neuron_id,oscillation,mean_angle,var,p,session_name,group_name,experiment_name,group,neuron_type,width_basepost,mean_firing_rate,cv_isi_burst
1347,theta,-0.12,0.88,0.45,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,53.040901838233,0.6673100854033329,0.8582296812954568
1348,delta,3.04,0.58,0.05,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,53.0118778001544,,0.5269625945069422
1348,theta,-0.38,0.92,0.91,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,53.0118778001544,,0.5269625945069422
1349,delta,2.75,0.9,0.0,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,78.49374579838559,0.970057742572389,0.8281959450281942
1349,theta,0.57,0.99,0.85,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,78.49374579838559,0.970057742572389,0.8281959450281942
1350,delta,-2.91,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,39.91366390432188,1.419785628375732,0.8080466488009553
1350,theta,1.3,0.95,0.05,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,39.91366390432188,1.419785628375732,0.8080466488009553
1351,delta,-2.51,0.88,0.91,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1351,theta,1.48,0.48,0.58,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1352,delta,2.13,0.25,0.14,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1352,theta,1.8,0.0,0.56,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1353,delta,1.28,0.89,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,55.27891216043983,0.5296129896729751,0.8726657841498185
1353,theta,1.74,0.92,0.16,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,55.27891216043983,0.5296129896729751,0.8726657841498185
1354,delta,1.79,0.95,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,47.78056220354293,1.5762641665001191,0.9078102678208488
1354,theta,1.31,0.97,0.25,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,47.78056220354293,1.5762641665001191,0.9078102678208488
1355,delta,1.24,0.93,0.01,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,3.194279437806828,0.2977911778841019
1355,theta,1.23,0.88,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,3.194279437806828,0.2977911778841019
1356,delta,1.68,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,44.83712022460148,3.320826852954544,0.5606002569345461
1356,theta,1.98,0.98,0.51,hamilton_07,chronic_saline,HAMILTON,SAL,SR,44.83712022460148,3.320826852954544,0.5606002569345461
1357,delta,-3.12,0.89,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,69.36800760342896,4.621833675459028,0.8419960704249312
1357,theta,1.6,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,69.36800760342896,4.621833675459028,0.8419960704249312
1358,delta,-3.08,0.88,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,86.77629901523528,,0.97585085266915
1358,theta,2.16,0.87,0.01,hamilton_07,chronic_saline,HAMILTON,SAL,SR,86.77629901523528,,0.97585085266915
1360,delta,1.43,0.7,0.03,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,,1.057528120360698
1360,theta,0.69,0.89,0.68,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,,1.057528120360698
1361,delta,2.34,0.97,0.01,hamilton_07,chronic_saline,HAMILTON,SAL,SR,79.85603502457721,3.6036447271751655,0.4298167141542238
1361,theta,1.85,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,79.85603502457721,3.6036447271751655,0.4298167141542238
1362,delta,-2.75,0.99,0.81,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,6.969715318960338,0.725221828703486
1362,theta,1.05,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,6.969715318960338,0.725221828703486
1363,delta,0.05,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,57.42929718906714,5.354431061639717,0.4133344238025352
1363,theta,1.38,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,57.42929718906714,5.354431061639717,0.4133344238025352
1364,delta,1.24,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,68.87918512015702,2.768316818006417,0.3185944713516215
1364,theta,1.93,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,68.87918512015702,2.768316818006417,0.3185944713516215
1365,delta,2.63,0.84,0.56,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,,0.8038883163404683
1365,theta,-2.3,0.81,0.4,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,,0.8038883163404683
1366,delta,0.22,0.96,0.01,hamilton_07,chronic_saline,HAMILTON,SAL,SR,57.34812753530403,3.864719744427881,0.3631773710146592
1366,theta,1.82,0.9,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,57.34812753530403,3.864719744427881,0.3631773710146592
1367,delta,1.1,0.94,0.04,hamilton_07,chronic_saline,HAMILTON,SAL,SR,76.93907691096217,1.3889408675092274,0.8923276103892037
1367,theta,1.31,0.91,0.01,hamilton_07,chronic_saline,HAMILTON,SAL,SR,76.93907691096217,1.3889408675092274,0.8923276103892037
1368,delta,1.41,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,56.85920599939823,1.3897461470067325,0.8293495224279418
1368,theta,1.36,0.96,0.04,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,56.85920599939823,1.3897461470067325,0.8293495224279418
1369,delta,2.71,0.98,0.02,hamilton_07,chronic_saline,HAMILTON,SAL,FF,64.45871425122596,9.256911211252865,0.6493926566306225
1369,theta,1.36,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,64.45871425122596,9.256911211252865,0.6493926566306225
1370,delta,1.04,0.86,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,38.16842880947277,0.7835720558264038,0.8598927705899387
1370,theta,2.3,0.96,0.45,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,38.16842880947277,0.7835720558264038,0.8598927705899387
1371,delta,0.27,0.86,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,40.33305197950631,3.657838573075944,0.4834955671122661
1371,theta,1.91,0.97,0.37,hamilton_07,chronic_saline,HAMILTON,SAL,SR,40.33305197950631,3.657838573075944,0.4834955671122661
1372,delta,1.12,0.93,0.03,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,11.093685222583105,,0.9004825194685386
1372,theta,1.17,0.96,0.6,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,11.093685222583105,,0.9004825194685386
1373,delta,2.4,0.97,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,75.87898395175566,8.013617599241503,0.7855008676244113
1373,theta,1.47,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,75.87898395175566,8.013617599241503,0.7855008676244113
1375,delta,-1.71,0.0,0.51,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1378,delta,0.28,0.95,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,58.81980699056308,4.058988955771746,0.2605740388631537
1378,theta,1.51,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,58.81980699056308,4.058988955771746,0.2605740388631537
1379,delta,2.71,0.97,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,46.01275346782782,6.594259170974079,0.663296497590937
1379,theta,1.58,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,46.01275346782782,6.594259170974079,0.663296497590937
1380,delta,2.66,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,34.61471956843434,3.187962657643456,0.8827001822187706
1380,theta,1.78,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,34.61471956843434,3.187962657643456,0.8827001822187706
1383,delta,0.85,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,57.876105056456254,14.452206258292314,0.5159381057119372
1383,theta,1.8,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,57.876105056456254,14.452206258292314,0.5159381057119372
1384,delta,0.68,0.95,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,39.958035680455225,20.53745912544101,0.4287676483600745
1384,theta,1.24,0.95,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,39.958035680455225,20.53745912544101,0.4287676483600745
1385,delta,1.52,0.96,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,58.13996161316331,4.801887231291504,0.5713033205633119
1385,theta,1.98,0.95,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,58.13996161316331,4.801887231291504,0.5713033205633119
1386,delta,2.91,0.9,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,39.1190084169204,7.393137965768286,0.620244839608031
1386,theta,1.52,0.96,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,39.1190084169204,7.393137965768286,0.620244839608031
1387,delta,-2.51,0.77,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,30.47948592045647,2.8757523258833766,0.7764722753608521
1387,theta,1.78,0.97,0.03,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,30.47948592045647,2.8757523258833766,0.7764722753608521
1389,delta,-3.09,0.85,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,62.30450558664006,1.5780323639301888,0.7196970001794385
1389,theta,1.1,0.95,0.05,hamilton_07,chronic_saline,HAMILTON,SAL,SR,62.30450558664006,1.5780323639301888,0.7196970001794385
1390,delta,-0.72,0.65,0.55,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,0.5068537895768352,0.6294713383172157
1390,theta,-1.74,0.81,0.45,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,0.5068537895768352,0.6294713383172157
1391,delta,1.25,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,71.3179934346592,4.505098043194799,0.763869022082977
1391,theta,1.81,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,71.3179934346592,4.505098043194799,0.763869022082977
1392,delta,1.34,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,42.205815476311074,2.472536759166944,0.666244337713517
1392,theta,2.04,0.97,0.33,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,42.205815476311074,2.472536759166944,0.666244337713517
1393,delta,0.79,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,52.799429785489565,4.065177896904451,0.2318329047775303
1393,theta,1.01,0.97,0.37,hamilton_07,chronic_saline,HAMILTON,SAL,SR,52.799429785489565,4.065177896904451,0.2318329047775303
1394,delta,1.22,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,63.92828153559938,1.71349472876452,0.507523718060352
1394,theta,2.03,0.87,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,63.92828153559938,1.71349472876452,0.507523718060352
1395,delta,-2.8,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,76.95924185271272,2.24280490932742,0.8824777911087108
1395,theta,1.56,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,76.95924185271272,2.24280490932742,0.8824777911087108
1396,delta,0.88,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,5.311365963062246,0.2390759214000608
1396,theta,1.11,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,5.311365963062246,0.2390759214000608
1397,delta,0.76,0.91,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,2.6489009622695763,0.345939369753168
1397,theta,1.52,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,2.6489009622695763,0.345939369753168
1398,delta,1.17,0.95,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,77.03961830236042,11.488376487863246,0.7500136170936239
1398,theta,1.64,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,FF,77.03961830236042,11.488376487863246,0.7500136170936239
1399,delta,1.55,0.97,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,7.085905300714566,0.7797253628026386
1399,theta,1.4,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,7.085905300714566,0.7797253628026386
1401,delta,-2.53,0.73,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,27.265819240361964,4.719007740581352,0.5429247580255164
1401,theta,1.45,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,27.265819240361964,4.719007740581352,0.5429247580255164
1402,delta,-2.29,0.24,0.13,hamilton_07,chronic_saline,HAMILTON,SAL,SR,73.60738041719787,,
1402,theta,-1.17,0.0,0.56,hamilton_07,chronic_saline,HAMILTON,SAL,SR,73.60738041719787,,
1403,delta,1.05,0.86,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,0.596214481786754,0.7667586716885044
1403,theta,2.45,0.92,0.01,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,0.596214481786754,0.7667586716885044
1404,delta,3.05,0.44,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1404,theta,0.66,0.48,0.25,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,
1405,delta,0.55,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,65.09733149369501,7.89408937816048,0.7167972857295872
1405,theta,1.38,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,65.09733149369501,7.89408937816048,0.7167972857295872
1406,delta,-2.99,1.0,0.99,hamilton_07,chronic_saline,HAMILTON,SAL,SR,49.99746487849393,4.848953274847469,0.718205190478508
1406,theta,1.18,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,49.99746487849393,4.848953274847469,0.718205190478508
1407,delta,0.86,0.83,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,34.150619993309164,2.252283914610409,0.5384150141439428
1407,theta,2.23,0.94,0.28,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,34.150619993309164,2.252283914610409,0.5384150141439428
1408,delta,1.7,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,1.804490798799282,0.6538716548677213
1408,theta,2.23,0.98,0.72,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,1.804490798799282,0.6538716548677213
1410,delta,3.01,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,69.34068416376226,1.9997749440860848,0.8945678567460391
1410,theta,1.97,0.88,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,69.34068416376226,1.9997749440860848,0.8945678567460391
1411,delta,-2.83,0.62,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,44.22065201561932,,1.153074500033096
1411,theta,-0.64,0.94,0.68,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,44.22065201561932,,1.153074500033096
1412,delta,0.78,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,61.52774317522304,4.226642190801183,0.235035224373741
1412,theta,1.6,0.93,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,61.52774317522304,4.226642190801183,0.235035224373741
1413,delta,1.2,0.92,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,60.75165632399066,3.456261110738622,0.2751559224533014
1413,theta,1.41,0.94,0.0,hamilton_07,chronic_saline,HAMILTON,SAL,SR,60.75165632399066,3.456261110738622,0.2751559224533014
1414,delta,-2.99,0.81,0.06,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,64.31924184261939,0.845626290176066,0.6656481134259363
1414,theta,1.83,0.98,0.95,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,64.31924184261939,0.845626290176066,0.6656481134259363
1416,delta,2.49,0.93,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,62.43128702436914,1.9934915177242376,0.5582213487667742
1416,theta,0.55,0.95,0.05,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,62.43128702436914,1.9934915177242376,0.5582213487667742
1417,delta,-2.79,0.77,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,62.03318850848848,0.732783124944788,0.8212124712730128
1417,theta,0.14,0.94,0.15,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,62.03318850848848,0.732783124944788,0.8212124712730128
1419,delta,-2.91,0.4,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,FF,,,0.6077716075639656
1419,theta,-2.53,0.91,0.45,hamilton_08,citalopram_continuation,HAMILTON,CIT,FF,,,0.6077716075639656
1421,delta,2.9,0.25,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,1.4332740392144252
1421,theta,1.75,0.72,0.21,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,1.4332740392144252
1422,delta,2.99,0.64,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,1.0992783245192108
1422,theta,1.89,0.94,0.37,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,1.0992783245192108
1423,delta,-2.88,0.9,0.71,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,84.4659726220925,,0.8961495638956951
1423,theta,-2.2,0.98,0.94,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,84.4659726220925,,0.8961495638956951
1424,delta,-3.0,0.89,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,0.6110876180861491
1424,theta,1.9,0.97,0.88,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,0.6110876180861491
1426,delta,-2.99,0.6,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,69.03831941319012,0.5959345937929106,0.8137061223904767
1426,theta,-2.81,0.86,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,69.03831941319012,0.5959345937929106,0.8137061223904767
1429,delta,2.54,0.16,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,0.4543798070468137
1429,theta,1.72,0.94,0.94,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,0.4543798070468137
1430,delta,2.94,0.91,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,0.941472928585208,0.9510888147998324
1430,theta,2.91,0.89,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,0.941472928585208,0.9510888147998324
1434,delta,1.31,0.93,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,49.94542608672924,0.9476277718112311,0.7073322045025903
1434,theta,1.89,0.89,0.02,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,49.94542608672924,0.9476277718112311,0.7073322045025903
1435,delta,0.95,0.92,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,53.961868176004685,2.9126035061340403,0.3886956886211653
1435,theta,1.29,0.93,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,53.961868176004685,2.9126035061340403,0.3886956886211653
1437,delta,1.32,0.95,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,54.23823610014685,3.504142764887707,0.7017054712477616
1437,theta,1.54,0.93,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,54.23823610014685,3.504142764887707,0.7017054712477616
1438,delta,2.67,0.89,0.06,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,47.650547908199655,0.5070163259256983,0.5780583093327326
1438,theta,1.51,0.96,0.79,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,47.650547908199655,0.5070163259256983,0.5780583093327326
1439,delta,0.64,0.98,0.76,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,49.90888366762496,1.3673121248030418,0.6480635645123436
1439,theta,2.67,0.95,0.18,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,49.90888366762496,1.3673121248030418,0.6480635645123436
1440,delta,2.33,0.91,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,32.674468213978656,1.0981129615077052,0.9853664724968254
1440,theta,1.94,0.93,0.25,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,32.674468213978656,1.0981129615077052,0.9853664724968254
1441,delta,2.74,0.89,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,62.86538196410123,0.8476806891098599,0.9022194257785856
1441,theta,2.31,0.95,0.48,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,62.86538196410123,0.8476806891098599,0.9022194257785856
1442,delta,2.25,0.92,0.05,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,63.65436899456401,0.7722689261048938,0.6761940087630802
1442,theta,2.87,0.96,0.82,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,63.65436899456401,0.7722689261048938,0.6761940087630802
1443,delta,0.9,0.87,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.422669168916286,1.0448932583486965,0.7163001799834736
1443,theta,1.5,0.99,0.97,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.422669168916286,1.0448932583486965,0.7163001799834736
1445,delta,2.25,0.91,0.03,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,69.37458619718592,0.8040380007071155,0.632462652969541
1445,theta,1.6,0.94,0.69,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,69.37458619718592,0.8040380007071155,0.632462652969541
1446,delta,0.11,0.97,0.66,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,54.11139467759765,1.3708053048930324,0.9770731430460162
1446,theta,0.99,0.93,0.03,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,54.11139467759765,1.3708053048930324,0.9770731430460162
1447,delta,1.64,0.96,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,60.39702821825938,4.244021818884473,0.656850364282686
1447,theta,1.33,0.94,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,60.39702821825938,4.244021818884473,0.656850364282686
1448,delta,2.41,0.93,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,46.417976367915486,1.5730612781854345,0.9330300310711708
1448,theta,1.66,0.93,0.02,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,46.417976367915486,1.5730612781854345,0.9330300310711708
1449,delta,1.87,0.73,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.37368527513698,,0.7039002112104574
1449,theta,1.77,0.92,0.38,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.37368527513698,,0.7039002112104574
1452,delta,-0.87,0.94,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,34.86484166770353,1.356024141266185,0.7792853199012071
1452,theta,0.46,0.99,0.95,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,34.86484166770353,1.356024141266185,0.7792853199012071
1455,delta,2.81,0.61,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,42.42505568580572,0.621138047111724,1.0571942237266627
1455,theta,-2.76,0.97,0.6,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,42.42505568580572,0.621138047111724,1.0571942237266627
1458,delta,-2.74,0.64,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,18.18255323137035,1.177004891109217,0.938517705202114
1458,theta,1.04,0.96,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,18.18255323137035,1.177004891109217,0.938517705202114
1459,delta,-2.74,0.77,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,18.51138213599356,1.364607016622866,0.855826537528569
1459,theta,1.01,0.95,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,18.51138213599356,1.364607016622866,0.855826537528569
1460,delta,-3.13,0.51,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,29.46585223138512,0.6273656914615557,0.8073944725352918
1460,theta,0.5,0.97,0.38,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,29.46585223138512,0.6273656914615557,0.8073944725352918
1461,delta,-2.97,0.79,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,FF,30.15841173575322,7.013365494524962,0.5238832567771633
1461,theta,0.68,0.97,0.19,hamilton_08,citalopram_continuation,HAMILTON,CIT,FF,30.15841173575322,7.013365494524962,0.5238832567771633
1463,delta,2.89,0.49,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,37.89043663227622,1.398161806187982,0.8757899773158418
1463,theta,0.52,0.98,0.51,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,37.89043663227622,1.398161806187982,0.8757899773158418
1465,delta,-2.95,0.98,0.41,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,63.692981164877466,2.0695405599154144,0.8662348534883706
1465,theta,2.14,0.95,0.09,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,63.692981164877466,2.0695405599154144,0.8662348534883706
1466,delta,3.07,0.78,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,FF,,,0.7457136402919551
1466,theta,-1.29,0.91,0.68,hamilton_08,citalopram_continuation,HAMILTON,CIT,FF,,,0.7457136402919551
1467,delta,0.82,0.9,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,58.62500112962772,0.7715300727225571,0.903297351934888
1467,theta,1.31,0.87,0.07,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,58.62500112962772,0.7715300727225571,0.903297351934888
1468,delta,2.17,0.28,0.05,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,0.947790686377452
1468,theta,-0.73,0.87,0.79,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,0.947790686377452
1469,delta,-0.93,0.98,0.68,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,58.218181447776175,0.586184909916341,0.9836875696714936
1469,theta,1.7,0.89,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,58.218181447776175,0.586184909916341,0.9836875696714936
1470,delta,2.47,0.91,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,70.38900587732812,1.433068045846548,0.6590408312933955
1470,theta,0.97,0.93,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,70.38900587732812,1.433068045846548,0.6590408312933955
1471,delta,1.77,0.97,0.07,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,58.42382717052911,3.934973234743617,0.3348741661386104
1471,theta,0.45,0.98,0.65,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,58.42382717052911,3.934973234743617,0.3348741661386104
1472,delta,-2.57,0.26,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,0.4998014305775783
1472,theta,0.61,0.89,0.32,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,0.4998014305775783
1473,delta,2.43,0.69,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,0.8406867522086912
1473,theta,2.37,0.81,0.45,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,,0.8406867522086912
1474,delta,2.25,0.84,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,73.38817712094908,1.4563013043286084,0.4792352487200115
1474,theta,1.18,0.95,0.1,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,73.38817712094908,1.4563013043286084,0.4792352487200115
1475,delta,-2.96,0.69,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,74.31756139126489,0.6482102512834751,0.5439479382261321
1475,theta,2.76,0.93,0.2,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,74.31756139126489,0.6482102512834751,0.5439479382261321
1476,delta,2.18,0.96,0.32,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,0.9325047855627548,0.7414618850597171
