neuron_id,cv2_isi,is_buster,cv2_isi_burst,median_burst_interval,mean_firing_rate,mean_firing_rate_ifr,fraction_bursts,max_firing_rate,cv_firing_rate
1543,1.0023654585586146,True,0.8928573360118327,0.009866666666653146,0.6305555555555555,0.983215247081867,0.10308370044052863,189,1.0143723452833644
1544,1.2067517193117336,True,1.0749120863235293,0.01296666666667079,0.6055555555555555,0.6151004079796072,0.12568807339449542,79,0.38322125222770104
1545,0.783010264846852,False,0.783010264846852,,0.002777777777777778,,0.0,1,0.23724068745572918
1547,0.6740056011819807,False,0.6740056011819807,,0.345,1.1466651228328337,0.0,66,0.27530913363470383
1548,0.9827329877862689,False,0.904629905389904,0.00925000000000864,0.7472222222222222,1.747004319793542,0.041635687732342004,65,0.4997255551539713
1550,0.3436597478139506,True,0.3590555720919113,0.01656666666667661,24.965,24.965128168717623,0.566993791307831,1741,0.24215154060758237
1551,0.8781598975470772,True,0.5932741011098839,0.009900000000016007,15.318888888888889,15.511602046294138,0.19670704286646842,659,0.10175643695739531
1552,1.1206450156571248,False,1.092525149985675,0.006633333333354585,0.2594444444444444,0.7509105120341635,0.017130620985010708,73,0.6622365992714199
1553,1.0893383789095434,False,1.0446971361938113,0.01290000000000191,0.19777777777777777,0.9118366666850773,0.025280898876404494,40,0.7173839568028142
1554,0.654663112222883,False,0.6492041786688025,0.009666666666646506,1.2038888888888888,1.8460550632399437,0.0023073373327180432,70,0.2342285420262328
1556,0.9201151969618069,False,0.8377747613818917,0.009866666666653146,2.577777777777778,2.797127405507027,0.030387931034482757,103,0.1351868679300845
1557,0.433203944438295,False,0.41342706443498833,0.011866666666662695,3.9766666666666666,3.9503024060840755,0.0075440067057837385,157,0.07838654755911541
1558,0.9227650384013848,False,0.8951034460133148,0.013466666666658966,1.2261111111111112,1.2608048555527263,0.01676483914816493,52,0.189937241219796
1559,0.28243863826779947,False,0.28084981938949183,0.01344999999989227,2.3088888888888888,2.3712611453853656,0.00048123195380173246,78,0.0525759839500962
1560,0.3581524974157608,False,0.35694570165543504,0.011616666666697029,5.265555555555555,5.117087329265331,0.00042202996412745304,278,0.44624486668202057
1562,0.2346068200599348,False,0.2346068200599348,,2.816666666666667,2.8193863594521744,0.0,97,0.038812601640451576
1563,0.9515392882174614,False,0.8975186764045235,0.006966666666670562,1.4211111111111112,1.416185635363564,0.027365129007036748,72,0.18894523910321798
1564,0.5973817129948036,False,0.55602515275682,0.009166666666715173,1.9716666666666667,1.7307578775457793,0.015779092702169626,92,0.1351908431892519
1565,0.43571447378042116,False,0.4356643593025692,0.019633333333331393,3.0772222222222223,2.965350370022506,0.00018053800324968405,216,0.6579380201910602
1567,1.0103129007935674,False,0.9894674924689267,0.013066666666645688,0.45222222222222225,0.5678408156214124,0.011056511056511056,29,0.309355469978902
1568,0.9821412683544951,False,0.9169657523711358,0.009500000000002728,1.1377777777777778,1.272199416665585,0.03564453125,60,0.20966700148676787
1569,0.8907685030490093,False,0.7974008815764073,0.00996666666674173,3.223888888888889,3.376720990050559,0.04153024297777012,140,0.10068834015206797
1570,0.38703613572868184,False,0.38703613572868184,,1.9866666666666666,2.1789994280996914,0.0,72,0.13718313055675824
1571,0.29182875278637804,False,0.29182875278637804,,,,0.0,1,0.20334916067633932
1572,0.9172457650065423,False,0.780507138163798,0.01059999999995398,4.86,5.2067779000072925,0.054755372656607224,185,0.12238163752908242
1573,0.9141485347244351,False,0.7866250030631871,0.009833333333290284,5.135555555555555,5.412401345184529,0.06501514495889225,180,0.07166400759634252
1574,0.8483344075645936,False,0.7881959829225763,0.010916666666673791,1.8844444444444444,1.7950440868462925,0.039504716981132074,251,0.34688427755654716
1575,0.7176080376930889,False,0.6851138522554793,0.009600000000091313,2.0366666666666666,1.9473383314615607,0.01336606655755592,120,0.11312843330562498
1576,1.2465421067259537,False,1.2465421067259537,,0.008888888888888889,,0.0,2,0.4293160178010507
1577,0.42991717572487675,False,0.3988114489710317,0.009483333333335509,2.235,2.1885667584505275,0.012428535918468804,103,0.08474981308001245
1578,0.7338276795076398,False,0.7146871083534043,0.011533333333318296,0.7383333333333333,0.731097572734238,0.014296463506395787,152,1.0450741862526618
1579,0.8284038559444399,False,0.8139977883985409,0.01544999999999419,0.6183333333333333,0.8706281824534547,0.008984725965858042,67,0.34085373990462325
1580,1.1117685791424388,False,1.080572570870265,0.011366666666617675,0.5305555555555556,0.7707497992379702,0.03664921465968586,41,0.3820597447061268
1581,0.4239316856482097,False,0.4180653944243174,0.011699999999962074,3.9983333333333335,3.914713086233191,0.0022231485341114355,162,0.11030370067929794
1582,0.24198088255883374,False,0.24198088255883374,,1.4572222222222222,1.466591888444731,0.0,49,0.04100870390658738
1584,0.8544859678367682,False,0.8437599731241874,0.011733333333339147,1.3466666666666667,1.298261360652803,0.005363036303630363,72,0.2653076348725202
1585,0.4803524662771709,False,0.473949964265764,0.01710000000002765,0.7533333333333333,0.7939596953571636,0.0022123893805309734,39,0.2387748998146787
1586,1.2842319392449573,True,1.2583469330412698,0.009700000000066211,0.6638888888888889,0.6837282565276808,0.27364016736401675,35,0.3106606248393678
1587,0.7645031912346872,False,0.7609435949859107,0.013066666666645688,1.205,1.1890155506908937,0.002305209774089442,54,0.0937872189174132
1588,0.4111225430133388,False,0.4036050535057469,0.008166666666681976,0.8622222222222222,1.9706155527954028,0.002577319587628866,78,0.13006460540270304
1589,0.9525709337594684,False,0.9210261780461925,0.013050000000077944,0.7994444444444444,1.0224774468346645,0.01667824878387769,47,0.29405998401348415
1590,0.24767203528249204,False,0.24767203528249204,,1.2905555555555555,1.3310922736843174,0.0,45,0.06546464818881292
