neuron_id,width_min,width_basepost,prom_min,prom_basepre,prom_basepost,has_basepre,basepost_width,min_init,basepre_init,min_term,basepost_term,width_all,width_premin,width_minpost,init,term,width_overall
1136,17.97152857037746,83.08290189967425,0.9419538548870852,0.08042662926110244,0.08685993262531089,True,83.08290189967425,110.45502422272874,91.86250445113343,128.4265527931062,216.03719945764954,124.1746950065161,36.564048341972764,87.61064666454334,91.86250445113343,216.03719945764954,124.1746950065161
1137,16.85059375503583,29.191854670553738,0.7769470884725161,0.050065457005616265,0.223068720682147,True,29.191854670553738,109.78211168855718,49.77427049087159,126.63270544359301,158.1159946342099,108.34172414333831,76.85843495272142,31.483289190616887,49.77427049087159,158.1159946342099,108.34172414333831
1138,25.02394332397006,47.10041887612866,0.8505932035269936,0.19405651675092872,0.32487723774701893,True,47.10041887612866,103.62108919860435,62.750363033261415,128.6450325225744,176.54367843913258,113.79331540587117,65.894669489313,47.898645916558166,62.750363033261415,176.54367843913258,113.79331540587117
1139,20.28753608526698,42.609527718839246,0.8635768483154161,0.06723734277956672,0.16244163628066033,True,42.609527718839246,108.44611105602279,64.99319643857244,128.73364714128977,175.14971843607782,110.15652199750538,63.740450702717325,46.416071294788054,64.99319643857244,175.14971843607782,110.15652199750538
1140,24.769666177997678,51.44499823700147,0.8290736285981517,0.14492080116069173,0.22528105643537688,True,51.44499823700147,104.85795685923863,62.98329449963213,129.6276230372363,183.61182946139328,120.62853496176115,66.64432853760417,53.98420642415698,62.98329449963213,183.61182946139328,120.62853496176115
1142,22.031437880271056,,0.9499065991951061,,0.0,False,,113.33869007610463,,135.37012795637568,,,,,113.33869007610463,135.37012795637568,22.031437880271056
1143,20.063252763531295,57.86398959278685,0.8965814315729336,,0.0741562495966629,False,57.86398959278685,114.28505718940443,,134.34830995293572,211.48310540551552,,,77.1347954525798,114.28505718940443,211.48310540551552,97.19804821611109
1144,12.393251338576349,30.454058813828993,0.7383130812251899,0.09820103206823438,0.3388477950190987,True,30.454058813828993,114.5811633034568,106.42459328136853,126.97441464203315,158.6715975784122,52.24700429704366,20.549821360664623,31.697182936379036,106.42459328136853,158.6715975784122,52.24700429704366
1145,14.067018234726504,21.172512152049393,0.837032507863513,,0.12630231243787715,False,21.172512152049393,113.21953562781124,,127.28655386253774,152.1347393344255,,,24.848185471887746,113.21953562781124,152.1347393344255,38.91520370661425
1146,15.454675817032424,37.39858377079605,0.865549773917699,0.07441060822500323,0.19034722002125182,True,37.39858377079605,113.54353604482843,103.50842219215599,128.99821186186085,168.85267820554355,65.34425601338756,25.489789669704862,39.8544663436827,103.50842219215599,168.85267820554355,65.34425601338756
1147,16.739342372648807,47.18343003062694,0.8184488120686358,,0.15635111220145792,False,47.18343003062694,112.57168612463404,,129.31102849728285,181.28918182546835,,,51.9781533281855,112.57168612463404,181.28918182546835,68.7174957008343
1148,14.933643133025456,69.2764838571054,0.8980014015607548,0.08955601656717138,0.12440275889662666,True,69.2764838571054,114.4470500157055,102.94703348056052,129.38069314873096,202.21638556844113,99.2693520878806,26.433659668170435,72.83569241971017,102.94703348056052,202.21638556844113,99.2693520878806
1149,25.09163951289908,35.2959159971862,0.9166236900752571,,0.07956267569965447,False,35.2959159971862,110.79545009758176,,135.88708961048084,179.33276879166226,,,43.44567918118142,110.79545009758176,179.33276879166226,68.5373186940805
1150,22.106816244150437,36.54624937383184,0.8612712095901469,,0.11022805050168993,False,36.54624937383184,110.81884589885057,,132.925662143001,177.57559247532635,,,44.64993033232534,110.81884589885057,177.57559247532635,66.75674657647578
1151,23.93927957807476,67.28575960768626,0.8976385168627681,,0.07516469622595168,False,67.28575960768626,109.13846186759964,,133.0777414456744,213.22750326657203,,,80.14976182089762,109.13846186759964,213.22750326657203,104.08904139897238
1152,21.67324469352765,83.58078071042198,0.985584969261482,0.2292314999846904,0.16451625897813393,True,83.58078071042198,115.20558302918086,106.94423006156276,136.8788277227085,224.63092329080544,117.68669322924268,29.934597661145744,87.75209556809693,106.94423006156276,224.63092329080544,117.68669322924268
1153,17.496597408991576,91.35080742692108,0.9183879924858416,0.0697096044567832,0.09092326921589644,True,91.35080742692108,113.17142039893893,77.57709045765121,130.6680178079305,227.22488779381825,149.64779733616706,53.0909273502793,96.55686998588774,77.57709045765121,227.22488779381825,149.64779733616706
1154,31.533610420905973,60.06690530403884,0.8906470346339946,,0.0694077422025674,False,60.06690530403884,110.04823025540762,,141.5818406763136,231.60026323264375,,,90.01842255633017,110.04823025540762,231.60026323264375,121.55203297723614
1155,20.377832623626105,64.72313598848459,0.965792444641725,,0.09010471576581747,False,64.72313598848459,112.6714707548514,,133.0493033784775,210.08577990236532,,,77.03647652388781,112.6714707548514,210.08577990236532,97.41430914751392
1156,17.690544668672473,61.55004667066103,0.8568121824431923,0.07303758807239269,0.11313634637292469,True,61.55004667066103,114.17348747537584,103.0346744357163,131.8640321440483,211.5039215832071,108.4692471474908,28.82935770833201,79.6398894391588,103.0346744357163,211.5039215832071,108.4692471474908
1157,16.928738451080065,70.82431967927329,0.8282004643472671,0.10441139231198815,0.06590716965147458,True,70.82431967927329,112.86646788538961,29.290766718398306,129.79520633646968,209.27415985661514,179.98339313821683,100.50443961807137,79.47895352014547,29.290766718398306,209.27415985661514,179.98339313821683
1158,24.50094944467841,66.0366423690769,0.9481642776313393,,0.12172974508197931,False,66.0366423690769,114.03334701536949,,138.5342964600479,212.57700266671196,,,74.04270620666406,114.03334701536949,212.57700266671196,98.54365565134248
1159,15.879563651673891,34.88515162220227,0.8176698434889689,0.08094059694231026,0.05380724049678154,True,34.88515162220227,113.2604643449537,29.53736703395579,129.1400279966276,175.04530458464785,145.50793755069208,99.6026609626718,45.90527658802026,29.53736703395579,175.04530458464785,145.50793755069208
1161,16.824427537235792,72.33789554131451,0.8980703604729183,0.13583796563296402,0.15536722604790365,True,72.33789554131451,115.13687075206145,106.14174166962061,131.96129828929725,212.35494804991504,106.21320638029442,25.819556619676632,80.39364976061779,106.14174166962061,212.35494804991504,106.21320638029442
1164,16.809694935758458,75.41856391911335,0.9107267407977211,0.14674700416268693,0.14818113709817382,True,75.41856391911335,114.98165672201965,107.44347139648097,131.7913516577781,214.0312444876418,106.58777309116083,24.347880261297135,82.23989282986369,107.44347139648097,214.0312444876418,106.58777309116083
1166,17.16436630378604,49.06479503551239,0.7869436571104997,,0.17823266164140672,False,49.06479503551239,114.23497783289031,,131.39934413667635,185.96195764559167,,,54.56261350891532,114.23497783289031,185.96195764559167,71.72697981270136
1168,24.798484262033767,63.58994836085458,0.8911456110533702,,0.08447889142259268,False,63.58994836085458,108.85646706614115,,133.65495132817492,227.2140202675668,,,93.55906893939189,108.85646706614115,227.2140202675668,118.35755320142566
1172,22.465643833226395,68.64226005467336,0.7645865742409099,,0.10539674673350807,False,68.64226005467336,113.79423843656214,,136.25988226978853,225.57241173056048,,,89.31252946077194,113.79423843656214,225.57241173056048,111.77817329399834
1173,22.439618526782667,67.57020180584067,0.8554050792111536,,0.11061746057735,False,67.57020180584067,113.17246999714324,,135.6120885239259,213.633306546409,,,78.02121802248308,113.17246999714324,213.633306546409,100.46083654926575
1174,25.648354979281393,43.67130737064085,0.9132664754356539,0.17540631956958408,0.0692960614974596,True,43.67130737064085,112.20373304780163,47.922238552485204,137.85208802708303,230.48626684797875,182.56402829549356,89.92984947459783,92.63417882089573,47.922238552485204,230.48626684797875,182.56402829549356
1175,25.071283196944165,64.6272653680274,0.89281535659518,,0.0642406056439071,False,64.6272653680274,110.07069802722557,,135.14198122416974,218.35148317168773,,,83.20950194751799,110.07069802722557,218.35148317168773,108.28078514446216
1176,18.30936989786595,64.28735969227185,0.7698699644597896,0.12500337969079667,0.22819926941022572,True,64.28735969227185,120.67848417135814,113.309411343048,138.98785406922408,216.91686443880587,103.60745309575788,25.678442726176087,77.92901036958179,113.309411343048,216.91686443880587,103.60745309575788
1177,15.861929067483018,28.39203871293114,0.8134738956595363,,0.20845589953071353,False,28.39203871293114,110.472166291441,,126.33409535892402,156.7178194364568,,,30.38372407753279,110.472166291441,156.7178194364568,46.24565314501581
1178,22.57130987622405,51.15717408713684,0.7614353208110447,0.09032699788734355,0.24109578943120902,True,51.15717408713684,113.34623419683034,93.9680471268742,135.9175440730544,196.66431143041657,102.69626430354238,41.94949694618019,60.74676735736219,93.9680471268742,196.66431143041657,102.69626430354238
1179,11.253792358637796,26.55286029183644,0.7653002283627095,,0.20728035327919303,False,26.55286029183644,113.86049313827036,,125.11428549690815,153.44868785193438,,,28.334402355026228,113.86049313827036,153.44868785193438,39.58819471366402
1180,14.657374941760835,39.53444498458779,0.6616669240895515,,0.32302042702301026,False,39.53444498458779,111.49417692262925,,126.15155186439009,168.01429544536316,,,41.862743580973074,111.49417692262925,168.01429544536316,56.52011852273391
1181,14.144536604406511,77.16135346135266,0.9430048543467493,0.1192883563809003,0.2169437344807298,True,77.16135346135266,115.04534219809571,101.98082883154613,129.18987880250222,207.46388620632544,105.4830573747793,27.209049970956087,78.27400740382322,101.98082883154613,207.46388620632544,105.4830573747793
1182,16.081654667513433,47.764429495556556,0.8679975756184137,,0.1302933089285091,False,47.764429495556556,112.79645966462878,,128.87811433214222,181.11895641898417,,,52.24084208684195,112.79645966462878,181.11895641898417,68.32249675435538
1183,16.645318114972753,63.85340158404469,0.773585021605223,0.09961968583027148,0.24246259762020927,True,63.85340158404469,115.94399532501197,108.37315312757599,132.58931343998472,210.0971721910174,101.7240190634414,24.216160312408732,77.50785875103267,108.37315312757599,210.0971721910174,101.7240190634414
1184,42.63211613497853,58.351002463012776,0.9833231607507723,0.3167081670077968,0.21988178347470788,True,58.351002463012776,109.99626617093904,96.11333330330656,152.62838230591757,212.38234850499651,116.26901520168995,56.51504900261101,59.753966199078945,96.11333330330656,212.38234850499651,116.26901520168995
1186,32.29796883020819,63.4320853488739,0.9408196933210484,0.27904131643598384,0.14238833174223764,True,63.4320853488739,114.52699357669499,101.7787275971212,146.82496240690318,213.47697307266768,111.69824547554647,45.04623480978198,66.6520106657645,101.7787275971212,213.47697307266768,111.69824547554647
1187,20.933266678123857,74.73072293402404,0.992453943219199,0.22171143092670142,0.13660574176168183,True,74.73072293402404,114.34306115211496,95.69180145155961,135.2763278302388,213.61735620558252,117.92555475402291,39.5845263786792,78.34102837534371,95.69180145155961,213.61735620558252,117.92555475402291
1190,16.89504956441256,50.22754139276219,0.8972332203316368,,0.0913088010564076,False,50.22754139276219,114.00588570938577,,130.90093527379832,187.64241741666868,,,56.74148214287035,114.00588570938577,187.64241741666868,73.63653170728291
1191,20.58328041423262,51.573248971764286,0.9761116827181755,0.31191281692767414,0.22687615855215892,True,51.573248971764286,114.62636858575512,106.34992856739152,135.20964899998773,188.4141421477496,82.06421358035809,28.85972043259622,53.204493147761866,106.34992856739152,188.4141421477496,82.06421358035809
1192,20.02402224089262,49.38868458611071,0.9453822972081264,0.12541868316374616,0.10711427229770054,True,49.38868458611071,112.11878287400042,96.8695104971885,132.14280511489304,188.38235129487802,91.51284079768952,35.273294617704536,56.239546179984984,96.8695104971885,188.38235129487802,91.51284079768952
1193,24.694460474099643,60.13649208045291,0.9553191710800395,0.18312416682602473,0.1688913019622147,True,60.13649208045291,114.85837682746195,106.94178282251708,139.5528373015616,208.77966372264936,101.83788090013228,32.61105447904451,69.22682642108776,106.94178282251708,208.77966372264936,101.83788090013228
1194,15.914261718326387,61.96117437446745,0.8822661310862135,,0.13390446139244794,False,61.96117437446745,115.74867094266871,,131.6629326609951,198.40871989128797,,,66.74578723029288,115.74867094266871,198.40871989128797,82.66004894861926
1195,13.058170031917626,42.27399879388807,0.888452906599686,0.11700768119839966,0.21630940040492308,True,42.27399879388807,114.02734113640928,104.58368427509569,127.0855111683269,170.79364176633516,66.20995749123946,22.50182689323121,43.70813059800825,104.58368427509569,170.79364176633516,66.20995749123946
1196,26.91596072315768,50.350681388653726,0.8904407520292317,0.14965235493241325,0.18160926267448785,True,50.350681388653726,114.81219771680993,106.30140559896213,141.72815843996761,198.1367784538574,91.83537285489527,35.42675284100548,56.40862001388979,106.30140559896213,198.1367784538574,91.83537285489527
1197,26.870502411126523,54.922589557420395,0.9838062716597462,0.24957602635295273,0.18826055828409494,True,54.922589557420395,114.820707552171,106.13412850181024,141.69120996329752,199.6430214360461,93.50889293423586,35.557081461487286,57.951811472748574,106.13412850181024,199.6430214360461,93.50889293423586
1198,33.43224302546339,56.86155473568385,0.9733282445400329,0.24384463791924904,0.16856409026010588,True,56.86155473568385,115.72228745243031,106.46068126860997,149.1545304778937,208.43935856145094,101.97867729284097,42.69384920928373,59.284828083557244,106.46068126860997,208.43935856145094,101.97867729284097
1201,17.582392107413725,69.39785118460478,0.8856993633249766,,0.07687947030315712,False,69.39785118460478,111.44184276394397,,129.0242348713577,206.2404753532597,,,77.21624048190202,111.44184276394397,206.2404753532597,94.79863258931574
1202,16.039092046435513,53.37291644962389,0.868453603276766,,0.11365256906999854,False,53.37291644962389,111.15711807318404,,127.19621011961955,186.40790216259973,,,59.211692042980175,111.15711807318404,186.40790216259973,75.25078408941569
1203,17.398329287477296,65.20873032941594,0.8237870800467636,,0.11864328943929758,False,65.20873032941594,114.08720704644024,,131.48553633391754,205.17462048810347,,,73.68908415418593,114.08720704644024,205.17462048810347,91.08741344166323
1204,23.519034684214972,71.79783940394884,0.9611273142623651,0.18137007953930107,0.14550571880921526,True,71.79783940394884,115.0903884142754,106.33209280939948,138.60942309849037,219.27234757202305,112.94025476262357,32.277330289090884,80.66292447353268,106.33209280939948,219.27234757202305,112.94025476262357
1205,16.31316491642069,60.72333969890988,0.7778538579175972,,0.18617250222852,False,60.72333969890988,113.77800280886767,,130.09116772528836,197.3753639931449,,,67.28419626785654,113.77800280886767,197.3753639931449,83.59736118427723
1208,34.45734802354177,54.193702811116054,0.9945112339170143,0.27899429654994534,0.18051253321285676,True,54.193702811116054,116.36168960860947,106.70483170263222,150.81903763215124,206.76530716938464,100.06047546675242,44.11420592951902,55.946269537233405,106.70483170263222,206.76530716938464,100.06047546675242
1209,14.575096779985401,59.44321302837574,0.7410812564699636,0.0990695907466479,0.2484420700246429,True,59.44321302837574,114.93227195709183,87.8732249568393,129.50736873707723,193.66977570836036,105.79655075152107,41.634143780237935,64.16240697128313,87.8732249568393,193.66977570836036,105.79655075152107
1210,23.39711304454471,55.46897650676752,0.9979571074378472,0.34285070616809477,0.24790603900237085,True,55.46897650676752,121.17998500720475,109.82315546551669,144.57709805174946,200.1737952741898,90.35063980867312,34.75394258623277,55.596697222440355,109.82315546551669,200.1737952741898,90.35063980867312
1211,17.52171977613989,74.16951506806251,0.8755125043031905,,0.08428719557156428,False,74.16951506806251,113.6506526101683,,131.17237238630818,218.24528781868239,,,87.0729154323742,113.6506526101683,218.24528781868239,104.59463520851409
1212,17.051893214537714,58.01568311026389,0.8699870742169502,0.08719236320805301,0.13830268433437032,True,58.01568311026389,114.78882560382958,104.39825008873288,131.8407188183673,204.69446201103872,100.29621192230584,27.442468729634413,72.85374319267143,104.39825008873288,204.69446201103872,100.29621192230584
1213,17.000463628093655,64.44236364890568,0.7760304685614658,0.13084518435061943,0.29813876238668535,True,64.44236364890568,119.02840811817285,110.8266299162217,136.0288717462665,207.27938780954582,96.45275789332412,25.202241830044798,71.25051606327932,110.8266299162217,207.27938780954582,96.45275789332412
1214,28.358786302776608,70.80699249910543,0.9561793921807168,0.19845077856963633,0.16995722621219844,True,70.80699249910543,114.86660220507734,102.98765683358357,143.22538850785395,220.08385810193084,117.09620126834727,40.23773167427038,76.8584695940769,102.98765683358357,220.08385810193084,117.09620126834727
1215,17.247416702895677,51.44112361944056,0.8576435038500833,,0.09288083623315013,False,51.44112361944056,111.41917207276408,,128.66658877565976,187.53684429876202,,,58.87025552310226,111.41917207276408,187.53684429876202,76.11767222599794
1216,29.15433810924428,68.66443100733403,0.7497131499976234,0.48962100112388207,0.11746721420938544,True,68.66443100733403,123.77527722210759,108.44866257590378,152.92961533135187,228.28084077568363,119.83217819977985,44.48095275544809,75.35122544433176,108.44866257590378,228.28084077568363,119.83217819977985
1219,17.06112815665746,64.56657033529493,0.7224058598542722,0.08830259058925338,0.2759729915899045,True,64.56657033529493,115.61397747989461,107.33877391686754,132.67510563655208,203.35158592295946,96.01281200609192,25.336331719684537,70.67648028640738,107.33877391686754,203.35158592295946,96.01281200609192
1220,18.587128984810704,44.20760729638397,0.8779445722291156,,0.12903317224052535,False,44.20760729638397,110.79977217976347,,129.38690116457417,178.9024674436846,,,49.51556627911043,110.79977217976347,178.9024674436846,68.10269526392113
1221,26.35574054734134,53.21516346335403,0.845572353048355,0.1483603694644643,0.19691139414788572,True,53.21516346335403,112.96679238675476,103.41816484788004,139.3225329340961,204.24635618329967,100.82819133541963,35.90436808621607,64.92382324920356,103.41816484788004,204.24635618329967,100.82819133541963
1222,18.30900446640142,49.4396649306307,0.9073914815528579,0.26162371978304944,0.14047142589660544,True,49.4396649306307,115.04474728673596,105.2265484399936,133.35375175313737,184.78221151047669,79.55566307048308,28.127203313143767,51.42845975733931,105.2265484399936,184.78221151047669,79.55566307048308
1224,18.914230374791245,74.84792887653578,0.8309855141538378,0.2933873464926062,0.104494574194538,True,74.84792887653578,115.09960338701781,105.42950800503708,134.01383376180905,211.92684602013094,106.49733801509386,28.584325756771975,77.91301225832188,105.42950800503708,211.92684602013094,106.49733801509386
1226,20.25983896458122,53.244527575668656,0.9162943990704554,0.36472680069092944,0.22911074909196472,True,53.244527575668656,121.24724264791969,112.03959344198127,141.5070816125009,194.75039128215187,82.7107978401706,29.467488170519644,53.243309669650955,112.03959344198127,194.75039128215187,82.7107978401706
1227,20.627293418284083,68.47170882599798,0.8440031678469588,,0.10943310964174147,False,68.47170882599798,112.04548264227846,,132.67277606056254,211.2337255593676,,,78.56094949880506,112.04548264227846,211.2337255593676,99.18824291708914
1229,20.870032594534635,62.48302573061872,0.8349481925568766,,0.16333645678313236,False,62.48302573061872,113.45102409935724,,134.32105669389188,203.7628875881417,,,69.44183089424982,113.45102409935724,203.7628875881417,90.31186348878445
