neuron_id,n_pre,n_post,Mean_pre,Mean_post,Diff,U,p,session_name,group_name,experiment_name,group,neuron_type,width_basepost,mean_firing_rate,cv_isi_burst,sig,response
1236,600.0,1199.0,1.7763568394002506e-16,2.9806537439762137,2.9806537439762137,40740.5,4.331183736835708e-208,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SIR,29.949170157262145,3.974491782961476,0.5952623347178643,True,activated
1237,600.0,1199.0,4.7369515717340015e-17,2.817520083110997,2.817520083110997,72717.0,2.0477801721292375e-169,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SR,81.31622578582306,6.21265453272663,0.8203447859051373,True,activated
1238,600.0,1199.0,-3.552713678800501e-17,-0.41543062032718997,-0.4154306203271899,446497.0,3.7108014479879884e-17,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,FF,41.79589286723993,9.645634477983858,0.5568701736904664,True,inhibited
1239,600.0,1199.0,1.7023419710919066e-17,3.6237079270060493,3.6237079270060493,209563.5,1.6574994110368944e-69,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SIR,,1.235436926383284,0.9931337222416184,True,activated
1240,600.0,1199.0,0.0,0.7893477021106748,0.7893477021106748,266884.5,1.695093358513363e-24,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SIR,38.922125306121245,2.8373253716275366,0.9203608746247224,True,activated
1241,600.0,1199.0,1.0658141036401502e-16,-0.0732296174338828,-0.07322961743388291,373877.0,0.16920646874727752,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SR,71.7960131735235,5.54370571353673,0.8274060635619473,False,non responder
1242,600.0,1199.0,-5.921189464667501e-17,0.15886283567316087,0.15886283567316092,351798.5,0.1711513008138983,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SR,87.40638863819774,2.469878737465604,0.643779341964059,False,non responder
1244,600.0,1199.0,3.552713678800501e-17,1.009507100638212,1.009507100638212,215502.5,1.863623579548393e-45,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SIR,59.63467757148263,1.914788128428764,0.7977522929059322,True,activated
1245,600.0,1199.0,2.3684757858670008e-17,1.6193036882997638,1.6193036882997638,187580.5,2.1255527660692897e-75,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SIR,23.868134534096868,0.8770133888187497,0.9917321841787642,True,activated
1246,600.0,1199.0,-2.516505522483688e-17,2.47477408028502,2.47477408028502,220617.5,8.036432120796026e-59,hamilton_18,citalopram_discontinuation,HAMILTON,DIS,SR,88.71078823609511,,0.8527483759679493,True,activated
1247,600.0,1199.0,-5.625129991434127e-17,9.419263728367415,9.419263728367415,28504.0,7.586856962634049e-238,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,68.72419797783667,,0.5453961308524738,True,activated
1249,600.0,1199.0,-5.921189464667502e-18,11.764102603961465,11.764102603961465,232882.0,2.630490706377234e-60,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,67.33644469035036,,,True,activated
1250,600.0,1199.0,2.960594732333751e-17,4.12525987759137,4.12525987759137,253513.5,3.142821194772185e-35,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,60.44416219597264,1.4948899902433384,0.9848478696057036,True,activated
1251,600.0,1199.0,-3.848773152033876e-17,6.30771098319817,6.30771098319817,51696.0,8.828219867353726e-201,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,,0.5060244586110727,1.0057653107562403,True,activated
1255,600.0,1199.0,-3.552713678800501e-17,10.632736687523385,10.632736687523385,19305.0,7.573819849272674e-252,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,70.7901708419472,0.511994413974556,0.5036670492028643,True,activated
1258,600.0,1199.0,-4.144832625267251e-17,1.2155173777376007,1.2155173777376007,320061.0,1.629394491715201e-15,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,,,1.057610915744066,True,activated
1260,600.0,1199.0,7.105427357601002e-17,30.90515407829651,30.90515407829651,59884.0,6.069928548629862e-206,hamilton_23,citalopram_continuation,HAMILTON,CIT,FF,,,0.1364877689954706,True,activated
1261,600.0,1199.0,-1.8947806286936006e-16,4.040606335985572,4.040606335985572,81393.0,2.7699946265986208e-163,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,50.24644682208671,3.766122762645145,0.2187249001752738,True,activated
1263,600.0,1199.0,8.881784197001253e-18,5.319501317427438,5.319501317427438,30187.5,1.6783113976697094e-223,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,48.24326152319583,0.5844884967427568,0.8496775393662221,True,activated
1264,600.0,1199.0,-5.329070518200751e-17,1.6962216865862056,1.6962216865862056,77360.5,6.987040348967979e-175,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,59.673468302108944,3.0999445841434587,0.6305569863121749,True,activated
1265,600.0,1199.0,-5.921189464667502e-18,1.7175388089531471,1.7175388089531471,335398.0,1.538259258834375e-10,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,57.12474199318331,1.370948195922866,0.7267237776618599,True,activated
1266,600.0,1199.0,9.473903143468003e-17,6.324026331833824,6.324026331833824,23672.0,2.5744835934928928e-231,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,54.93749234922132,1.4135058743171989,0.9620442396057716,True,activated
1267,600.0,1199.0,1.3026616822268503e-16,3.9551273160627702,3.9551273160627702,71283.0,1.0128224659168656e-175,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,38.893365162362045,1.581831980837234,0.4410816057884112,True,activated
1269,600.0,1199.0,2.3684757858670008e-17,6.496474333700228,6.496474333700228,62332.0,1.408749362928751e-185,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,45.32809445062392,3.669564163507699,0.2518371460167101,True,activated
1270,600.0,1199.0,-7.697546304067752e-17,7.681562018958813,7.681562018958813,33060.0,3.70333917448881e-219,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,71.56378035111166,2.795124245244044,0.672175200800256,True,activated
1272,600.0,1199.0,-5.329070518200751e-17,-0.6072231399455841,-0.6072231399455841,488737.0,3.783279094870587e-39,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,44.27037310561238,3.010297262949871,0.7070644698720641,True,inhibited
1273,600.0,1199.0,-2.960594732333751e-17,-0.5650407028550868,-0.5650407028550868,479905.5,5.25943250391477e-78,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,43.75899984450638,0.9589292869561664,1.2070680470886008,True,inhibited
1274,600.0,1199.0,7.105427357601002e-17,3.6674926961370575,3.6674926961370575,51618.5,6.167217313097123e-199,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,62.73017996756573,1.2522145646467375,0.676051458042674,True,activated
1276,600.0,1199.0,-3.848773152033876e-17,-0.0011321671555942503,-0.0011321671555942119,392281.0,1.777556558108441e-05,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,52.40269257247357,0.7696198078149392,0.4635397724102279,False,non responder
1277,600.0,1199.0,-1.0658141036401502e-16,5.115933120667596,5.115933120667596,51247.5,9.540617439687368e-196,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,66.59789347325369,1.5758726845330455,0.9013998323982938,True,activated
1278,600.0,1199.0,-3.1086244689504386e-17,23.223456731316038,23.223456731316038,158610.0,5.764455584914915e-110,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,,,0.6941186293319448,True,activated
1279,600.0,1199.0,-1.1842378929335004e-17,3.985583224115335,3.985583224115335,269160.0,8.1421898479212e-38,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,40.448278307311455,,0.2211151442838374,True,activated
1280,600.0,1199.0,1.7763568394002505e-17,2.6756035505112736,2.6756035505112736,115712.5,2.324866397641149e-125,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,45.71743206532392,1.7331101248801244,0.6198531542504034,True,activated
1281,600.0,1199.0,5.921189464667501e-17,5.647775756761876,5.647775756761876,90328.5,6.5359303123724655e-161,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,24.79136116488021,0.5544671570620634,1.0884053320977525,True,activated
1282,600.0,1199.0,8.881784197001253e-18,7.151541586885175,7.151541586885175,198797.5,5.890491353070113e-78,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,,,1.1128404675824626,True,activated
1283,600.0,1199.0,-8.881784197001253e-17,5.144188891834521,5.144188891834521,30913.0,2.0386668145864407e-220,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,49.43469214531106,5.263530376810682,0.836190191231337,True,activated
1284,600.0,1199.0,0.0,6.257341586635147,6.257341586635147,38688.0,4.058198911414974e-218,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,51.34715285385698,2.7231431452251105,0.2294407309562527,True,activated
1285,600.0,1199.0,-2.0724163126336256e-17,0.22494541135889598,0.224945411358896,356699.0,0.04896646038289662,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,46.98497075104317,2.6011391687058047,0.2742806331388944,True,activated
1286,600.0,1199.0,0.0,4.630426337255299,4.630426337255299,284050.0,4.882914832469354e-33,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,,,,True,activated
1287,600.0,1199.0,-3.552713678800501e-17,3.9155188904697216,3.9155188904697216,66792.5,5.02484216815243e-178,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,59.357282917691776,2.89831732957553,0.7960969059858656,True,activated
1288,600.0,1199.0,-2.3684757858670008e-17,4.3774723533015045,4.3774723533015045,63923.0,1.2825268309503136e-194,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,67.3530051939795,,0.7831368748875753,True,activated
1289,600.0,1199.0,6.217248937900877e-17,1.8539139322595408,1.8539139322595408,125748.0,1.6652837354036674e-113,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,100.69182863524114,3.9690108503070416,0.8689828705841058,True,activated
1291,600.0,1199.0,-1.1842378929335004e-17,28.25001833746379,28.25001833746379,44728.0,7.801792789887213e-218,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,84.61831153474338,0.6187845303867403,0.9969157236858416,True,activated
1292,600.0,1199.0,0.0,3.44535569617724,3.44535569617724,33477.0,3.1047093677267143e-224,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,62.59413017143194,0.7437806042802114,0.5824352206843038,True,activated
1293,600.0,1199.0,3.552713678800501e-17,8.128763399142882,8.128763399142882,59640.0,5.830852507373467e-207,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,58.99493621645982,,0.7898094302176517,True,activated
1294,600.0,1199.0,-2.3684757858670008e-17,0.8387432282835978,0.8387432282835978,216128.5,1.4217252521294747e-44,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,51.71752200228536,1.6177376031144166,0.8681073543119173,True,activated
1296,600.0,1199.0,0.0,12.50662724772896,12.50662724772896,41077.0,1.05692982774594e-220,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,69.0355794747322,,1.1374061293456927,True,activated
1299,600.0,1199.0,4.144832625267251e-17,4.790604297248442,4.790604297248442,43336.5,4.525327425004877e-208,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,76.08504743781549,1.2619919607779273,1.0000357298904916,True,activated
1301,600.0,1199.0,-1.7763568394002505e-17,5.89498737518505,5.89498737518505,23191.5,2.4330758131666e-236,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,65.86260035306813,0.987136334704226,0.5545431185878698,True,activated
1302,600.0,1199.0,-1.1842378929335004e-17,5.26470661300953,5.26470661300953,26931.5,2.2639018979462968e-235,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,73.2052526195533,0.908590019721059,0.9470603189639248,True,activated
1303,600.0,1199.0,5.329070518200751e-17,3.224775741834948,3.224775741834948,16095.5,1.2645629948034521e-252,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,65.63897974859904,2.409987751420087,0.8612956706072941,True,activated
1304,600.0,1199.0,1.1842378929335004e-17,16.043874264596035,16.043874264596035,19283.5,4.634915275125646e-246,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,,,0.5333420770096062,True,activated
1305,600.0,1199.0,5.2550556498924076e-17,6.955280532454027,6.955280532454027,36746.5,7.908298862339804e-225,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,83.7539576605165,0.5280283304800252,1.0280451624858924,True,activated
1306,600.0,1199.0,1.4802973661668754e-17,22.44511971907584,22.44511971907584,51556.5,6.080302120241726e-213,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,,,0.9287929538867188,True,activated
1310,600.0,1199.0,-8.881784197001253e-18,77.2264075393034,77.2264075393034,50815.0,2.5453540235294804e-218,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,,,0.7374777278443752,True,activated
1311,600.0,1199.0,2.2204460492503132e-17,17.78960881058733,17.78960881058733,70842.0,1.537666589039047e-193,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,62.051593986970914,,1.020973885948326,True,activated
1312,600.0,1199.0,0.0,2.2439726463392917,2.2439726463392917,172765.0,1.7677684412864498e-74,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,65.72882066552523,2.413316142180072,0.4549490495521099,True,activated
1314,600.0,1199.0,5.329070518200751e-17,22.12898869954535,22.12898869954535,40149.5,6.603756538058097e-218,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,62.0162072337599,1.3644612424784075,0.8810933449862524,True,activated
1315,600.0,1199.0,2.0132044179869504e-16,6.256727852902321,6.256727852902321,28945.0,2.876820163142291e-235,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,56.1216169389605,1.955140389941888,0.3646434318130858,True,activated
1316,600.0,1199.0,-2.3684757858670006e-16,2.328939839008446,2.3289398390084464,125696.0,3.059489786241355e-117,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,72.81606442560798,2.648167565347092,0.4680991015568729,True,activated
1317,600.0,1199.0,-2.3684757858670008e-17,10.101877030097594,10.101877030097594,16443.5,5.21873097959345e-244,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,55.76113870423177,0.9271161782037336,0.583667693624121,True,activated
1318,600.0,1199.0,5.921189464667501e-17,3.9973852964970837,3.9973852964970837,119047.5,1.457075545019116e-127,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,45.76988448159111,2.5147016651177165,0.7880010074970685,True,activated
1319,600.0,1199.0,8.289665250534503e-17,4.8184796605144635,4.8184796605144635,29518.0,9.10940530124368e-224,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,66.41389363468,3.0347473324715133,0.9137259704158132,True,activated
1320,600.0,1199.0,3.552713678800501e-17,10.418690623221805,10.418690623221805,18702.0,1.5749106837888298e-244,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,66.82717086772362,0.5266999862850232,0.4600909544383709,True,activated
1321,600.0,1199.0,4.7369515717340015e-17,6.43020956039226,6.43020956039226,31816.5,1.2274932168198127e-227,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,63.716694714679846,1.0599415204678355,0.420933334046346,True,activated
1322,600.0,1199.0,-1.1842378929335004e-17,6.930264816872142,6.930264816872142,18175.5,2.2948042885439913e-253,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,68.84249337486665,0.5568220332333651,0.5744195047591811,True,activated
1323,600.0,1199.0,-5.921189464667502e-18,24.724964136212147,24.724964136212147,112514.0,4.6835323648642465e-147,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,69.51122408285855,,0.8248383421615383,True,activated
1325,600.0,1199.0,1.5395092608135505e-16,-0.9809439176143782,-0.9809439176143783,528651.5,4.265022091132678e-67,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,64.78400778407115,,0.6754347999795849,True,inhibited
1326,600.0,1199.0,0.0,13.425534178839145,13.425534178839145,103326.0,1.5405640176080951e-156,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,90.01234070485063,,0.8807361969295427,True,activated
1327,600.0,1199.0,-1.1842378929335004e-17,9.199406157264566,9.199406157264566,52601.5,1.755118707767682e-207,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,,1.0279696391853164,0.7493010532309148,True,activated
1328,600.0,1199.0,-7.105427357601002e-17,-0.6081155303793527,-0.6081155303793526,466412.0,1.649783099881603e-70,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,,0.7977784760761849,0.5198523166559654,True,inhibited
1329,600.0,1199.0,-1.1842378929335004e-17,-0.5041218423918893,-0.5041218423918893,446532.0,1.3359157776026918e-49,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,71.02524881795154,0.5857250385787219,0.6012276127685893,True,inhibited
1330,600.0,1199.0,9.473903143468003e-17,-1.3248505003820843,-1.3248505003820843,628520.0,3.644851946649791e-148,hamilton_23,citalopram_continuation,HAMILTON,CIT,FF,84.90332519707887,15.64542652447809,0.5688901471454569,True,inhibited
1331,600.0,1199.0,-2.3684757858670008e-17,5.424923494641454,5.424923494641454,52106.5,2.707879957428348e-197,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,51.32748754512048,2.070983920795284,0.6333474356048996,True,activated
1332,600.0,1199.0,5.921189464667501e-17,-0.29256756603427464,-0.2925675660342747,414937.0,8.491868973785246e-17,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,61.85262897120055,1.6047453272701555,0.6572613659636198,True,inhibited
1333,600.0,1199.0,1.1842378929335004e-17,-0.4605065746488541,-0.4605065746488541,429175.5,3.2748353785612546e-46,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,66.36511275589984,1.3079462832529578,0.93944208404555,True,inhibited
1334,600.0,1199.0,0.0,-0.6085103530871543,-0.6085103530871543,465224.0,2.8963230901265334e-70,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,68.62304696105485,0.5033768194974624,0.5884275815029317,True,inhibited
1335,600.0,1199.0,-1.4802973661668754e-17,15.96873878324346,15.96873878324346,229997.5,2.600792812996021e-62,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,68.05196706160035,,1.2796542611526265,True,activated
1336,600.0,1199.0,5.921189464667501e-17,-0.03874459870325478,-0.03874459870325484,361196.5,0.3758353700932947,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,58.67856692018211,1.050431582493289,0.6548752671159497,False,non responder
1337,600.0,1199.0,-2.3684757858670008e-17,9.014404966032073,9.014404966032073,112545.0,1.5573164870680406e-144,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,68.36726649933442,,1.0547868713223214,True,activated
1338,600.0,1199.0,-5.921189464667502e-18,1.0318388602289146,1.0318388602289146,254461.0,5.913533746975589e-32,hamilton_23,citalopram_continuation,HAMILTON,CIT,FF,56.3865117757228,8.301447347572175,0.6554506385316896,True,activated
1339,600.0,1199.0,1.0066022089934752e-16,-0.7215106092580218,-0.7215106092580219,498034.0,4.659335663079866e-41,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,45.37408053960533,2.352721774178364,0.8686537557326399,True,inhibited
1340,600.0,1199.0,7.401486830834377e-18,13.567220450081669,13.567220450081669,64710.0,1.465623759244677e-194,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,,,0.9063690866802996,True,activated
1341,600.0,1199.0,-1.5395092608135505e-16,-2.018959958376606,-2.018959958376606,666550.0,6.855500274642065e-255,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,63.19685589101209,1.7202012406091338,0.4745441013644775,True,inhibited
1342,600.0,1199.0,-1.1842378929335004e-17,16.105880516881925,16.105880516881925,18764.5,5.9671065968171315e-248,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,50.58381377211202,0.5797244907939665,0.9814085753020226,True,activated
1343,600.0,1199.0,-5.921189464667501e-17,8.788552273513309,8.788552273513309,17227.0,1.610624479282596e-244,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,69.52791597397842,0.8312305048166362,0.9749431195436452,True,activated
1344,600.0,1199.0,7.105427357601002e-17,-0.8958425189286221,-0.8958425189286222,554135.5,1.6473947548889398e-149,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,,1.643412480422562,0.5562857093249621,True,inhibited
1345,600.0,1199.0,4.7369515717340015e-17,2.0888970267719458,2.0888970267719458,69534.0,2.205065235027996e-174,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,55.13259126748508,1.8278490991471288,0.8144742296454839,True,activated
1346,600.0,1199.0,-1.1842378929335004e-17,17.88108975999229,17.88108975999229,67702.5,6.686852632968927e-193,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,67.43530077452175,,1.121751670027796,True,activated
1347,600.0,1199.0,2.3684757858670008e-17,16.393742129126384,16.393742129126384,35329.5,2.0926063926332245e-228,hamilton_23,citalopram_continuation,HAMILTON,CIT,SIR,53.040901838233,0.6673100854033329,0.8582296812954568,True,activated
1348,600.0,1199.0,-2.8125649957170635e-17,17.299361923823525,17.299361923823525,156615.0,6.390890275797641e-112,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,53.0118778001544,,0.5269625945069422,True,activated
1349,600.0,1199.0,1.1842378929335004e-17,5.78489120663837,5.78489120663837,24178.0,3.630285624900926e-234,hamilton_23,citalopram_continuation,HAMILTON,CIT,SR,78.49374579838559,0.970057742572389,0.8281959450281942,True,activated
1350,600.0,1199.0,1.1842378929335003e-16,-0.17300921456424004,-0.17300921456424015,421176.0,2.792236469105385e-09,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,39.91366390432188,1.419785628375732,0.8080466488009553,False,non responder
1351,600.0,1199.0,1.4802973661668754e-17,3.9522174231398366,3.9522174231398366,269903.5,2.4214173158442894e-33,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,,True,activated
1352,600.0,1199.0,-2.3684757858670008e-17,11.676628248825983,11.676628248825983,286752.0,1.2727941475272455e-30,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,,True,activated
1353,600.0,1199.0,-1.7763568394002505e-17,1.4781266894423188,1.4781266894423188,329665.5,2.661441496309344e-12,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,55.27891216043983,0.5296129896729751,0.8726657841498185,True,activated
1354,600.0,1199.0,0.0,2.878422368115293,2.878422368115293,206777.5,6.303993927223428e-61,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,47.78056220354293,1.5762641665001191,0.9078102678208488,True,activated
1356,600.0,1199.0,9.473903143468003e-17,0.48262037059351687,0.48262037059351676,389209.5,0.00432590667215981,hamilton_07,chronic_saline,HAMILTON,SAL,SR,44.83712022460148,3.320826852954544,0.5606002569345461,True,activated
1357,600.0,1199.0,-1.1842378929335004e-17,32.44659834777145,32.44659834777145,181056.0,3.051091708752596e-93,hamilton_07,chronic_saline,HAMILTON,SAL,SR,69.36800760342896,4.621833675459028,0.8419960704249312,True,activated
1358,600.0,1199.0,-5.921189464667502e-18,-0.2602868915969203,-0.2602868915969203,428998.5,6.108889519672089e-14,hamilton_07,chronic_saline,HAMILTON,SAL,SR,86.77629901523528,,0.97585085266915,True,inhibited
1360,600.0,1199.0,5.921189464667502e-18,5.7260491397680005,5.7260491397680005,253524.0,1.2944096936067028e-45,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,,1.057528120360698,True,activated
1361,600.0,1199.0,2.3684757858670006e-16,1.8094972015293476,1.8094972015293473,216327.0,1.6135912061359259e-43,hamilton_07,chronic_saline,HAMILTON,SAL,SR,79.85603502457721,3.6036447271751655,0.4298167141542238,True,activated
1362,600.0,1199.0,-1.7763568394002505e-17,15.62114853996809,15.62114853996809,245586.5,2.951192903596133e-53,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,6.969715318960338,0.725221828703486,True,activated
1364,600.0,1199.0,0.0,-1.0126582600327818,-1.0126582600327818,579123.5,6.690394081685766e-187,hamilton_07,chronic_saline,HAMILTON,SAL,SR,68.87918512015702,2.768316818006417,0.3185944713516215,True,inhibited
1365,600.0,1199.0,0.0,-0.41043606436368163,-0.41043606436368163,449136.5,7.0202691816005085e-25,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,,,0.8038883163404683,True,inhibited
1368,600.0,1199.0,2.3684757858670008e-17,1.5492370437349552,1.5492370437349552,244373.0,3.5257381687731415e-29,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,56.85920599939823,1.3897461470067325,0.8293495224279418,True,activated
1369,600.0,1199.0,4.7369515717340015e-17,-0.940112969712491,-0.940112969712491,450277.5,9.01233050442959e-19,hamilton_07,chronic_saline,HAMILTON,SAL,FF,64.45871425122596,9.256911211252865,0.6493926566306225,True,inhibited
1372,600.0,1199.0,-2.516505522483688e-17,0.08205984458243264,0.08205984458243266,357298.0,0.2030275715881713,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,11.093685222583105,,0.9004825194685386,False,non responder
1373,600.0,1199.0,2.3684757858670008e-17,2.390028815460601,2.390028815460601,215288.0,1.0222256657937964e-44,hamilton_07,chronic_saline,HAMILTON,SAL,SR,75.87898395175566,8.013617599241503,0.7855008676244113,True,activated
1375,600.0,1199.0,-5.921189464667501e-17,-1.218019657826817,-1.218019657826817,595246.0,2.437010284809281e-115,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,,,True,inhibited
1378,600.0,1199.0,-1.1842378929335004e-17,0.7685727056320862,0.7685727056320862,293178.5,3.0012577729270936e-20,hamilton_07,chronic_saline,HAMILTON,SAL,SR,58.81980699056308,4.058988955771746,0.2605740388631537,True,activated
1379,600.0,1199.0,1.6579330501069005e-16,-2.65816718374858,-2.65816718374858,662678.5,1.5891213937574576e-195,hamilton_07,chronic_saline,HAMILTON,SAL,SR,46.01275346782782,6.594259170974079,0.663296497590937,True,inhibited
1380,600.0,1199.0,2.575717417130363e-16,-1.9219942006220465,-1.9219942006220467,623261.0,4.722749197912265e-143,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,34.61471956843434,3.187962657643456,0.8827001822187706,True,inhibited
1383,600.0,1199.0,-2.3684757858670008e-17,-0.6991343603214533,-0.6991343603214533,590298.0,2.414404052102315e-132,hamilton_07,chronic_saline,HAMILTON,SAL,FF,57.876105056456254,14.452206258292314,0.5159381057119372,True,inhibited
1384,600.0,1199.0,0.0,0.1870219214971859,0.1870219214971859,320578.5,0.00015441283137399052,hamilton_07,chronic_saline,HAMILTON,SAL,FF,39.958035680455225,20.53745912544101,0.4287676483600745,False,non responder
1385,600.0,1199.0,3.671137468093851e-16,-1.6763250774191205,-1.676325077419121,543597.5,8.038028775548968e-71,hamilton_07,chronic_saline,HAMILTON,SAL,SR,58.13996161316331,4.801887231291504,0.5713033205633119,True,inhibited
1386,600.0,1199.0,0.0,-2.1295136704004167,-2.1295136704004167,533590.5,1.4030301951087388e-67,hamilton_07,chronic_saline,HAMILTON,SAL,FF,39.1190084169204,7.393137965768286,0.620244839608031,True,inhibited
1387,600.0,1199.0,-1.9539925233402755e-16,-0.2876618852894274,-0.28766188528942715,409752.0,1.3425758695314402e-06,hamilton_07,chronic_saline,HAMILTON,SAL,SIR,30.47948592045647,2.8757523258833766,0.7764722753608521,True,inhibited
1389,600.0,1199.0,-3.552713678800501e-17,1.0557395092626922,1.0557395092626922,300887.0,4.582136511022332e-16,hamilton_07,chronic_saline,HAMILTON,SAL,SR,62.30450558664006,1.5780323639301888,0.7196970001794385,True,activated
1390,600.0,1199.0,-1.0658141036401502e-16,-0.40336352253483343,-0.4033635225348333,470218.5,4.689760043483758e-35,hamilton_07,chronic_saline,HAMILTON,SAL,SR,,0.5068537895768352,0.6294713383172157,True,inhibited
1391,600.0,1199.0,-5.921189464667502e-18,7.442554580547535,7.442554580547535,298463.5,1.8058160192092854e-26,hamilton_07,chronic_saline,HAMILTON,SAL,SR,71.3179934346592,4.505098043194799,0.763869022082977,True,activated
