neuron_id,lag,time,cc,session_name,bin_width,block
1093,0,0.0,0.016409599076584243,hamilton_02,0.1,base_shock
1095,0,0.0,0.01686064260680428,hamilton_02,0.1,base_shock
1098,0,0.0,0.004410101585340205,hamilton_02,0.1,base_shock
1100,0,0.0,0.005160930966193636,hamilton_02,0.1,base_shock
1103,0,0.0,0.037236969288243,hamilton_02,0.1,base_shock
1105,0,0.0,-0.004239043660836466,hamilton_02,0.1,base_shock
1110,0,0.0,0.05765524008834413,hamilton_02,0.1,base_shock
1143,0,0.0,0.04473592997638482,hamilton_13,0.1,base_shock
1144,0,0.0,0.03206159226295616,hamilton_13,0.1,base_shock
1145,0,0.0,0.06323086675230156,hamilton_13,0.1,base_shock
1146,0,0.0,0.03376382123970584,hamilton_13,0.1,base_shock
1148,0,0.0,0.005106433936686428,hamilton_13,0.1,base_shock
1151,0,0.0,-0.0048995352577581724,hamilton_13,0.1,base_shock
1152,0,0.0,0.08317323175320582,hamilton_13,0.1,base_shock
1154,0,0.0,0.019624278380507263,hamilton_13,0.1,base_shock
1156,0,0.0,0.034881757185401555,hamilton_13,0.1,base_shock
1162,0,0.0,0.023208282919996596,hamilton_13,0.1,base_shock
1164,0,0.0,0.048369730331576974,hamilton_13,0.1,base_shock
1165,0,0.0,0.024805711467338783,hamilton_14,0.1,base_shock
1166,0,0.0,-0.07748195760288862,hamilton_14,0.1,base_shock
1167,0,0.0,0.0105802071982741,hamilton_14,0.1,base_shock
1168,0,0.0,-0.025081083180624464,hamilton_14,0.1,base_shock
1170,0,0.0,0.023547134982933315,hamilton_14,0.1,base_shock
1171,0,0.0,0.020056501435001366,hamilton_14,0.1,base_shock
1247,0,0.0,0.11067897931212431,hamilton_23,0.1,base_shock
1250,0,0.0,0.057408206795065884,hamilton_23,0.1,base_shock
1254,0,0.0,-0.0005641318593134742,hamilton_23,0.1,base_shock
1255,0,0.0,0.08780078184712592,hamilton_23,0.1,base_shock
1258,0,0.0,0.006166895714998242,hamilton_23,0.1,base_shock
1261,0,0.0,-0.024252080227603178,hamilton_23,0.1,base_shock
1264,0,0.0,0.19822490276582425,hamilton_23,0.1,base_shock
1266,0,0.0,0.13485002864965442,hamilton_23,0.1,base_shock
1270,0,0.0,0.06535719262532864,hamilton_23,0.1,base_shock
1271,0,0.0,0.032411854237848585,hamilton_23,0.1,base_shock
1273,0,0.0,-0.016770863466618303,hamilton_23,0.1,base_shock
1274,0,0.0,0.051428478778974315,hamilton_23,0.1,base_shock
1277,0,0.0,0.0035562739095599235,hamilton_23,0.1,base_shock
1281,0,0.0,0.0016120398411759373,hamilton_23,0.1,base_shock
1282,0,0.0,0.021174186872512706,hamilton_23,0.1,base_shock
1284,0,0.0,0.03482265987864774,hamilton_23,0.1,base_shock
1285,0,0.0,0.01578489409848091,hamilton_23,0.1,base_shock
1286,0,0.0,0.012761754579466414,hamilton_23,0.1,base_shock
1301,0,0.0,0.07599156114258848,hamilton_23,0.1,base_shock
1303,0,0.0,0.05901050685512508,hamilton_23,0.1,base_shock
1304,0,0.0,0.04450001010642583,hamilton_23,0.1,base_shock
1310,0,0.0,0.02624366459376869,hamilton_23,0.1,base_shock
1314,0,0.0,0.07140501551539123,hamilton_23,0.1,base_shock
1315,0,0.0,0.024943148306219257,hamilton_23,0.1,base_shock
1316,0,0.0,0.00980328831642383,hamilton_23,0.1,base_shock
1318,0,0.0,0.09843413373382001,hamilton_23,0.1,base_shock
1319,0,0.0,0.16774782440874916,hamilton_23,0.1,base_shock
1322,0,0.0,0.0447413881521048,hamilton_23,0.1,base_shock
1323,0,0.0,0.03296480845370909,hamilton_23,0.1,base_shock
1325,0,0.0,0.12494439902406068,hamilton_23,0.1,base_shock
1326,0,0.0,-0.0037627137131902937,hamilton_23,0.1,base_shock
1328,0,0.0,0.07199101718973853,hamilton_23,0.1,base_shock
1333,0,0.0,0.08576685013684003,hamilton_23,0.1,base_shock
1334,0,0.0,0.09571373581457888,hamilton_23,0.1,base_shock
1335,0,0.0,0.01304916136310104,hamilton_23,0.1,base_shock
1336,0,0.0,0.09617984989765069,hamilton_23,0.1,base_shock
1338,0,0.0,0.06798835875851512,hamilton_23,0.1,base_shock
1340,0,0.0,0.010637144725646778,hamilton_23,0.1,base_shock
1341,0,0.0,0.12307754385071296,hamilton_23,0.1,base_shock
1342,0,0.0,0.11520697073641788,hamilton_23,0.1,base_shock
1345,0,0.0,0.1192523366766302,hamilton_23,0.1,base_shock
1346,0,0.0,0.05884212632378469,hamilton_23,0.1,base_shock
1348,0,0.0,0.03517098157497082,hamilton_23,0.1,base_shock
1353,0,0.0,0.03756597288866344,hamilton_07,0.1,base_shock
1354,0,0.0,0.037545129965823945,hamilton_07,0.1,base_shock
1355,0,0.0,0.05063402413830193,hamilton_07,0.1,base_shock
1356,0,0.0,0.01854113916314467,hamilton_07,0.1,base_shock
1360,0,0.0,0.021006355636477476,hamilton_07,0.1,base_shock
1362,0,0.0,0.08083313311787757,hamilton_07,0.1,base_shock
1364,0,0.0,0.11375388547073564,hamilton_07,0.1,base_shock
1366,0,0.0,0.05795956987268267,hamilton_07,0.1,base_shock
1367,0,0.0,0.029915450100399837,hamilton_07,0.1,base_shock
1368,0,0.0,0.03478386447754801,hamilton_07,0.1,base_shock
1369,0,0.0,0.058650744331356364,hamilton_07,0.1,base_shock
1371,0,0.0,0.07399398360241004,hamilton_07,0.1,base_shock
1372,0,0.0,0.03052298840326256,hamilton_07,0.1,base_shock
1375,0,0.0,0.03437900710421945,hamilton_07,0.1,base_shock
1378,0,0.0,0.001755296243257892,hamilton_07,0.1,base_shock
1384,0,0.0,0.0011486611489734935,hamilton_07,0.1,base_shock
1385,0,0.0,0.07713156710644001,hamilton_07,0.1,base_shock
1391,0,0.0,0.006818800924345715,hamilton_07,0.1,base_shock
1394,0,0.0,0.022429587869942536,hamilton_07,0.1,base_shock
1395,0,0.0,0.010442157261876094,hamilton_07,0.1,base_shock
1399,0,0.0,0.055497239889399703,hamilton_07,0.1,base_shock
1402,0,0.0,0.06635756752964207,hamilton_07,0.1,base_shock
1407,0,0.0,0.053564608823424814,hamilton_07,0.1,base_shock
1409,0,0.0,0.05201423478121357,hamilton_07,0.1,base_shock
1410,0,0.0,-0.021744407206695307,hamilton_07,0.1,base_shock
1412,0,0.0,0.04929898087086871,hamilton_07,0.1,base_shock
1414,0,0.0,0.03461821901654996,hamilton_08,0.1,base_shock
1416,0,0.0,0.0715880069157017,hamilton_08,0.1,base_shock
1419,0,0.0,0.0799578402502378,hamilton_08,0.1,base_shock
1421,0,0.0,0.00036693261150066287,hamilton_08,0.1,base_shock
1422,0,0.0,0.11383664110689332,hamilton_08,0.1,base_shock
1426,0,0.0,0.039961691028987834,hamilton_08,0.1,base_shock
1429,0,0.0,0.021433660181113506,hamilton_08,0.1,base_shock
1430,0,0.0,0.04284839403575522,hamilton_08,0.1,base_shock
1435,0,0.0,0.08150468531877697,hamilton_08,0.1,base_shock
1437,0,0.0,0.004134446424451609,hamilton_08,0.1,base_shock
1439,0,0.0,0.04000742591543814,hamilton_08,0.1,base_shock
1440,0,0.0,0.020756337664122985,hamilton_08,0.1,base_shock
1442,0,0.0,0.05388350972789928,hamilton_08,0.1,base_shock
1443,0,0.0,0.10543694685068496,hamilton_08,0.1,base_shock
1445,0,0.0,0.10176491232678568,hamilton_08,0.1,base_shock
1446,0,0.0,0.033890000261400335,hamilton_08,0.1,base_shock
1448,0,0.0,0.09784082549539876,hamilton_08,0.1,base_shock
1452,0,0.0,0.039786306305836676,hamilton_08,0.1,base_shock
1455,0,0.0,0.06249199305425539,hamilton_08,0.1,base_shock
1458,0,0.0,0.03899655322247606,hamilton_08,0.1,base_shock
1463,0,0.0,0.08564604040941094,hamilton_08,0.1,base_shock
1468,0,0.0,0.0020484970021684553,hamilton_08,0.1,base_shock
1471,0,0.0,0.006799785313037984,hamilton_08,0.1,base_shock
1472,0,0.0,0.07241220397425488,hamilton_08,0.1,base_shock
1474,0,0.0,0.09743968276448595,hamilton_08,0.1,base_shock
1477,0,0.0,0.04010319115206393,hamilton_08,0.1,base_shock
1478,0,0.0,0.033563445455206065,hamilton_08,0.1,base_shock
1479,0,0.0,0.11141935689738611,hamilton_08,0.1,base_shock
1481,0,0.0,0.06157573935116025,hamilton_08,0.1,base_shock
1482,0,0.0,0.07107315886708114,hamilton_08,0.1,base_shock
1486,0,0.0,0.06303151564620794,hamilton_08,0.1,base_shock
1487,0,0.0,0.04993824988699205,hamilton_08,0.1,base_shock
1490,0,0.0,0.07125800373581345,hamilton_08,0.1,base_shock
1491,0,0.0,0.05171804307446018,hamilton_08,0.1,base_shock
1492,0,0.0,0.014714081473634236,hamilton_08,0.1,base_shock
1494,0,0.0,0.04532629867053652,hamilton_19,0.1,base_shock
1496,0,0.0,0.05060255035442143,hamilton_19,0.1,base_shock
1499,0,0.0,0.0038347228466074,hamilton_19,0.1,base_shock
1500,0,0.0,0.09304992186166011,hamilton_19,0.1,base_shock
1502,0,0.0,0.040741197712759435,hamilton_19,0.1,base_shock
1503,0,0.0,0.013066441193225772,hamilton_19,0.1,base_shock
1504,0,0.0,-0.013314430224302499,hamilton_19,0.1,base_shock
1505,0,0.0,0.031969610562705184,hamilton_19,0.1,base_shock
1507,0,0.0,0.056071767713531104,hamilton_19,0.1,base_shock
1509,0,0.0,0.03616822893655361,hamilton_19,0.1,base_shock
1511,0,0.0,0.01353104203759027,hamilton_19,0.1,base_shock
1512,0,0.0,0.01964040265158553,hamilton_19,0.1,base_shock
1513,0,0.0,0.017661977180089435,hamilton_19,0.1,base_shock
1514,0,0.0,0.03995801450087609,hamilton_19,0.1,base_shock
1515,0,0.0,0.01501577283909841,hamilton_19,0.1,base_shock
1519,0,0.0,0.025330813146983655,hamilton_19,0.1,base_shock
1522,0,0.0,0.07579894501474871,hamilton_19,0.1,base_shock
1524,0,0.0,-0.021284155699203364,hamilton_19,0.1,base_shock
1532,0,0.0,-0.00018085666462833763,hamilton_19,0.1,base_shock
1533,0,0.0,0.0557886081053738,hamilton_19,0.1,base_shock
1536,0,0.0,0.03513427782047889,hamilton_19,0.1,base_shock
1538,0,0.0,0.0626423525070306,hamilton_19,0.1,base_shock
1543,0,0.0,0.04769011674034901,hamilton_19,0.1,base_shock
1544,0,0.0,0.03686678687341471,hamilton_19,0.1,base_shock
1545,0,0.0,0.00879777663801495,hamilton_19,0.1,base_shock
1547,0,0.0,-0.012755548762313,hamilton_19,0.1,base_shock
1548,0,0.0,0.028834682863630202,hamilton_19,0.1,base_shock
1552,0,0.0,0.029842497347817368,hamilton_19,0.1,base_shock
1556,0,0.0,0.013818090828122685,hamilton_20,0.1,base_shock
1557,0,0.0,-0.02820426480831932,hamilton_20,0.1,base_shock
1558,0,0.0,0.06994059414112011,hamilton_20,0.1,base_shock
1560,0,0.0,0.029837630004452772,hamilton_20,0.1,base_shock
1562,0,0.0,0.03604853456212317,hamilton_20,0.1,base_shock
1565,0,0.0,0.028499832170777967,hamilton_20,0.1,base_shock
1567,0,0.0,0.026395169492307025,hamilton_20,0.1,base_shock
1569,0,0.0,0.1334820010784166,hamilton_20,0.1,base_shock
1572,0,0.0,0.17458540954648247,hamilton_20,0.1,base_shock
1573,0,0.0,0.12306473337893967,hamilton_20,0.1,base_shock
1575,0,0.0,0.08043699860077254,hamilton_20,0.1,base_shock
1576,0,0.0,0.029007842404863978,hamilton_20,0.1,base_shock
1578,0,0.0,0.09856430117086283,hamilton_20,0.1,base_shock
1581,0,0.0,-0.05721332167547583,hamilton_20,0.1,base_shock
1582,0,0.0,0.026362998109044196,hamilton_20,0.1,base_shock
1584,0,0.0,0.023775073117721722,hamilton_20,0.1,base_shock
1588,0,0.0,0.037171584788438135,hamilton_20,0.1,base_shock
1589,0,0.0,0.062140986381320484,hamilton_20,0.1,base_shock
1592,0,0.0,0.09075339997859809,hamilton_20,0.1,base_shock
1593,0,0.0,0.03722855756249693,hamilton_20,0.1,base_shock
1594,0,0.0,0.08492571234420143,hamilton_20,0.1,base_shock
1595,0,0.0,0.045585777877394824,hamilton_20,0.1,base_shock
1596,0,0.0,0.058138559055080564,hamilton_20,0.1,base_shock
1597,0,0.0,0.02660183452119841,hamilton_20,0.1,base_shock
1601,0,0.0,0.01945485477183056,hamilton_20,0.1,base_shock
1605,0,0.0,0.12117159916994356,hamilton_20,0.1,base_shock
1609,0,0.0,0.1027041541381512,hamilton_20,0.1,base_shock
1072,0,0.0,0.003346607665042129,hamilton_01,0.5,base_shock
1077,0,0.0,0.08987960134622451,hamilton_01,0.5,base_shock
1078,0,0.0,0.03889994824531132,hamilton_01,0.5,base_shock
1080,0,0.0,0.0581205910601133,hamilton_01,0.5,base_shock
1081,0,0.0,-0.004222188226395056,hamilton_01,0.5,base_shock
1085,0,0.0,0.0017334073933657531,hamilton_01,0.5,base_shock
1086,0,0.0,-0.00534771234623743,hamilton_01,0.5,base_shock
1087,0,0.0,-0.021123018559096502,hamilton_01,0.5,base_shock
1094,0,0.0,0.1473336887140604,hamilton_02,0.5,base_shock
1098,0,0.0,0.0535571381554046,hamilton_02,0.5,base_shock
1099,0,0.0,0.06035335690317274,hamilton_02,0.5,base_shock
1102,0,0.0,0.1374885347697604,hamilton_02,0.5,base_shock
1105,0,0.0,0.05265848567321782,hamilton_02,0.5,base_shock
1107,0,0.0,0.027924330676206754,hamilton_02,0.5,base_shock
1108,0,0.0,0.020368621688575575,hamilton_02,0.5,base_shock
1109,0,0.0,0.065425492807357,hamilton_02,0.5,base_shock
1111,0,0.0,0.0785843502000113,hamilton_02,0.5,base_shock
1147,0,0.0,0.1102947576987603,hamilton_13,0.5,base_shock
1148,0,0.0,-0.06218410196727557,hamilton_13,0.5,base_shock
1150,0,0.0,0.05978832650884261,hamilton_13,0.5,base_shock
1152,0,0.0,0.04697108681859413,hamilton_13,0.5,base_shock
1153,0,0.0,-0.03396535336194587,hamilton_13,0.5,base_shock
1157,0,0.0,-0.09227924871978964,hamilton_13,0.5,base_shock
1159,0,0.0,0.012941665636571363,hamilton_13,0.5,base_shock
1165,0,0.0,0.01944344402534191,hamilton_14,0.5,base_shock
1171,0,0.0,0.07334690941055953,hamilton_14,0.5,base_shock
1173,0,0.0,0.05000265932694755,hamilton_14,0.5,base_shock
1247,0,0.0,0.27829274670430176,hamilton_23,0.5,base_shock
1249,0,0.0,0.013380217038560042,hamilton_23,0.5,base_shock
1251,0,0.0,0.0338392092937705,hamilton_23,0.5,base_shock
1254,0,0.0,-0.009186512864321403,hamilton_23,0.5,base_shock
1255,0,0.0,0.21993639827220612,hamilton_23,0.5,base_shock
1258,0,0.0,0.017872635371312146,hamilton_23,0.5,base_shock
1265,0,0.0,0.2663301181224169,hamilton_23,0.5,base_shock
1267,0,0.0,0.09500156505432707,hamilton_23,0.5,base_shock
1269,0,0.0,0.08414283811406251,hamilton_23,0.5,base_shock
1271,0,0.0,0.0961386297764728,hamilton_23,0.5,base_shock
1272,0,0.0,0.15683005035568426,hamilton_23,0.5,base_shock
1273,0,0.0,-0.036490262982354936,hamilton_23,0.5,base_shock
1274,0,0.0,0.19681964737566734,hamilton_23,0.5,base_shock
1283,0,0.0,0.19058421337285222,hamilton_23,0.5,base_shock
1284,0,0.0,0.10035672790024723,hamilton_23,0.5,base_shock
1285,0,0.0,0.015911097539265787,hamilton_23,0.5,base_shock
1289,0,0.0,0.0696109519509594,hamilton_23,0.5,base_shock
1291,0,0.0,0.03951358979466112,hamilton_23,0.5,base_shock
1301,0,0.0,0.18842571762994942,hamilton_23,0.5,base_shock
1303,0,0.0,0.17786892579526303,hamilton_23,0.5,base_shock
1306,0,0.0,0.044663131823534305,hamilton_23,0.5,base_shock
1311,0,0.0,0.05956249203736339,hamilton_23,0.5,base_shock
1312,0,0.0,0.0266685737684411,hamilton_23,0.5,base_shock
1314,0,0.0,0.15079290132229153,hamilton_23,0.5,base_shock
1315,0,0.0,0.08794295917272094,hamilton_23,0.5,base_shock
1316,0,0.0,0.011792897312448267,hamilton_23,0.5,base_shock
1319,0,0.0,0.3453776977932538,hamilton_23,0.5,base_shock
1320,0,0.0,0.17311194638211683,hamilton_23,0.5,base_shock
1321,0,0.0,0.04933394649402297,hamilton_23,0.5,base_shock
1322,0,0.0,0.1244890571000022,hamilton_23,0.5,base_shock
1328,0,0.0,0.23013077937193305,hamilton_23,0.5,base_shock
1330,0,0.0,-0.026243717796247623,hamilton_23,0.5,base_shock
1334,0,0.0,0.22743919405031318,hamilton_23,0.5,base_shock
1337,0,0.0,0.055321380115909084,hamilton_23,0.5,base_shock
1343,0,0.0,0.09748899083370048,hamilton_23,0.5,base_shock
1345,0,0.0,0.2519046218355664,hamilton_23,0.5,base_shock
1347,0,0.0,0.2536745189971343,hamilton_23,0.5,base_shock
1349,0,0.0,0.19401207470589024,hamilton_23,0.5,base_shock
1352,0,0.0,0.041091472019659334,hamilton_07,0.5,base_shock
1353,0,0.0,0.04365876111941144,hamilton_07,0.5,base_shock
1354,0,0.0,0.0346397877326403,hamilton_07,0.5,base_shock
1355,0,0.0,0.03397957118435165,hamilton_07,0.5,base_shock
1356,0,0.0,0.06297406568349863,hamilton_07,0.5,base_shock
1357,0,0.0,0.04304473063207799,hamilton_07,0.5,base_shock
1360,0,0.0,0.040661720007752485,hamilton_07,0.5,base_shock
1363,0,0.0,0.1555815117233864,hamilton_07,0.5,base_shock
1365,0,0.0,-0.0014854859170025472,hamilton_07,0.5,base_shock
1367,0,0.0,0.016445663521419438,hamilton_07,0.5,base_shock
1369,0,0.0,0.08638156369360472,hamilton_07,0.5,base_shock
1372,0,0.0,0.03673779899376375,hamilton_07,0.5,base_shock
1373,0,0.0,0.08336520740695376,hamilton_07,0.5,base_shock
1385,0,0.0,0.18238274220416492,hamilton_07,0.5,base_shock
1389,0,0.0,0.08651817548929229,hamilton_07,0.5,base_shock
1392,0,0.0,0.022476584490727546,hamilton_07,0.5,base_shock
1393,0,0.0,0.2104336604192738,hamilton_07,0.5,base_shock
1394,0,0.0,0.051717540961372856,hamilton_07,0.5,base_shock
1395,0,0.0,0.02887770926340309,hamilton_07,0.5,base_shock
1397,0,0.0,0.046519183915876165,hamilton_07,0.5,base_shock
1402,0,0.0,0.06408848670248862,hamilton_07,0.5,base_shock
1403,0,0.0,0.0425951745145218,hamilton_07,0.5,base_shock
1405,0,0.0,0.16628888146384105,hamilton_07,0.5,base_shock
1410,0,0.0,-0.004259841687870646,hamilton_07,0.5,base_shock
1411,0,0.0,0.08822966232169534,hamilton_07,0.5,base_shock
1412,0,0.0,0.19028901382702743,hamilton_07,0.5,base_shock
1414,0,0.0,0.12132641800491552,hamilton_08,0.5,base_shock
1419,0,0.0,0.16890249937384433,hamilton_08,0.5,base_shock
1426,0,0.0,0.22482818170084454,hamilton_08,0.5,base_shock
1434,0,0.0,0.10229458594251577,hamilton_08,0.5,base_shock
1437,0,0.0,-0.02775425549798081,hamilton_08,0.5,base_shock
1442,0,0.0,-0.03482161422791298,hamilton_08,0.5,base_shock
1445,0,0.0,0.09473353050809044,hamilton_08,0.5,base_shock
1448,0,0.0,0.20541583100706995,hamilton_08,0.5,base_shock
1449,0,0.0,0.04032750423490215,hamilton_08,0.5,base_shock
1452,0,0.0,0.07602213360455841,hamilton_08,0.5,base_shock
1456,0,0.0,0.1193337299622839,hamilton_08,0.5,base_shock
1458,0,0.0,0.07694012060954175,hamilton_08,0.5,base_shock
1460,0,0.0,0.24267058138313896,hamilton_08,0.5,base_shock
1463,0,0.0,0.19732619035522114,hamilton_08,0.5,base_shock
1466,0,0.0,-0.026152900666059936,hamilton_08,0.5,base_shock
1469,0,0.0,-0.10739213021867147,hamilton_08,0.5,base_shock
1474,0,0.0,0.23544750721771343,hamilton_08,0.5,base_shock
1475,0,0.0,0.20946866687391932,hamilton_08,0.5,base_shock
1476,0,0.0,0.03476118711925453,hamilton_08,0.5,base_shock
1477,0,0.0,0.16376400793989568,hamilton_08,0.5,base_shock
1480,0,0.0,0.18481847836925006,hamilton_08,0.5,base_shock
1483,0,0.0,0.2253563015953587,hamilton_08,0.5,base_shock
1485,0,0.0,0.2104965207158498,hamilton_08,0.5,base_shock
1487,0,0.0,0.08267992416132114,hamilton_08,0.5,base_shock
1489,0,0.0,0.13881044096854586,hamilton_08,0.5,base_shock
1491,0,0.0,0.09957614894936259,hamilton_08,0.5,base_shock
1494,0,0.0,-0.034907515519289466,hamilton_19,0.5,base_shock
1497,0,0.0,-0.07130943527899301,hamilton_19,0.5,base_shock
1498,0,0.0,-0.015115521325428068,hamilton_19,0.5,base_shock
1499,0,0.0,-0.03708423884353993,hamilton_19,0.5,base_shock
1505,0,0.0,-0.0407324374508038,hamilton_19,0.5,base_shock
1507,0,0.0,0.07341408222910567,hamilton_19,0.5,base_shock
1509,0,0.0,-0.021216764322459197,hamilton_19,0.5,base_shock
1512,0,0.0,0.02459416009963023,hamilton_19,0.5,base_shock
1513,0,0.0,-0.06181120086740531,hamilton_19,0.5,base_shock
1514,0,0.0,0.04627852431303819,hamilton_19,0.5,base_shock
1515,0,0.0,-0.0035984538864981186,hamilton_19,0.5,base_shock
1516,0,0.0,0.33560485117691974,hamilton_19,0.5,base_shock
1517,0,0.0,0.24190973926483836,hamilton_19,0.5,base_shock
1521,0,0.0,0.20002227939240302,hamilton_19,0.5,base_shock
1522,0,0.0,0.2951666756654344,hamilton_19,0.5,base_shock
1526,0,0.0,-0.018325815660619138,hamilton_19,0.5,base_shock
1528,0,0.0,0.017667601667694852,hamilton_19,0.5,base_shock
1529,0,0.0,0.018450225815333447,hamilton_19,0.5,base_shock
1532,0,0.0,-0.011906087363787987,hamilton_19,0.5,base_shock
1533,0,0.0,0.1876797388807799,hamilton_19,0.5,base_shock
1534,0,0.0,0.09008348613787814,hamilton_19,0.5,base_shock
1535,0,0.0,0.2625468693759527,hamilton_19,0.5,base_shock
1536,0,0.0,0.041503616629439764,hamilton_19,0.5,base_shock
1543,0,0.0,0.1552716355974957,hamilton_19,0.5,base_shock
1549,0,0.0,-0.056763549967894206,hamilton_19,0.5,base_shock
1551,0,0.0,0.157342851627549,hamilton_19,0.5,base_shock
1557,0,0.0,-0.06694948991380012,hamilton_20,0.5,base_shock
1558,0,0.0,0.12317583566728635,hamilton_20,0.5,base_shock
1560,0,0.0,0.03866022125736991,hamilton_20,0.5,base_shock
1563,0,0.0,0.09174554865567525,hamilton_20,0.5,base_shock
1564,0,0.0,0.18948316122220346,hamilton_20,0.5,base_shock
1567,0,0.0,0.03839698921154907,hamilton_20,0.5,base_shock
1568,0,0.0,0.08213391488826849,hamilton_20,0.5,base_shock
1570,0,0.0,0.18686624006396968,hamilton_20,0.5,base_shock
1571,0,0.0,-0.00810119799863592,hamilton_20,0.5,base_shock
1573,0,0.0,0.22136052974438997,hamilton_20,0.5,base_shock
1577,0,0.0,0.11708605983822866,hamilton_20,0.5,base_shock
1578,0,0.0,0.1345760491825295,hamilton_20,0.5,base_shock
1579,0,0.0,0.05979154026007602,hamilton_20,0.5,base_shock
1586,0,0.0,0.06607804197196437,hamilton_20,0.5,base_shock
1587,0,0.0,-0.1313147103384972,hamilton_20,0.5,base_shock
1588,0,0.0,-0.016519261063118507,hamilton_20,0.5,base_shock
1594,0,0.0,0.12909307366451833,hamilton_20,0.5,base_shock
1595,0,0.0,0.06718532784263306,hamilton_20,0.5,base_shock
1596,0,0.0,0.06027791489232177,hamilton_20,0.5,base_shock
1598,0,0.0,0.06452835189194438,hamilton_20,0.5,base_shock
1599,0,0.0,0.10264540524785769,hamilton_20,0.5,base_shock
1601,0,0.0,0.029264098475711403,hamilton_20,0.5,base_shock
1602,0,0.0,0.15706664427175168,hamilton_20,0.5,base_shock
1605,0,0.0,0.2141137528670234,hamilton_20,0.5,base_shock
1611,0,0.0,0.006605557617000017,hamilton_20,0.5,base_shock
1072,0,0.0,0.06476311890761433,hamilton_01,1.0,base_shock
1077,0,0.0,-0.05961438270162476,hamilton_01,1.0,base_shock
1078,0,0.0,0.08450944806571024,hamilton_01,1.0,base_shock
1084,0,0.0,-0.07535368287076834,hamilton_01,1.0,base_shock
1085,0,0.0,0.11941351820419072,hamilton_01,1.0,base_shock
1089,0,0.0,0.12108610380095915,hamilton_02,1.0,base_shock
1094,0,0.0,0.1606666213594358,hamilton_02,1.0,base_shock
1098,0,0.0,0.20489477914536525,hamilton_02,1.0,base_shock
1099,0,0.0,0.14418452490458844,hamilton_02,1.0,base_shock
1102,0,0.0,0.23262012967559806,hamilton_02,1.0,base_shock
1103,0,0.0,0.08079506234978627,hamilton_02,1.0,base_shock
1106,0,0.0,0.29373959473685185,hamilton_02,1.0,base_shock
1107,0,0.0,0.045544960000429756,hamilton_02,1.0,base_shock
1109,0,0.0,0.15519595402526856,hamilton_02,1.0,base_shock
1110,0,0.0,0.1368900527470378,hamilton_02,1.0,base_shock
1111,0,0.0,0.06791954965471156,hamilton_02,1.0,base_shock
1147,0,0.0,0.18112197789338186,hamilton_13,1.0,base_shock
1148,0,0.0,0.02099134553492022,hamilton_13,1.0,base_shock
1150,0,0.0,0.029755495968724805,hamilton_13,1.0,base_shock
1152,0,0.0,0.0801590888362041,hamilton_13,1.0,base_shock
1157,0,0.0,-0.14609564291924962,hamilton_13,1.0,base_shock
1159,0,0.0,0.032421749839650245,hamilton_13,1.0,base_shock
1162,0,0.0,0.15818143531154424,hamilton_13,1.0,base_shock
1164,0,0.0,0.16465410121966165,hamilton_13,1.0,base_shock
1165,0,0.0,0.0784135827696201,hamilton_14,1.0,base_shock
1166,0,0.0,0.11895651825421515,hamilton_14,1.0,base_shock
1167,0,0.0,0.07097852105720562,hamilton_14,1.0,base_shock
1168,0,0.0,0.14807967308407502,hamilton_14,1.0,base_shock
1170,0,0.0,0.1349773434151298,hamilton_14,1.0,base_shock
1174,0,0.0,0.1553358430177524,hamilton_14,1.0,base_shock
1250,0,0.0,0.17054336354403343,hamilton_23,1.0,base_shock
1251,0,0.0,0.07799830151870736,hamilton_23,1.0,base_shock
1258,0,0.0,0.03483256705863645,hamilton_23,1.0,base_shock
1263,0,0.0,0.22833296869396139,hamilton_23,1.0,base_shock
1265,0,0.0,0.27822573204691253,hamilton_23,1.0,base_shock
1267,0,0.0,0.1145105938858293,hamilton_23,1.0,base_shock
1269,0,0.0,0.06039018973426691,hamilton_23,1.0,base_shock
1272,0,0.0,0.11723656334582239,hamilton_23,1.0,base_shock
1274,0,0.0,0.3128368966518763,hamilton_23,1.0,base_shock
1281,0,0.0,0.08779462626041391,hamilton_23,1.0,base_shock
1282,0,0.0,0.05413847282722908,hamilton_23,1.0,base_shock
1285,0,0.0,0.004328731859406034,hamilton_23,1.0,base_shock
1286,0,0.0,0.0274067546833943,hamilton_23,1.0,base_shock
1289,0,0.0,0.2271173172874463,hamilton_23,1.0,base_shock
1291,0,0.0,0.013180507390795414,hamilton_23,1.0,base_shock
1301,0,0.0,0.16319172894985604,hamilton_23,1.0,base_shock
1303,0,0.0,0.1388174924424795,hamilton_23,1.0,base_shock
1304,0,0.0,0.20028517335473112,hamilton_23,1.0,base_shock
1311,0,0.0,0.08153670525887827,hamilton_23,1.0,base_shock
1312,0,0.0,0.0654643763741321,hamilton_23,1.0,base_shock
1314,0,0.0,0.178335609458389,hamilton_23,1.0,base_shock
1315,0,0.0,0.07589416931738165,hamilton_23,1.0,base_shock
1316,0,0.0,0.0053930867341692,hamilton_23,1.0,base_shock
1320,0,0.0,0.20687015876122353,hamilton_23,1.0,base_shock
1321,0,0.0,0.02703822590255279,hamilton_23,1.0,base_shock
1322,0,0.0,0.21424359073239158,hamilton_23,1.0,base_shock
1328,0,0.0,0.24376454436001063,hamilton_23,1.0,base_shock
1330,0,0.0,-0.028935251506730583,hamilton_23,1.0,base_shock
