n_best,neuron_id,score,session_name
9,1098,0.2508408752142026,hamilton_02
10,1098,0.3166677979701483,hamilton_02
11,1098,0.38332785460200725,hamilton_02
12,1098,0.41313166842908433,hamilton_02
13,1098,0.4342783751879652,hamilton_02
14,1098,0.4650357400475838,hamilton_02
15,1098,0.4731619745659502,hamilton_02
1,1099,0.02145229724636861,hamilton_02
2,1099,0.022714611719868126,hamilton_02
3,1099,0.03067766400863694,hamilton_02
4,1099,0.052085958234980835,hamilton_02
5,1099,0.0702903546860274,hamilton_02
6,1099,0.11710871604571955,hamilton_02
7,1099,0.14125598295435352,hamilton_02
8,1099,0.19126921398444513,hamilton_02
9,1099,0.2602580514841652,hamilton_02
10,1099,0.3039101741589817,hamilton_02
11,1099,0.46014344335310897,hamilton_02
12,1099,0.47090071112715715,hamilton_02
13,1099,0.48170517616466774,hamilton_02
14,1099,0.5268476967384718,hamilton_02
15,1099,0.5427642991796524,hamilton_02
1,1100,0.01634134230923221,hamilton_02
2,1100,0.04748130551915482,hamilton_02
3,1100,0.05451972319490952,hamilton_02
4,1100,0.06514970161140299,hamilton_02
5,1100,0.08630843279014747,hamilton_02
6,1100,0.11625556184564016,hamilton_02
7,1100,0.14558934895401524,hamilton_02
8,1100,0.20575875855086684,hamilton_02
9,1100,0.25550588961032317,hamilton_02
10,1100,0.31973604454004523,hamilton_02
11,1100,0.3876315432383303,hamilton_02
12,1100,0.41147941148475853,hamilton_02
13,1100,0.4156876776230864,hamilton_02
14,1100,0.44163779663031855,hamilton_02
15,1100,0.44391984620464225,hamilton_02
1,1102,0.019502412761779775,hamilton_02
2,1102,0.041701580599340884,hamilton_02
3,1102,0.04405379420744031,hamilton_02
4,1102,0.06526913897454376,hamilton_02
5,1102,0.10480227590073854,hamilton_02
6,1102,0.11970429276407739,hamilton_02
7,1102,0.18622582772206558,hamilton_02
8,1102,0.20979219574581295,hamilton_02
9,1102,0.22664202799164332,hamilton_02
10,1102,0.280224050085386,hamilton_02
11,1102,0.3187682539546312,hamilton_02
12,1102,0.37993651282043567,hamilton_02
13,1102,0.4950543895021123,hamilton_02
14,1102,0.5517601292018739,hamilton_02
15,1102,0.5015029159751443,hamilton_02
1,1103,-0.0011445415837393557,hamilton_02
2,1103,-0.0034067077652317757,hamilton_02
3,1103,0.03208654990163897,hamilton_02
4,1103,0.03212608085594506,hamilton_02
5,1103,0.03651531408206003,hamilton_02
6,1103,0.01700348739826447,hamilton_02
7,1103,0.008706682878547123,hamilton_02
8,1103,0.03764630576687533,hamilton_02
9,1103,0.036251677616406616,hamilton_02
10,1103,0.026999303745736537,hamilton_02
11,1103,0.049177038538988985,hamilton_02
12,1103,0.01793534793508238,hamilton_02
13,1103,0.062040688061744585,hamilton_02
14,1103,0.07040333410648061,hamilton_02
15,1103,0.052368168165051784,hamilton_02
1,1104,0.008827925645046397,hamilton_02
2,1104,0.02177345084907296,hamilton_02
3,1104,0.021715709354571677,hamilton_02
4,1104,0.011655776785280847,hamilton_02
5,1104,0.02034446075463543,hamilton_02
6,1104,0.029033165723777055,hamilton_02
7,1104,0.03757977976451128,hamilton_02
8,1104,0.03902676109219734,hamilton_02
9,1104,0.04876376206990267,hamilton_02
10,1104,0.039151860728954734,hamilton_02
11,1104,0.07091806485768908,hamilton_02
12,1104,0.10026309357681581,hamilton_02
13,1104,0.1444947354950139,hamilton_02
14,1104,0.19489545603626218,hamilton_02
15,1104,0.20346626940802456,hamilton_02
1,1105,0.006828940594284849,hamilton_02
2,1105,0.008257897811805437,hamilton_02
3,1105,0.007022619451394929,hamilton_02
4,1105,0.018461228333779566,hamilton_02
5,1105,0.02861471240404494,hamilton_02
6,1105,0.056274472201027416,hamilton_02
7,1105,0.08640401797415465,hamilton_02
8,1105,0.1358766665969321,hamilton_02
9,1105,0.17986105516998133,hamilton_02
10,1105,0.27237134840044186,hamilton_02
11,1105,0.32231234766656514,hamilton_02
12,1105,0.3392333010591611,hamilton_02
13,1105,0.3812453922558089,hamilton_02
14,1105,0.4005415641886743,hamilton_02
15,1105,0.392417979348778,hamilton_02
1,1106,0.0006250130255593511,hamilton_02
2,1106,0.00871930044073923,hamilton_02
3,1106,0.026991316321024805,hamilton_02
4,1106,0.03874301963843037,hamilton_02
5,1106,0.05120469032625845,hamilton_02
6,1106,0.08041264077256649,hamilton_02
7,1106,0.10720706723331253,hamilton_02
8,1106,0.15631818103352862,hamilton_02
9,1106,0.17247896061765827,hamilton_02
10,1106,0.2644258279009498,hamilton_02
11,1106,0.2839464803580696,hamilton_02
12,1106,0.3489377827039409,hamilton_02
13,1106,0.3680392889686746,hamilton_02
14,1106,0.3535464562319778,hamilton_02
15,1106,0.4064798539925506,hamilton_02
1,1107,0.0038274985038767805,hamilton_02
2,1107,0.0014518762842785859,hamilton_02
3,1107,0.01058925042561878,hamilton_02
4,1107,0.010579294722096089,hamilton_02
5,1107,0.0117925197090599,hamilton_02
6,1107,0.015103538379621861,hamilton_02
7,1107,0.017512559437237597,hamilton_02
8,1107,0.02141513070007537,hamilton_02
