neuron_id,F1 Score,session_name,window,group
1405,0.5769247602701295,hamilton_07,w2,SAL
1406,0.4719223320460501,hamilton_07,w2,SAL
1407,0.35714285714285715,hamilton_07,w2,SAL
1408,0.4894660567749865,hamilton_07,w2,SAL
1409,0.35714285714285715,hamilton_07,w2,SAL
1410,0.39249027736215364,hamilton_07,w2,SAL
1411,0.5766239503527796,hamilton_07,w2,SAL
1412,0.5195355402272008,hamilton_07,w2,SAL
1413,0.4782551513197749,hamilton_07,w2,SAL
1350,0.4,hamilton_07,comp,SAL
1351,0.4,hamilton_07,comp,SAL
1352,0.4,hamilton_07,comp,SAL
1353,0.4,hamilton_07,comp,SAL
1354,0.4,hamilton_07,comp,SAL
1355,0.4,hamilton_07,comp,SAL
1356,0.46117611417947774,hamilton_07,comp,SAL
1357,0.4,hamilton_07,comp,SAL
1358,0.4,hamilton_07,comp,SAL
1360,0.4,hamilton_07,comp,SAL
1361,0.4218362831858407,hamilton_07,comp,SAL
1362,0.4,hamilton_07,comp,SAL
1363,0.4,hamilton_07,comp,SAL
1364,0.4,hamilton_07,comp,SAL
1365,0.4,hamilton_07,comp,SAL
1366,0.6825688439891459,hamilton_07,comp,SAL
1367,0.4,hamilton_07,comp,SAL
1368,0.40184433676559655,hamilton_07,comp,SAL
1369,0.4,hamilton_07,comp,SAL
1370,0.5647736249841799,hamilton_07,comp,SAL
1371,0.4,hamilton_07,comp,SAL
1372,0.4,hamilton_07,comp,SAL
1373,0.4767506663805855,hamilton_07,comp,SAL
1375,0.40060463872570196,hamilton_07,comp,SAL
1378,0.4,hamilton_07,comp,SAL
1379,0.6679435770963164,hamilton_07,comp,SAL
1380,0.43956413273373734,hamilton_07,comp,SAL
1383,0.7267915860038631,hamilton_07,comp,SAL
1384,0.4,hamilton_07,comp,SAL
1385,0.6224231063945699,hamilton_07,comp,SAL
1386,0.4,hamilton_07,comp,SAL
1387,0.40197142857142854,hamilton_07,comp,SAL
1389,0.4,hamilton_07,comp,SAL
1390,0.4,hamilton_07,comp,SAL
1391,0.4,hamilton_07,comp,SAL
1392,0.4,hamilton_07,comp,SAL
1393,0.4,hamilton_07,comp,SAL
1394,0.4,hamilton_07,comp,SAL
1395,0.4,hamilton_07,comp,SAL
1396,0.4,hamilton_07,comp,SAL
1397,0.4,hamilton_07,comp,SAL
1398,0.4,hamilton_07,comp,SAL
1399,0.4,hamilton_07,comp,SAL
1401,0.4179302086897024,hamilton_07,comp,SAL
1402,0.4,hamilton_07,comp,SAL
1403,0.409753339374881,hamilton_07,comp,SAL
1404,0.4,hamilton_07,comp,SAL
1405,0.4,hamilton_07,comp,SAL
1406,0.4,hamilton_07,comp,SAL
1407,0.4,hamilton_07,comp,SAL
1408,0.4,hamilton_07,comp,SAL
1409,0.4,hamilton_07,comp,SAL
1410,0.4,hamilton_07,comp,SAL
1411,0.4,hamilton_07,comp,SAL
1412,0.4,hamilton_07,comp,SAL
1413,0.4,hamilton_07,comp,SAL
1414,0.4166669358529167,hamilton_08,w1,CIT
1416,0.4166669358529167,hamilton_08,w1,CIT
1417,0.4868827577697689,hamilton_08,w1,CIT
1419,0.4166669358529167,hamilton_08,w1,CIT
1421,0.4166669358529167,hamilton_08,w1,CIT
1422,0.6301436236267125,hamilton_08,w1,CIT
1423,0.4166669358529167,hamilton_08,w1,CIT
1424,0.9210306423552845,hamilton_08,w1,CIT
1426,0.6175314036270692,hamilton_08,w1,CIT
1429,0.4166669358529167,hamilton_08,w1,CIT
1430,0.4166669358529167,hamilton_08,w1,CIT
1434,0.45593164613862563,hamilton_08,w1,CIT
1435,0.4166669358529167,hamilton_08,w1,CIT
1437,0.4166669358529167,hamilton_08,w1,CIT
1438,0.4166669358529167,hamilton_08,w1,CIT
1439,0.4166669358529167,hamilton_08,w1,CIT
1440,0.4166669358529167,hamilton_08,w1,CIT
1441,0.4166669358529167,hamilton_08,w1,CIT
1442,0.4166669358529167,hamilton_08,w1,CIT
1443,0.4166669358529167,hamilton_08,w1,CIT
1445,0.4166669358529167,hamilton_08,w1,CIT
1446,0.44721377918045657,hamilton_08,w1,CIT
1447,0.4166669358529167,hamilton_08,w1,CIT
1448,0.4771603341167596,hamilton_08,w1,CIT
1449,0.4166669358529167,hamilton_08,w1,CIT
1452,0.4228491143208582,hamilton_08,w1,CIT
1455,0.43600687422141504,hamilton_08,w1,CIT
1456,0.4166669358529167,hamilton_08,w1,CIT
1458,0.5599899323528085,hamilton_08,w1,CIT
1459,0.9189621985336253,hamilton_08,w1,CIT
1460,0.8588070687299154,hamilton_08,w1,CIT
1461,0.7311135229603464,hamilton_08,w1,CIT
1463,0.6691425313295003,hamilton_08,w1,CIT
1465,0.420745619558981,hamilton_08,w1,CIT
1466,0.4166669358529167,hamilton_08,w1,CIT
1467,0.4166669358529167,hamilton_08,w1,CIT
1468,0.4166669358529167,hamilton_08,w1,CIT
1469,0.4166669358529167,hamilton_08,w1,CIT
1470,0.4166669358529167,hamilton_08,w1,CIT
1471,0.4166669358529167,hamilton_08,w1,CIT
1472,0.4166669358529167,hamilton_08,w1,CIT
1473,0.4166669358529167,hamilton_08,w1,CIT
1474,0.4166669358529167,hamilton_08,w1,CIT
1475,0.4166669358529167,hamilton_08,w1,CIT
1476,0.4166669358529167,hamilton_08,w1,CIT
1477,0.4752934599939219,hamilton_08,w1,CIT
1478,0.4166669358529167,hamilton_08,w1,CIT
1479,0.5206949669510466,hamilton_08,w1,CIT
1480,0.4166669358529167,hamilton_08,w1,CIT
1481,0.4166669358529167,hamilton_08,w1,CIT
1482,0.4166669358529167,hamilton_08,w1,CIT
1483,0.4166669358529167,hamilton_08,w1,CIT
1484,0.4166669358529167,hamilton_08,w1,CIT
1485,0.4817916919936557,hamilton_08,w1,CIT
1486,0.6136308261377424,hamilton_08,w1,CIT
1487,0.5583072860866773,hamilton_08,w1,CIT
1488,0.4166669358529167,hamilton_08,w1,CIT
1489,0.686306243611321,hamilton_08,w1,CIT
1490,0.4166669358529167,hamilton_08,w1,CIT
1491,0.41918819036620636,hamilton_08,w1,CIT
1492,0.46745950149615256,hamilton_08,w1,CIT
1414,0.4940379664068743,hamilton_08,w2,CIT
1416,0.5609424025612938,hamilton_08,w2,CIT
1417,0.43307563401858407,hamilton_08,w2,CIT
1419,0.46841652713716597,hamilton_08,w2,CIT
1421,0.35714297002165013,hamilton_08,w2,CIT
1422,0.5885276810507061,hamilton_08,w2,CIT
1423,0.35714297002165013,hamilton_08,w2,CIT
1424,0.8576477548792674,hamilton_08,w2,CIT
1426,0.5431571355338223,hamilton_08,w2,CIT
1429,0.35714297002165013,hamilton_08,w2,CIT
1430,0.5298436142399648,hamilton_08,w2,CIT
1434,0.40533923097343544,hamilton_08,w2,CIT
1435,0.5737931360563904,hamilton_08,w2,CIT
1437,0.5464764257356716,hamilton_08,w2,CIT
1438,0.4688555715393273,hamilton_08,w2,CIT
1439,0.3573952906844996,hamilton_08,w2,CIT
1440,0.35714297002165013,hamilton_08,w2,CIT
1441,0.46490196458556665,hamilton_08,w2,CIT
1442,0.5889502981282313,hamilton_08,w2,CIT
1443,0.6075840549984924,hamilton_08,w2,CIT
1445,0.6373300433883913,hamilton_08,w2,CIT
1446,0.411126085035227,hamilton_08,w2,CIT
1447,0.5672071674540865,hamilton_08,w2,CIT
1448,0.5752263661118405,hamilton_08,w2,CIT
1449,0.35714297002165013,hamilton_08,w2,CIT
1452,0.382249836599348,hamilton_08,w2,CIT
1455,0.6207222424915898,hamilton_08,w2,CIT
1456,0.35714297002165013,hamilton_08,w2,CIT
1458,0.36061270490544717,hamilton_08,w2,CIT
1459,0.7705060831376972,hamilton_08,w2,CIT
1460,0.7275301211676413,hamilton_08,w2,CIT
1461,0.7757738283282543,hamilton_08,w2,CIT
1463,0.5278324075642711,hamilton_08,w2,CIT
1465,0.5260064243541469,hamilton_08,w2,CIT
1466,0.35714297002165013,hamilton_08,w2,CIT
1467,0.35714297002165013,hamilton_08,w2,CIT
1468,0.3990432215158918,hamilton_08,w2,CIT
1469,0.407080661095477,hamilton_08,w2,CIT
1470,0.5482678929900425,hamilton_08,w2,CIT
1471,0.35714297002165013,hamilton_08,w2,CIT
1472,0.5116774072119921,hamilton_08,w2,CIT
1473,0.5654888780771501,hamilton_08,w2,CIT
1474,0.644710806909768,hamilton_08,w2,CIT
1475,0.5263479582513761,hamilton_08,w2,CIT
1476,0.35714297002165013,hamilton_08,w2,CIT
1477,0.4482016481323369,hamilton_08,w2,CIT
1478,0.37728558189122047,hamilton_08,w2,CIT
1479,0.6448627130813742,hamilton_08,w2,CIT
1480,0.5334533630065218,hamilton_08,w2,CIT
1481,0.44071096048256553,hamilton_08,w2,CIT
1482,0.5611528373123773,hamilton_08,w2,CIT
1483,0.6041518364662692,hamilton_08,w2,CIT
1484,0.5475637105840249,hamilton_08,w2,CIT
1485,0.6008647612047897,hamilton_08,w2,CIT
1486,0.477499272057197,hamilton_08,w2,CIT
1487,0.4363874317023882,hamilton_08,w2,CIT
1488,0.3645973936031727,hamilton_08,w2,CIT
1489,0.4592206034345181,hamilton_08,w2,CIT
1490,0.5718316009936754,hamilton_08,w2,CIT
1491,0.4248332876622857,hamilton_08,w2,CIT
1492,0.35714297002165013,hamilton_08,w2,CIT
1414,0.3999998459144491,hamilton_08,comp,CIT
1416,0.3999998459144491,hamilton_08,comp,CIT
1417,0.46949359934324686,hamilton_08,comp,CIT
1419,0.3999998459144491,hamilton_08,comp,CIT
1421,0.3999998459144491,hamilton_08,comp,CIT
1422,0.3999998459144491,hamilton_08,comp,CIT
1423,0.3999998459144491,hamilton_08,comp,CIT
1424,0.7765796886004352,hamilton_08,comp,CIT
1426,0.3999998459144491,hamilton_08,comp,CIT
1429,0.3999998459144491,hamilton_08,comp,CIT
1430,0.3999998459144491,hamilton_08,comp,CIT
1434,0.3999998459144491,hamilton_08,comp,CIT
1435,0.3999998459144491,hamilton_08,comp,CIT
1437,0.3999998459144491,hamilton_08,comp,CIT
1438,0.3999998459144491,hamilton_08,comp,CIT
1439,0.3999998459144491,hamilton_08,comp,CIT
1440,0.3999998459144491,hamilton_08,comp,CIT
1441,0.3999998459144491,hamilton_08,comp,CIT
1442,0.44788457677600924,hamilton_08,comp,CIT
1443,0.3999998459144491,hamilton_08,comp,CIT
1445,0.7601145913110884,hamilton_08,comp,CIT
1446,0.3999998459144491,hamilton_08,comp,CIT
1447,0.3999998459144491,hamilton_08,comp,CIT
1448,0.3999998459144491,hamilton_08,comp,CIT
1449,0.3999998459144491,hamilton_08,comp,CIT
1452,0.3978525733121959,hamilton_08,comp,CIT
1455,0.3999998459144491,hamilton_08,comp,CIT
1456,0.3999998459144491,hamilton_08,comp,CIT
1458,0.5440790205339068,hamilton_08,comp,CIT
1459,0.6797753726040346,hamilton_08,comp,CIT
1460,0.8022817099084263,hamilton_08,comp,CIT
1461,0.3999998459144491,hamilton_08,comp,CIT
1463,0.4534948327756185,hamilton_08,comp,CIT
1465,0.3999998459144491,hamilton_08,comp,CIT
1466,0.3999998459144491,hamilton_08,comp,CIT
1467,0.3999998459144491,hamilton_08,comp,CIT
1468,0.3999998459144491,hamilton_08,comp,CIT
1469,0.7051614043605285,hamilton_08,comp,CIT
1470,0.3999998459144491,hamilton_08,comp,CIT
1471,0.3999998459144491,hamilton_08,comp,CIT
1472,0.3999998459144491,hamilton_08,comp,CIT
1473,0.3999998459144491,hamilton_08,comp,CIT
1474,0.3999998459144491,hamilton_08,comp,CIT
1475,0.3999998459144491,hamilton_08,comp,CIT
1476,0.3999998459144491,hamilton_08,comp,CIT
1477,0.3999998459144491,hamilton_08,comp,CIT
1478,0.3999998459144491,hamilton_08,comp,CIT
1479,0.3999998459144491,hamilton_08,comp,CIT
1480,0.3999998459144491,hamilton_08,comp,CIT
1481,0.3999998459144491,hamilton_08,comp,CIT
1482,0.3999998459144491,hamilton_08,comp,CIT
1483,0.3999998459144491,hamilton_08,comp,CIT
1484,0.3999998459144491,hamilton_08,comp,CIT
1485,0.3999998459144491,hamilton_08,comp,CIT
1486,0.42943478178335254,hamilton_08,comp,CIT
1487,0.44669568391164055,hamilton_08,comp,CIT
1488,0.3999998459144491,hamilton_08,comp,CIT
1489,0.6550348049966914,hamilton_08,comp,CIT
1490,0.3999998459144491,hamilton_08,comp,CIT
1491,0.3999998459144491,hamilton_08,comp,CIT
1492,0.4481511502664171,hamilton_08,comp,CIT
1493,0.4710565755376324,hamilton_19,w1,SAL
1494,0.41666694214420696,hamilton_19,w1,SAL
1495,0.41666694214420696,hamilton_19,w1,SAL
1496,0.41666694214420696,hamilton_19,w1,SAL
1497,0.41666694214420696,hamilton_19,w1,SAL
1498,0.41666694214420696,hamilton_19,w1,SAL
1499,0.41666694214420696,hamilton_19,w1,SAL
1500,0.6040849906047214,hamilton_19,w1,SAL
1501,0.41666694214420696,hamilton_19,w1,SAL
1502,0.41666694214420696,hamilton_19,w1,SAL
1503,0.41666694214420696,hamilton_19,w1,SAL
1504,0.41666694214420696,hamilton_19,w1,SAL
1505,0.41666694214420696,hamilton_19,w1,SAL
1507,0.41666694214420696,hamilton_19,w1,SAL
1509,0.41666694214420696,hamilton_19,w1,SAL
1510,0.7009686818294634,hamilton_19,w1,SAL
1511,0.41666694214420696,hamilton_19,w1,SAL
1512,0.41666694214420696,hamilton_19,w1,SAL
1513,0.41666694214420696,hamilton_19,w1,SAL
1514,0.41666694214420696,hamilton_19,w1,SAL
1515,0.41666694214420696,hamilton_19,w1,SAL
1516,0.7561603429298079,hamilton_19,w1,SAL
1517,0.7447359340178874,hamilton_19,w1,SAL
1519,0.5651966447332909,hamilton_19,w1,SAL
1521,0.44780414826481935,hamilton_19,w1,SAL
1522,0.8281048692125663,hamilton_19,w1,SAL
1523,0.46938021248325945,hamilton_19,w1,SAL
1524,0.41666694214420696,hamilton_19,w1,SAL
1525,0.7527772542598048,hamilton_19,w1,SAL
1526,0.41666694214420696,hamilton_19,w1,SAL
1527,0.7729770682679917,hamilton_19,w1,SAL
1528,0.41666694214420696,hamilton_19,w1,SAL
1529,0.41666694214420696,hamilton_19,w1,SAL
1530,0.41666694214420696,hamilton_19,w1,SAL
1531,0.41666694214420696,hamilton_19,w1,SAL
1532,0.41666694214420696,hamilton_19,w1,SAL
1533,0.8351041211684604,hamilton_19,w1,SAL
1534,0.5192207271427769,hamilton_19,w1,SAL
1535,0.8276869142043486,hamilton_19,w1,SAL
1536,0.41666694214420696,hamilton_19,w1,SAL
1537,0.8283436776895053,hamilton_19,w1,SAL
1538,0.7841485973350959,hamilton_19,w1,SAL
1540,0.41666694214420696,hamilton_19,w1,SAL
1541,0.41666694214420696,hamilton_19,w1,SAL
1542,0.5341776495281986,hamilton_19,w1,SAL
1543,0.6200842308627841,hamilton_19,w1,SAL
1544,0.42216171523912616,hamilton_19,w1,SAL
1545,0.41666694214420696,hamilton_19,w1,SAL
1547,0.41666694214420696,hamilton_19,w1,SAL
1548,0.41666694214420696,hamilton_19,w1,SAL
1549,0.41666694214420696,hamilton_19,w1,SAL
1550,0.5150752557801852,hamilton_19,w1,SAL
1551,0.7559477209112864,hamilton_19,w1,SAL
1552,0.49778047935033615,hamilton_19,w1,SAL
1553,0.5532901212134652,hamilton_19,w1,SAL
1493,0.5699567426123318,hamilton_19,w2,SAL
1494,0.5977785560427298,hamilton_19,w2,SAL
1495,0.5731560920961245,hamilton_19,w2,SAL
1496,0.5761088204471171,hamilton_19,w2,SAL
1497,0.35714297293244657,hamilton_19,w2,SAL
1498,0.37126765644287874,hamilton_19,w2,SAL
1499,0.35714297293244657,hamilton_19,w2,SAL
1500,0.4656117564239205,hamilton_19,w2,SAL
1501,0.3728717704472709,hamilton_19,w2,SAL
1502,0.5025365861482022,hamilton_19,w2,SAL
1503,0.36496038171315515,hamilton_19,w2,SAL
1504,0.37528899319410397,hamilton_19,w2,SAL
1505,0.35714297293244657,hamilton_19,w2,SAL
1507,0.35714297293244657,hamilton_19,w2,SAL
1509,0.38216957066973606,hamilton_19,w2,SAL
1510,0.35714297293244657,hamilton_19,w2,SAL
1511,0.45263552131024587,hamilton_19,w2,SAL
1512,0.35714297293244657,hamilton_19,w2,SAL
1513,0.35714297293244657,hamilton_19,w2,SAL
1514,0.35714297293244657,hamilton_19,w2,SAL
1515,0.35714297293244657,hamilton_19,w2,SAL
1516,0.8512004888303698,hamilton_19,w2,SAL
1517,0.6882193340964178,hamilton_19,w2,SAL
1519,0.546491368255344,hamilton_19,w2,SAL
1521,0.7330588938886232,hamilton_19,w2,SAL
1522,0.765332610859475,hamilton_19,w2,SAL
1523,0.3772176410947162,hamilton_19,w2,SAL
1524,0.35714297293244657,hamilton_19,w2,SAL
1525,0.5638903895959718,hamilton_19,w2,SAL
1526,0.35714297293244657,hamilton_19,w2,SAL
1527,0.5086525926675576,hamilton_19,w2,SAL
1528,0.35714297293244657,hamilton_19,w2,SAL
1529,0.35714297293244657,hamilton_19,w2,SAL
1530,0.35714297293244657,hamilton_19,w2,SAL
1531,0.4231990567379437,hamilton_19,w2,SAL
1532,0.35714297293244657,hamilton_19,w2,SAL
1533,0.7716498352360788,hamilton_19,w2,SAL
1534,0.44452291801516086,hamilton_19,w2,SAL
1535,0.7013027594037393,hamilton_19,w2,SAL
1536,0.5023401226925465,hamilton_19,w2,SAL
1537,0.6302806274480599,hamilton_19,w2,SAL
1538,0.7135017702999231,hamilton_19,w2,SAL
1540,0.35714297293244657,hamilton_19,w2,SAL
1541,0.38638060264487856,hamilton_19,w2,SAL
1542,0.5352981455086596,hamilton_19,w2,SAL
1543,0.48801975571263734,hamilton_19,w2,SAL
1544,0.38855048655713786,hamilton_19,w2,SAL
1545,0.35714297293244657,hamilton_19,w2,SAL
1547,0.3681888733956853,hamilton_19,w2,SAL
1548,0.35714297293244657,hamilton_19,w2,SAL
1549,0.35714297293244657,hamilton_19,w2,SAL
1550,0.4754344917882324,hamilton_19,w2,SAL
1551,0.5784741591255637,hamilton_19,w2,SAL
1552,0.41248533433917534,hamilton_19,w2,SAL
1553,0.36353450337642773,hamilton_19,w2,SAL
1493,0.45318780689609184,hamilton_19,comp,SAL
1494,0.3999998403231556,hamilton_19,comp,SAL
1495,0.3999998403231556,hamilton_19,comp,SAL
1496,0.3999998403231556,hamilton_19,comp,SAL
1497,0.7072150965090204,hamilton_19,comp,SAL
1498,0.3999998403231556,hamilton_19,comp,SAL
1499,0.3999998403231556,hamilton_19,comp,SAL
1500,0.46440595813213126,hamilton_19,comp,SAL
1501,0.3999998403231556,hamilton_19,comp,SAL
1502,0.3999998403231556,hamilton_19,comp,SAL
1503,0.3999998403231556,hamilton_19,comp,SAL
1504,0.5949741345938943,hamilton_19,comp,SAL
1505,0.3999998403231556,hamilton_19,comp,SAL
1507,0.3999998403231556,hamilton_19,comp,SAL
1509,0.3999998403231556,hamilton_19,comp,SAL
1510,0.6887701144264987,hamilton_19,comp,SAL
1511,0.3999998403231556,hamilton_19,comp,SAL
1512,0.3999998403231556,hamilton_19,comp,SAL
1513,0.3999998403231556,hamilton_19,comp,SAL
1514,0.3999998403231556,hamilton_19,comp,SAL
1515,0.3999998403231556,hamilton_19,comp,SAL
1516,0.3999998403231556,hamilton_19,comp,SAL
1517,0.5585811513827265,hamilton_19,comp,SAL
1519,0.5306187520781769,hamilton_19,comp,SAL
1521,0.3999998403231556,hamilton_19,comp,SAL
1522,0.6137414613212726,hamilton_19,comp,SAL
1523,0.4496308997639732,hamilton_19,comp,SAL
1524,0.3999998403231556,hamilton_19,comp,SAL
1525,0.5646829441013622,hamilton_19,comp,SAL
1526,0.4045322512752124,hamilton_19,comp,SAL
1527,0.7142292847775175,hamilton_19,comp,SAL
1528,0.3999998403231556,hamilton_19,comp,SAL
1529,0.3999998403231556,hamilton_19,comp,SAL
1530,0.3999998403231556,hamilton_19,comp,SAL
1531,0.3999998403231556,hamilton_19,comp,SAL
1532,0.3999998403231556,hamilton_19,comp,SAL
1533,0.6325883941264256,hamilton_19,comp,SAL
1534,0.440435792292402,hamilton_19,comp,SAL
1535,0.6625771052231443,hamilton_19,comp,SAL
1536,0.3999998403231556,hamilton_19,comp,SAL
1537,0.6478433078563303,hamilton_19,comp,SAL
1538,0.6057135161637223,hamilton_19,comp,SAL
1540,0.3999998403231556,hamilton_19,comp,SAL
1541,0.3999998403231556,hamilton_19,comp,SAL
1542,0.5066439968715296,hamilton_19,comp,SAL
1543,0.4212644027604065,hamilton_19,comp,SAL
1544,0.3999998403231556,hamilton_19,comp,SAL
1545,0.3999998403231556,hamilton_19,comp,SAL
1547,0.3999998403231556,hamilton_19,comp,SAL
1548,0.3999998403231556,hamilton_19,comp,SAL
1549,0.3999998403231556,hamilton_19,comp,SAL
1550,0.4690004693259241,hamilton_19,comp,SAL
1551,0.7066587068779612,hamilton_19,comp,SAL
1552,0.3999998403231556,hamilton_19,comp,SAL
1553,0.5786931652904668,hamilton_19,comp,SAL
1554,0.4166119315388528,hamilton_20,w1,CIT
1556,0.4166119315388528,hamilton_20,w1,CIT
1557,0.4166119315388528,hamilton_20,w1,CIT
1558,0.4166119315388528,hamilton_20,w1,CIT
1559,0.4166119315388528,hamilton_20,w1,CIT
1560,0.4166119315388528,hamilton_20,w1,CIT
1562,0.4166119315388528,hamilton_20,w1,CIT
1563,0.4166119315388528,hamilton_20,w1,CIT
1564,0.4166119315388528,hamilton_20,w1,CIT
1565,0.4166119315388528,hamilton_20,w1,CIT
1567,0.46268412758092525,hamilton_20,w1,CIT
1568,0.4166119315388528,hamilton_20,w1,CIT
1569,0.4166119315388528,hamilton_20,w1,CIT
1570,0.4166119315388528,hamilton_20,w1,CIT
1571,0.4166119315388528,hamilton_20,w1,CIT
1572,0.5200392417472338,hamilton_20,w1,CIT
1573,0.4166119315388528,hamilton_20,w1,CIT
1574,0.6915968306871079,hamilton_20,w1,CIT
1575,0.42078876642854174,hamilton_20,w1,CIT
1576,0.4166119315388528,hamilton_20,w1,CIT
1577,0.4166119315388528,hamilton_20,w1,CIT
1578,0.9703179960448013,hamilton_20,w1,CIT
1579,0.46749240262471536,hamilton_20,w1,CIT
1580,0.8395317879374312,hamilton_20,w1,CIT
1581,0.46263550628137695,hamilton_20,w1,CIT
1582,0.4166119315388528,hamilton_20,w1,CIT
1584,0.4166119315388528,hamilton_20,w1,CIT
1585,0.4166119315388528,hamilton_20,w1,CIT
1586,0.4648852985846742,hamilton_20,w1,CIT
1587,0.4166119315388528,hamilton_20,w1,CIT
1588,0.4166119315388528,hamilton_20,w1,CIT
1589,0.6277961612656686,hamilton_20,w1,CIT
1590,0.4166119315388528,hamilton_20,w1,CIT
1592,0.4166119315388528,hamilton_20,w1,CIT
1593,0.4166119315388528,hamilton_20,w1,CIT
1594,0.4247996604251849,hamilton_20,w1,CIT
1595,0.54576288862675,hamilton_20,w1,CIT
1596,0.4166119315388528,hamilton_20,w1,CIT
1597,0.4166119315388528,hamilton_20,w1,CIT
1598,0.4166119315388528,hamilton_20,w1,CIT
1599,0.4166119315388528,hamilton_20,w1,CIT
1600,0.4166119315388528,hamilton_20,w1,CIT
1601,0.4166119315388528,hamilton_20,w1,CIT
1602,0.42668898294389646,hamilton_20,w1,CIT
1603,0.4166119315388528,hamilton_20,w1,CIT
1604,0.4592593811959059,hamilton_20,w1,CIT
1605,0.6156908285889089,hamilton_20,w1,CIT
1606,0.7652603816718833,hamilton_20,w1,CIT
1608,0.4166119315388528,hamilton_20,w1,CIT
1609,0.4166119315388528,hamilton_20,w1,CIT
1610,0.4166119315388528,hamilton_20,w1,CIT
1611,0.4166119315388528,hamilton_20,w1,CIT
1554,0.6681848510358436,hamilton_20,w2,CIT
1556,0.3570622610487114,hamilton_20,w2,CIT
1557,0.3570622610487114,hamilton_20,w2,CIT
1558,0.5089144965677433,hamilton_20,w2,CIT
1559,0.5918199478821103,hamilton_20,w2,CIT
1560,0.3820064980208132,hamilton_20,w2,CIT
1562,0.6236311543097213,hamilton_20,w2,CIT
1563,0.47793337147860937,hamilton_20,w2,CIT
1564,0.627445141326071,hamilton_20,w2,CIT
1565,0.3570622610487114,hamilton_20,w2,CIT
1567,0.3829218987275258,hamilton_20,w2,CIT
1568,0.39121216725899405,hamilton_20,w2,CIT
1569,0.7438734540781775,hamilton_20,w2,CIT
1570,0.7278397179461068,hamilton_20,w2,CIT
1571,0.3570622610487114,hamilton_20,w2,CIT
1572,0.6672088978853452,hamilton_20,w2,CIT
1573,0.6791729869528284,hamilton_20,w2,CIT
1574,0.6581488503996417,hamilton_20,w2,CIT
1575,0.529199935788569,hamilton_20,w2,CIT
1576,0.4205865836776582,hamilton_20,w2,CIT
1577,0.5892120586316267,hamilton_20,w2,CIT
1578,0.7800841298715459,hamilton_20,w2,CIT
1579,0.3570622610487114,hamilton_20,w2,CIT
1580,0.6169508495436049,hamilton_20,w2,CIT
1581,0.4027599347867433,hamilton_20,w2,CIT
1582,0.514777371511318,hamilton_20,w2,CIT
1584,0.4069862206282807,hamilton_20,w2,CIT
1585,0.3570622610487114,hamilton_20,w2,CIT
1586,0.3860303348367744,hamilton_20,w2,CIT
1587,0.39362595521025173,hamilton_20,w2,CIT
1588,0.5037787701339258,hamilton_20,w2,CIT
1589,0.5332546462941842,hamilton_20,w2,CIT
1590,0.4917023415635837,hamilton_20,w2,CIT
1592,0.5472693197449965,hamilton_20,w2,CIT
1593,0.4133539674881492,hamilton_20,w2,CIT
1594,0.5166868794956486,hamilton_20,w2,CIT
1595,0.43113768729789204,hamilton_20,w2,CIT
1596,0.5309041697112659,hamilton_20,w2,CIT
1597,0.3570622610487114,hamilton_20,w2,CIT
1598,0.4766117669780005,hamilton_20,w2,CIT
1599,0.5218513316554673,hamilton_20,w2,CIT
1600,0.3570622610487114,hamilton_20,w2,CIT
1601,0.3570622610487114,hamilton_20,w2,CIT
1602,0.6791318707264349,hamilton_20,w2,CIT
1603,0.589798555754043,hamilton_20,w2,CIT
1604,0.6225452299294958,hamilton_20,w2,CIT
1605,0.6588779111979107,hamilton_20,w2,CIT
1606,0.6437251378536717,hamilton_20,w2,CIT
1608,0.5197506982655402,hamilton_20,w2,CIT
1609,0.43938314313203125,hamilton_20,w2,CIT
1610,0.3570622610487114,hamilton_20,w2,CIT
1611,0.4854273537589826,hamilton_20,w2,CIT
1554,0.3999998459144491,hamilton_20,comp,CIT
1556,0.3999998459144491,hamilton_20,comp,CIT
1557,0.3999998459144491,hamilton_20,comp,CIT
1558,0.3999998459144491,hamilton_20,comp,CIT
1559,0.3999998459144491,hamilton_20,comp,CIT
1560,0.3999998459144491,hamilton_20,comp,CIT
1562,0.6144147704726246,hamilton_20,comp,CIT
1563,0.3999998459144491,hamilton_20,comp,CIT
1564,0.3999998459144491,hamilton_20,comp,CIT
1565,0.3999998459144491,hamilton_20,comp,CIT
1567,0.40415058836682327,hamilton_20,comp,CIT
1568,0.3999998459144491,hamilton_20,comp,CIT
1569,0.7822715076600091,hamilton_20,comp,CIT
1570,0.7175970631526216,hamilton_20,comp,CIT
1571,0.3999998459144491,hamilton_20,comp,CIT
1572,0.3999998459144491,hamilton_20,comp,CIT
1573,0.3999998459144491,hamilton_20,comp,CIT
1574,0.5227487672615767,hamilton_20,comp,CIT
1575,0.3999998459144491,hamilton_20,comp,CIT
1576,0.3999998459144491,hamilton_20,comp,CIT
1577,0.3999998459144491,hamilton_20,comp,CIT
1578,0.8210758551843697,hamilton_20,comp,CIT
1579,0.44752685407037307,hamilton_20,comp,CIT
1580,0.6711432868297674,hamilton_20,comp,CIT
1581,0.4207604460115217,hamilton_20,comp,CIT
1582,0.3999998459144491,hamilton_20,comp,CIT
1584,0.3999998459144491,hamilton_20,comp,CIT
1585,0.3999998459144491,hamilton_20,comp,CIT
1586,0.3999998459144491,hamilton_20,comp,CIT
