,fold,offset,f1score,session_name
98,3,1.4,0.4933586337760911,hamilton_05
99,4,1.4,0.5055555555555555,hamilton_05
0,0,-0.5,0.6665384615384615,hamilton_17
1,1,-0.5,0.6470588235294118,hamilton_17
2,2,-0.5,0.5096153846153846,hamilton_17
3,3,-0.5,0.60723912206392,hamilton_17
4,4,-0.5,0.6124938514510576,hamilton_17
5,0,-0.4,0.5921945701357466,hamilton_17
6,1,-0.4,0.5912698412698414,hamilton_17
7,2,-0.4,0.5856866537717602,hamilton_17
8,3,-0.4,0.5880769230769232,hamilton_17
9,4,-0.4,0.5483249903735079,hamilton_17
10,0,-0.3,0.6402341168696309,hamilton_17
11,1,-0.3,0.7064969604863223,hamilton_17
12,2,-0.3,0.6113207547169812,hamilton_17
13,3,-0.3,0.6756912997398593,hamilton_17
14,4,-0.3,0.5142857142857142,hamilton_17
15,0,-0.2,0.5530188679245283,hamilton_17
16,1,-0.2,0.6274509803921569,hamilton_17
17,2,-0.2,0.5764365041042975,hamilton_17
18,3,-0.2,0.6470588235294118,hamilton_17
19,4,-0.2,0.6261574074074074,hamilton_17
20,0,-0.1,0.5811028090418993,hamilton_17
21,1,-0.1,0.5785517175754116,hamilton_17
22,2,-0.1,0.5671296296296295,hamilton_17
23,3,-0.1,0.5686274509803921,hamilton_17
24,4,-0.1,0.6528250510551394,hamilton_17
25,0,-0.0,0.7759387118131089,hamilton_17
26,1,-0.0,0.7829501915708812,hamilton_17
27,2,-0.0,0.8348892032060349,hamilton_17
28,3,-0.0,0.7736263736263737,hamilton_17
29,4,-0.0,0.8517872711421097,hamilton_17
30,0,0.1,0.6131479140328698,hamilton_17
31,1,0.1,0.6960492165721427,hamilton_17
32,2,0.1,0.7543115907120146,hamilton_17
33,3,0.1,0.791342843089031,hamilton_17
34,4,0.1,0.6919822921790457,hamilton_17
35,0,0.2,0.6098484848484849,hamilton_17
36,1,0.2,0.6861538461538462,hamilton_17
37,2,0.2,0.6363811542537817,hamilton_17
38,3,0.2,0.6274509803921567,hamilton_17
39,4,0.2,0.7154401154401155,hamilton_17
40,0,0.3,0.6358337314859054,hamilton_17
41,1,0.3,0.6005863993190201,hamilton_17
42,2,0.3,0.6212164073550213,hamilton_17
43,3,0.3,0.5785517175754116,hamilton_17
44,4,0.3,0.5882352941176471,hamilton_17
45,0,0.4,0.5724528301886792,hamilton_17
46,1,0.4,0.6683712121212122,hamilton_17
47,2,0.4,0.6878787878787878,hamilton_17
48,3,0.4,0.7184466019417476,hamilton_17
49,4,0.4,0.7048611111111112,hamilton_17
50,0,0.5,0.6794908062234795,hamilton_17
51,1,0.5,0.7183404054691183,hamilton_17
52,2,0.5,0.6307547169811321,hamilton_17
53,3,0.5,0.6071700991609459,hamilton_17
54,4,0.5,0.6960492165721426,hamilton_17
55,0,0.6,0.6673632218844985,hamilton_17
56,1,0.6,0.7053775743707094,hamilton_17
57,2,0.6,0.698004350704625,hamilton_17
58,3,0.6,0.6207873123760975,hamilton_17
59,4,0.6,0.6568297606459674,hamilton_17
60,0,0.7,0.7279245283018868,hamilton_17
61,1,0.7,0.6791277258566979,hamilton_17
62,2,0.7,0.7222650231124808,hamilton_17
63,3,0.7,0.6989156058462989,hamilton_17
64,4,0.7,0.724537037037037,hamilton_17
65,0,0.8,0.6207873123760974,hamilton_17
66,1,0.8,0.5811028090418993,hamilton_17
67,2,0.8,0.5530188679245283,hamilton_17
68,3,0.8,0.6933640641505809,hamilton_17
69,4,0.8,0.6541702993315897,hamilton_17
70,0,0.9,0.5499620060790273,hamilton_17
71,1,0.9,0.5430000944019635,hamilton_17
72,2,0.9,0.6885865457294029,hamilton_17
73,3,0.9,0.5918867924528303,hamilton_17
74,4,0.9,0.6421052631578947,hamilton_17
75,0,1.0,0.5041064854148967,hamilton_17
76,1,1.0,0.5435172088637436,hamilton_17
77,2,1.0,0.5430000944019635,hamilton_17
78,3,1.0,0.49956709956709955,hamilton_17
79,4,1.0,0.5391713928674421,hamilton_17
80,0,1.1,0.5818937033890303,hamilton_17
81,1,1.1,0.4756787330316742,hamilton_17
82,2,1.1,0.5811028090418993,hamilton_17
83,3,1.1,0.5096153846153846,hamilton_17
84,4,1.1,0.5058823529411764,hamilton_17
85,0,1.2,0.5708333333333333,hamilton_17
86,1,1.2,0.6005863993190201,hamilton_17
87,2,1.2,0.5629420084865628,hamilton_17
88,3,1.2,0.5684615384615385,hamilton_17
89,4,1.2,0.5625730994152046,hamilton_17
90,0,1.3,0.5823668081093824,hamilton_17
91,1,1.3,0.6469230769230769,hamilton_17
92,2,1.3,0.5980005767567048,hamilton_17
93,3,1.3,0.588076923076923,hamilton_17
94,4,1.3,0.5671296296296298,hamilton_17
95,0,1.4,0.6363811542537817,hamilton_17
96,1,1.4,0.6273076923076923,hamilton_17
97,2,1.4,0.48524844720496896,hamilton_17
98,3,1.4,0.6238354037267081,hamilton_17
99,4,1.4,0.6634316770186336,hamilton_17
0,0,-0.5,0.6500346500346501,hamilton_18
1,1,-0.5,0.5735886107020127,hamilton_18
2,2,-0.5,0.6721101819970488,hamilton_18
3,3,-0.5,0.6132547864506628,hamilton_18
4,4,-0.5,0.5993589743589743,hamilton_18
5,0,-0.4,0.7476261869065468,hamilton_18
6,1,-0.4,0.6138613861386139,hamilton_18
7,2,-0.4,0.6529209621993126,hamilton_18
8,3,-0.4,0.5808300395256917,hamilton_18
9,4,-0.4,0.6394230769230769,hamilton_18
10,0,-0.3,0.7128712871287128,hamilton_18
11,1,-0.3,0.6466766616691654,hamilton_18
12,2,-0.3,0.6760224538893345,hamilton_18
13,3,-0.3,0.6020488573680064,hamilton_18
14,4,-0.3,0.629666700030027,hamilton_18
15,0,-0.2,0.5821513002364066,hamilton_18
16,1,-0.2,0.6132547864506627,hamilton_18
17,2,-0.2,0.6335196626458762,hamilton_18
18,3,-0.2,0.6606719367588932,hamilton_18
19,4,-0.2,0.6290726817042607,hamilton_18
20,0,-0.1,0.7118544023610427,hamilton_18
21,1,-0.1,0.6731391585760518,hamilton_18
22,2,-0.1,0.6668665667166417,hamilton_18
23,3,-0.1,0.7721878984014907,hamilton_18
24,4,-0.1,0.6998799519807923,hamilton_18
25,0,-0.0,0.9404481132075473,hamilton_18
26,1,-0.0,0.9404481132075472,hamilton_18
27,2,-0.0,0.9504756300872805,hamilton_18
28,3,-0.0,0.9105755041810133,hamilton_18
29,4,-0.0,0.9099189270343309,hamilton_18
30,0,0.1,0.9204097714736013,hamilton_18
31,1,0.1,0.9305841924398626,hamilton_18
32,2,0.1,0.9388619854721549,hamilton_18
33,3,0.1,0.8306204991614876,hamilton_18
34,4,0.1,0.907321594068582,hamilton_18
35,0,0.2,0.7920792079207921,hamilton_18
36,1,0.2,0.8118073943316662,hamilton_18
37,2,0.2,0.8610455974842768,hamilton_18
38,3,0.2,0.8485757121439281,hamilton_18
39,4,0.2,0.84998499849985,hamilton_18
40,0,0.3,0.7523781504364029,hamilton_18
41,1,0.3,0.693069306930693,hamilton_18
42,2,0.3,0.7029411764705882,hamilton_18
43,3,0.3,0.7509124987668936,hamilton_18
44,4,0.3,0.6862030569895738,hamilton_18
45,0,0.4,0.7326732673267325,hamilton_18
46,1,0.4,0.7214342001576044,hamilton_18
47,2,0.4,0.7425490196078433,hamilton_18
48,3,0.4,0.7027080062794349,hamilton_18
49,4,0.4,0.60996099609961,hamilton_18
50,0,0.5,0.6617415287628052,hamilton_18
51,1,0.5,0.6529209621993127,hamilton_18
52,2,0.5,0.5808300395256917,hamilton_18
53,3,0.5,0.7225274725274724,hamilton_18
54,4,0.5,0.6697027324592133,hamilton_18
55,0,0.6,0.6731391585760518,hamilton_18
56,1,0.6,0.7124202258222876,hamilton_18
57,2,0.6,0.6512774982736511,hamilton_18
58,3,0.6,0.6727540500736378,hamilton_18
59,4,0.6,0.6956168831168831,hamilton_18
60,0,0.7,0.7128712871287128,hamilton_18
61,1,0.7,0.6418439716312057,hamilton_18
62,2,0.7,0.7029411764705883,hamilton_18
63,3,0.7,0.6633333333333333,hamilton_18
64,4,0.7,0.6457131288591962,hamilton_18
65,0,0.8,0.6432496075353218,hamilton_18
66,1,0.8,0.5837912087912087,hamilton_18
67,2,0.8,0.5934216985763379,hamilton_18
68,3,0.8,0.611423498076354,hamilton_18
69,4,0.8,0.5192307692307692,hamilton_18
70,0,0.9,0.5841176470588236,hamilton_18
71,1,0.9,0.540909090909091,hamilton_18
72,2,0.9,0.57004257004257,hamilton_18
73,3,0.9,0.5681614795664711,hamilton_18
74,4,0.9,0.5598239295718287,hamilton_18
75,0,1.0,0.6432496075353218,hamilton_18
76,1,1.0,0.49326119035907523,hamilton_18
77,2,1.0,0.4850980392156863,hamilton_18
78,3,1.0,0.5131333005410723,hamilton_18
79,4,1.0,0.4781212364512244,hamilton_18
80,0,1.1,0.57004257004257,hamilton_18
81,1,1.1,0.6039215686274509,hamilton_18
82,2,1.1,0.6534653465346534,hamilton_18
83,3,1.1,0.6485035298796857,hamilton_18
84,4,1.1,0.5784825371336813,hamilton_18
85,0,1.2,0.6330878743249877,hamilton_18
86,1,1.2,0.5860655737704917,hamilton_18
87,2,1.2,0.5516545601291364,hamilton_18
88,3,1.2,0.6721101819970488,hamilton_18
89,4,1.2,0.64,hamilton_18
90,0,1.3,0.6435294117647059,hamilton_18
91,1,1.3,0.6529209621993126,hamilton_18
92,2,1.3,0.5528775209050664,hamilton_18
93,3,1.3,0.57004257004257,hamilton_18
94,4,1.3,0.5974235104669887,hamilton_18
95,0,1.4,0.6929489065411396,hamilton_18
96,1,1.4,0.6828885400313971,hamilton_18
97,2,1.4,0.6029874213836478,hamilton_18
98,3,1.4,0.6234301412872841,hamilton_18
99,4,1.4,0.6198479391756703,hamilton_18
0,0,-0.5,1.0,hamilton_23
1,1,-0.5,1.0,hamilton_23
2,2,-0.5,1.0,hamilton_23
3,3,-0.5,1.0,hamilton_23
4,4,-0.5,1.0,hamilton_23
5,0,-0.4,1.0,hamilton_23
6,1,-0.4,1.0,hamilton_23
7,2,-0.4,1.0,hamilton_23
8,3,-0.4,1.0,hamilton_23
9,4,-0.4,1.0,hamilton_23
10,0,-0.3,1.0,hamilton_23
11,1,-0.3,1.0,hamilton_23
12,2,-0.3,1.0,hamilton_23
13,3,-0.3,1.0,hamilton_23
14,4,-0.3,1.0,hamilton_23
15,0,-0.2,1.0,hamilton_23
16,1,-0.2,1.0,hamilton_23
17,2,-0.2,1.0,hamilton_23
18,3,-0.2,1.0,hamilton_23
19,4,-0.2,1.0,hamilton_23
20,0,-0.1,1.0,hamilton_23
21,1,-0.1,1.0,hamilton_23
22,2,-0.1,1.0,hamilton_23
23,3,-0.1,1.0,hamilton_23
24,4,-0.1,1.0,hamilton_23
25,0,-0.0,1.0,hamilton_23
26,1,-0.0,1.0,hamilton_23
27,2,-0.0,1.0,hamilton_23
28,3,-0.0,1.0,hamilton_23
29,4,-0.0,1.0,hamilton_23
30,0,0.1,1.0,hamilton_23
31,1,0.1,1.0,hamilton_23
32,2,0.1,1.0,hamilton_23
33,3,0.1,1.0,hamilton_23
34,4,0.1,1.0,hamilton_23
35,0,0.2,1.0,hamilton_23
36,1,0.2,1.0,hamilton_23
37,2,0.2,1.0,hamilton_23
38,3,0.2,1.0,hamilton_23
39,4,0.2,1.0,hamilton_23
40,0,0.3,1.0,hamilton_23
41,1,0.3,1.0,hamilton_23
42,2,0.3,1.0,hamilton_23
43,3,0.3,1.0,hamilton_23
44,4,0.3,1.0,hamilton_23
45,0,0.4,1.0,hamilton_23
46,1,0.4,1.0,hamilton_23
47,2,0.4,1.0,hamilton_23
48,3,0.4,1.0,hamilton_23
49,4,0.4,1.0,hamilton_23
50,0,0.5,1.0,hamilton_23
51,1,0.5,1.0,hamilton_23
52,2,0.5,1.0,hamilton_23
53,3,0.5,1.0,hamilton_23
54,4,0.5,1.0,hamilton_23
55,0,0.6,1.0,hamilton_23
56,1,0.6,1.0,hamilton_23
57,2,0.6,1.0,hamilton_23
58,3,0.6,1.0,hamilton_23
59,4,0.6,1.0,hamilton_23
60,0,0.7,1.0,hamilton_23
61,1,0.7,1.0,hamilton_23
62,2,0.7,1.0,hamilton_23
63,3,0.7,1.0,hamilton_23
64,4,0.7,1.0,hamilton_23
65,0,0.8,1.0,hamilton_23
66,1,0.8,1.0,hamilton_23
67,2,0.8,1.0,hamilton_23
68,3,0.8,1.0,hamilton_23
69,4,0.8,1.0,hamilton_23
70,0,0.9,1.0,hamilton_23
71,1,0.9,1.0,hamilton_23
72,2,0.9,1.0,hamilton_23
73,3,0.9,1.0,hamilton_23
74,4,0.9,1.0,hamilton_23
75,0,1.0,1.0,hamilton_23
76,1,1.0,1.0,hamilton_23
77,2,1.0,1.0,hamilton_23
78,3,1.0,1.0,hamilton_23
79,4,1.0,1.0,hamilton_23
80,0,1.1,1.0,hamilton_23
81,1,1.1,1.0,hamilton_23
82,2,1.1,1.0,hamilton_23
83,3,1.1,1.0,hamilton_23
84,4,1.1,1.0,hamilton_23
85,0,1.2,1.0,hamilton_23
86,1,1.2,1.0,hamilton_23
87,2,1.2,1.0,hamilton_23
88,3,1.2,1.0,hamilton_23
89,4,1.2,1.0,hamilton_23
90,0,1.3,1.0,hamilton_23
91,1,1.3,1.0,hamilton_23
92,2,1.3,1.0,hamilton_23
93,3,1.3,1.0,hamilton_23
94,4,1.3,1.0,hamilton_23
95,0,1.4,1.0,hamilton_23
96,1,1.4,1.0,hamilton_23
97,2,1.4,1.0,hamilton_23
98,3,1.4,1.0,hamilton_23
99,4,1.4,1.0,hamilton_23
0,0,-0.5,0.5446428571428571,hamilton_07
1,1,-0.5,0.6665384615384615,hamilton_07
2,2,-0.5,0.5751235106073815,hamilton_07
3,3,-0.5,0.7057692307692307,hamilton_07
4,4,-0.5,0.6568297606459674,hamilton_07
5,0,-0.4,0.7058823529411765,hamilton_07
6,1,-0.4,0.6470588235294118,hamilton_07
7,2,-0.4,0.6958152958152959,hamilton_07
8,3,-0.4,0.5490196078431372,hamilton_07
9,4,-0.4,0.6946402704007725,hamilton_07
10,0,-0.3,0.6861538461538461,hamilton_07
11,1,-0.3,0.8001567398119123,hamilton_07
12,2,-0.3,0.7520178936108141,hamilton_07
13,3,-0.3,0.6665384615384615,hamilton_07
14,4,-0.3,0.6749396426846934,hamilton_07
15,0,-0.2,0.685791297651136,hamilton_07
16,1,-0.2,0.6665384615384615,hamilton_07
17,2,-0.2,0.6076923076923078,hamilton_07
18,3,-0.2,0.5882352941176471,hamilton_07
19,4,-0.2,0.7156589445352304,hamilton_07
20,0,-0.1,0.7449999999999999,hamilton_07
21,1,-0.1,0.7134553908747456,hamilton_07
22,2,-0.1,0.7537421535490102,hamilton_07
23,3,-0.1,0.6552390149686143,hamilton_07
24,4,-0.1,0.5751235106073815,hamilton_07
25,0,-0.0,0.8918970999132865,hamilton_07
26,1,-0.0,0.9215686274509803,hamilton_07
27,2,-0.0,0.9018097805159799,hamilton_07
28,3,-0.0,0.892063492063492,hamilton_07
29,4,-0.0,0.8715489683231619,hamilton_07
30,0,0.1,0.941085868309588,hamilton_07
31,1,0.1,0.9607692307692308,hamilton_07
32,2,0.1,0.941085868309588,hamilton_07
33,3,0.1,0.960723912206392,hamilton_07
34,4,0.1,0.9498968464485706,hamilton_07
35,0,0.2,0.909814323607427,hamilton_07
36,1,0.2,0.8807017543859649,hamilton_07
37,2,0.2,0.83293188168417,hamilton_07
38,3,0.2,0.8724386724386723,hamilton_07
39,4,0.2,0.9212962962962963,hamilton_07
40,0,0.3,0.7548784004614053,hamilton_07
41,1,0.3,0.7925021795989539,hamilton_07
42,2,0.3,0.730923302393747,hamilton_07
43,3,0.3,0.8333173123137556,hamilton_07
44,4,0.3,0.8132768089411311,hamilton_07
45,0,0.4,0.6568297606459674,hamilton_07
46,1,0.4,0.7143408981168518,hamilton_07
47,2,0.4,0.6565656565656566,hamilton_07
48,3,0.4,0.715001445225937,hamilton_07
49,4,0.4,0.6469230769230769,hamilton_07
50,0,0.5,0.745,hamilton_07
51,1,0.5,0.6565656565656566,hamilton_07
52,2,0.5,0.6749396426846934,hamilton_07
53,3,0.5,0.6925021880774094,hamilton_07
54,4,0.5,0.6646034816247581,hamilton_07
55,0,0.6,0.725067385444744,hamilton_07
56,1,0.6,0.6167260815107429,hamilton_07
57,2,0.6,0.5264990328820116,hamilton_07
58,3,0.6,0.7057692307692307,hamilton_07
59,4,0.6,0.6158377595364557,hamilton_07
60,0,0.7,0.7447054293415478,hamilton_07
61,1,0.7,0.5783908487936172,hamilton_07
62,2,0.7,0.7154401154401155,hamilton_07
63,3,0.7,0.6363811542537816,hamilton_07
64,4,0.7,0.5780663780663782,hamilton_07
65,0,0.8,0.6666666666666667,hamilton_07
66,1,0.8,0.5961371318203765,hamilton_07
67,2,0.8,0.5483249903735079,hamilton_07
68,3,0.8,0.588076923076923,hamilton_07
69,4,0.8,0.6470588235294118,hamilton_07
70,0,0.9,0.5783908487936171,hamilton_07
71,1,0.9,0.6666666666666666,hamilton_07
72,2,0.9,0.63722003268288,hamilton_07
73,3,0.9,0.6861538461538461,hamilton_07
74,4,0.9,0.5584415584415585,hamilton_07
75,0,1.0,0.5751235106073815,hamilton_07
76,1,1.0,0.6469230769230769,hamilton_07
77,2,1.0,0.6355383872525351,hamilton_07
78,3,1.0,0.5587811208305296,hamilton_07
79,4,1.0,0.537035248672139,hamilton_07
80,0,1.1,0.6665384615384615,hamilton_07
81,1,1.1,0.60723912206392,hamilton_07
82,2,1.1,0.6273076923076923,hamilton_07
83,3,1.1,0.6273076923076923,hamilton_07
84,4,1.1,0.6363811542537816,hamilton_07
85,0,1.2,0.6158377595364559,hamilton_07
86,1,1.2,0.5876010781671159,hamilton_07
87,2,1.2,0.5751235106073815,hamilton_07
88,3,1.2,0.5584415584415584,hamilton_07
89,4,1.2,0.5316072300928187,hamilton_07
90,0,1.3,0.623835403726708,hamilton_07
91,1,1.3,0.6764394886090551,hamilton_07
92,2,1.3,0.5933093455217349,hamilton_07
93,3,1.3,0.597071008767704,hamilton_07
94,4,1.3,0.6372200326828799,hamilton_07
95,0,1.4,0.5714704445530043,hamilton_07
96,1,1.4,0.6154761904761905,hamilton_07
97,2,1.4,0.6861538461538461,hamilton_07
98,3,1.4,0.6372200326828799,hamilton_07
99,4,1.4,0.5933093455217349,hamilton_07
0,0,-0.5,0.7435203094777564,hamilton_08
1,1,-0.5,0.7829787234042553,hamilton_08
2,2,-0.5,0.7632495164410058,hamilton_08
3,3,-0.5,0.8081959020489755,hamilton_08
4,4,-0.5,0.8314187530682376,hamilton_08
5,0,-0.4,0.8421663442940038,hamilton_08
6,1,-0.4,0.8070297719804839,hamilton_08
7,2,-0.4,0.8210526315789474,hamilton_08
8,3,-0.4,0.811881188118812,hamilton_08
9,4,-0.4,0.8118073943316662,hamilton_08
10,0,-0.3,0.8036195610319599,hamilton_08
11,1,-0.3,0.9313659521291935,hamilton_08
12,2,-0.3,0.8529270402768432,hamilton_08
13,3,-0.3,0.8808962264150944,hamilton_08
14,4,-0.3,0.8613725490196078,hamilton_08
15,0,-0.2,0.8592826172644856,hamilton_08
16,1,-0.2,0.8903761602344895,hamilton_08
17,2,-0.2,0.9013539651837523,hamilton_08
18,3,-0.2,0.9392542101042501,hamilton_08
19,4,-0.2,0.8712871287128713,hamilton_08
20,0,-0.1,0.919047619047619,hamilton_08
21,1,-0.1,0.8823529411764706,hamilton_08
22,2,-0.1,0.8430769230769231,hamilton_08
23,3,-0.1,0.8485757121439281,hamilton_08
24,4,-0.1,0.8808962264150944,hamilton_08
25,0,-0.0,0.9900807157444326,hamilton_08
26,1,-0.0,0.9901724636284807,hamilton_08
27,2,-0.0,1.0,hamilton_08
28,3,-0.0,0.9900951260174561,hamilton_08
29,4,-0.0,0.9896058454255428,hamilton_08
30,0,0.1,0.960723912206392,hamilton_08
31,1,0.1,0.9901724636284807,hamilton_08
32,2,0.1,0.9803846153846154,hamilton_08
33,3,0.1,0.9702853780523684,hamilton_08
34,4,0.1,0.9801493710691824,hamilton_08
35,0,0.2,0.9116883116883117,hamilton_08
36,1,0.2,0.9802018633540373,hamilton_08
37,2,0.2,0.9308340598663178,hamilton_08
38,3,0.2,0.9297007059759372,hamilton_08
39,4,0.2,0.9108561341571051,hamilton_08
40,0,0.3,0.8908878731887582,hamilton_08
41,1,0.3,0.8522452921294061,hamilton_08
42,2,0.3,0.8916465475615645,hamilton_08
43,3,0.3,0.9306658821221928,hamilton_08
44,4,0.3,0.8900108900108901,hamilton_08
45,0,0.4,0.8821717366191759,hamilton_08
46,1,0.4,0.8821717366191759,hamilton_08
47,2,0.4,0.8234615384615385,hamilton_08
48,3,0.4,0.8514268902618418,hamilton_08
49,4,0.4,0.8909180166912125,hamilton_08
50,0,0.5,0.8430769230769231,hamilton_08
51,1,0.5,0.8819444444444444,hamilton_08
52,2,0.5,0.9019607843137256,hamilton_08
53,3,0.5,0.8612637362637363,hamilton_08
54,4,0.5,0.9009026687598116,hamilton_08
55,0,0.6,0.8218167701863355,hamilton_08
56,1,0.6,0.7537421535490101,hamilton_08
57,2,0.6,0.793939393939394,hamilton_08
58,3,0.6,0.8811764705882352,hamilton_08
59,4,0.6,0.7322533136966127,hamilton_08
60,0,0.7,0.823257604928764,hamilton_08
61,1,0.7,0.7960815673730508,hamilton_08
62,2,0.7,0.7812865497076023,hamilton_08
63,3,0.7,0.8203557312252965,hamilton_08
64,4,0.7,0.7309854986682449,hamilton_08
65,0,0.8,0.7624223602484472,hamilton_08
66,1,0.8,0.7718564621219488,hamilton_08
67,2,0.8,0.8011695906432748,hamilton_08
68,3,0.8,0.7124202258222877,hamilton_08
69,4,0.8,0.782156862745098,hamilton_08
70,0,0.9,0.7156589445352302,hamilton_08
71,1,0.9,0.6560362269968205,hamilton_08
72,2,0.9,0.6958152958152959,hamilton_08
73,3,0.9,0.6323659616330546,hamilton_08
74,4,0.9,0.7214342001576044,hamilton_08
75,0,1.0,0.7543115907120146,hamilton_08
76,1,1.0,0.6958152958152959,hamilton_08
77,2,1.0,0.7744881284244929,hamilton_08
78,3,1.0,0.6793650793650794,hamilton_08
79,4,1.0,0.7617924528301887,hamilton_08
80,0,1.1,0.7632495164410058,hamilton_08
81,1,1.1,0.7075630252100841,hamilton_08
82,2,1.1,0.8525869544272088,hamilton_08
83,3,1.1,0.7612293144208038,hamilton_08
84,4,1.1,0.7612293144208038,hamilton_08
85,0,1.2,0.7727404824179018,hamilton_08
86,1,1.2,0.7040618955512573,hamilton_08
87,2,1.2,0.6764394886090551,hamilton_08
88,3,1.2,0.8106934990628392,hamilton_08
89,4,1.2,0.7554479418886199,hamilton_08
90,0,1.3,0.764343473238352,hamilton_08
91,1,1.3,0.8725367682399308,hamilton_08
92,2,1.3,0.7040618955512572,hamilton_08
93,3,1.3,0.8115856651939126,hamilton_08
94,4,1.3,0.7804347826086956,hamilton_08
95,0,1.4,0.8038461538461539,hamilton_08
96,1,1.4,0.7895667550839964,hamilton_08
97,2,1.4,0.734906037584966,hamilton_08
98,3,1.4,0.7917525773195875,hamilton_08
99,4,1.4,0.8018053375196232,hamilton_08
0,0,-0.5,0.8310870634530251,hamilton_19
1,1,-0.5,0.7722772277227722,hamilton_19
2,2,-0.5,0.8693598633303186,hamilton_19
3,3,-0.5,0.8291628982011858,hamilton_19
4,4,-0.5,0.879951980792317,hamilton_19
5,0,-0.4,0.8203557312252965,hamilton_19
6,1,-0.4,0.7917525773195875,hamilton_19
7,2,-0.4,0.7777777777777777,hamilton_19
8,3,-0.4,0.8076728413807066,hamilton_19
9,4,-0.4,0.8696741854636592,hamilton_19
10,0,-0.3,0.8704744993587846,hamilton_19
11,1,-0.3,0.8514268902618418,hamilton_19
12,2,-0.3,0.8698828946051447,hamilton_19
13,3,-0.3,0.898000815993472,hamilton_19
14,4,-0.3,0.9299369432489241,hamilton_19
15,0,-0.2,0.8213443396226416,hamilton_19
16,1,-0.2,0.8806146572104019,hamilton_19
17,2,-0.2,0.7882851093860268,hamilton_19
18,3,-0.2,0.86,hamilton_19
19,4,-0.2,0.86998699869987,hamilton_19
20,0,-0.1,0.8904014994574331,hamilton_19
21,1,-0.1,0.8791866028708134,hamilton_19
22,2,-0.1,0.8492613807657523,hamilton_19
23,3,-0.1,0.868407733576273,hamilton_19
24,4,-0.1,0.9194847020933977,hamilton_19
25,0,-0.0,0.9603610675039247,hamilton_19
26,1,-0.0,0.9603610675039247,hamilton_19
27,2,-0.0,0.9798711755233495,hamilton_19
28,3,-0.0,0.9699248120300752,hamilton_19
29,4,-0.0,0.9299929992999301,hamilton_19
30,0,0.1,0.9798644338118022,hamilton_19
31,1,0.1,0.9701094998520272,hamilton_19
32,2,0.1,1.0,hamilton_19
33,3,0.1,0.9899507587177169,hamilton_19
34,4,0.1,0.9799277398635087,hamilton_19
35,0,0.2,0.9395933014354066,hamilton_19
36,1,0.2,0.9800395256916996,hamilton_19
37,2,0.2,0.9095568284594513,hamilton_19
38,3,0.2,0.9184006527947777,hamilton_19
39,4,0.2,0.9095568284594513,hamilton_19
40,0,0.3,0.8216248037676609,hamilton_19
41,1,0.3,0.8415686274509804,hamilton_19
42,2,0.3,0.8299829982998299,hamilton_19
43,3,0.3,0.8699869986998701,hamilton_19
44,4,0.3,0.7992773986350864,hamilton_19
45,0,0.4,0.7880059970014992,hamilton_19
46,1,0.4,0.8213443396226416,hamilton_19
47,2,0.4,0.8099809980998101,hamilton_19
48,3,0.4,0.8188405797101448,hamilton_19
49,4,0.4,0.8095238095238095,hamilton_19
50,0,0.5,0.7322533136966126,hamilton_19
51,1,0.5,0.81877990430622,hamilton_19
52,2,0.5,0.8465473145780051,hamilton_19
53,3,0.5,0.8298468621759585,hamilton_19
54,4,0.5,0.8799999999999999,hamilton_19
55,0,0.6,0.7722772277227722,hamilton_19
56,1,0.6,0.7326732673267328,hamilton_19
57,2,0.6,0.7181964573268921,hamilton_19
58,3,0.6,0.696969696969697,hamilton_19
59,4,0.6,0.7497747973175858,hamilton_19
60,0,0.7,0.7835935108662382,hamilton_19
61,1,0.7,0.8512518409425626,hamilton_19
62,2,0.7,0.7992773986350863,hamilton_19
63,3,0.7,0.7999199679871949,hamilton_19
64,4,0.7,0.8291628982011858,hamilton_19
65,0,0.8,0.739484126984127,hamilton_19
66,1,0.8,0.7405138339920947,hamilton_19
67,2,0.8,0.6995192307692308,hamilton_19
68,3,0.8,0.72997299729973,hamilton_19
69,4,0.8,0.6788438378161381,hamilton_19
70,0,0.9,0.6851684263448969,hamilton_19
71,1,0.9,0.6831372549019608,hamilton_19
72,2,0.9,0.6998799519807923,hamilton_19
73,3,0.9,0.5985547972701727,hamilton_19
74,4,0.9,0.7999199679871949,hamilton_19
75,0,1.0,0.5831367924528301,hamilton_19
76,1,1.0,0.6925871379479627,hamilton_19
77,2,1.0,0.6666666666666667,hamilton_19
78,3,1.0,0.6980676328502415,hamilton_19
79,4,1.0,0.6299629962996299,hamilton_19
80,0,1.1,0.7917525773195877,hamilton_19
81,1,1.1,0.7821568627450981,hamilton_19
82,2,1.1,0.7099709970997099,hamilton_19
83,3,1.1,0.5953937130407719,hamilton_19
84,4,1.1,0.7497747973175859,hamilton_19
85,0,1.2,0.6625393081761006,hamilton_19
86,1,1.2,0.6831372549019608,hamilton_19
87,2,1.2,0.74,hamilton_19
88,3,1.2,0.7398959583833533,hamilton_19
89,4,1.2,0.64996499649965,hamilton_19
90,0,1.3,0.8414442700156985,hamilton_19
91,1,1.3,0.7621664050235479,hamilton_19
92,2,1.3,0.6846709388668497,hamilton_19
93,3,1.3,0.7144022847817217,hamilton_19
94,4,1.3,0.76,hamilton_19
95,0,1.4,0.7804347826086957,hamilton_19
96,1,1.4,0.7443555735547229,hamilton_19
