neuron_id,F1 Score,session_name,window,window_start,window_stop
1276,0.47366618179166675,hamilton_23,0.3 - 0.4,0.4,0.4
1277,0.4736681754240785,hamilton_23,0.3 - 0.4,0.4,0.4
1278,0.47367240332456995,hamilton_23,0.3 - 0.4,0.4,0.4
1279,0.473661684188707,hamilton_23,0.3 - 0.4,0.4,0.4
1280,0.4736474814663457,hamilton_23,0.3 - 0.4,0.4,0.4
1281,0.4736702469141475,hamilton_23,0.3 - 0.4,0.4,0.4
1282,0.473660790084553,hamilton_23,0.3 - 0.4,0.4,0.4
1283,0.47366524666909837,hamilton_23,0.3 - 0.4,0.4,0.4
1284,0.473667304911202,hamilton_23,0.3 - 0.4,0.4,0.4
1285,0.4736696736169164,hamilton_23,0.3 - 0.4,0.4,0.4
1286,0.47367075904792016,hamilton_23,0.3 - 0.4,0.4,0.4
1287,0.4736617890475451,hamilton_23,0.3 - 0.4,0.4,0.4
1288,0.4736730683396514,hamilton_23,0.3 - 0.4,0.4,0.4
1289,0.47366717838877215,hamilton_23,0.3 - 0.4,0.4,0.4
1291,0.47367371327145885,hamilton_23,0.3 - 0.4,0.4,0.4
1292,0.4736603386177419,hamilton_23,0.3 - 0.4,0.4,0.4
1293,0.473668323931174,hamilton_23,0.3 - 0.4,0.4,0.4
1294,0.4736722276787456,hamilton_23,0.3 - 0.4,0.4,0.4
1296,0.4736682273061804,hamilton_23,0.3 - 0.4,0.4,0.4
1299,0.4736640196009299,hamilton_23,0.3 - 0.4,0.4,0.4
1301,0.47367286589992563,hamilton_23,0.3 - 0.4,0.4,0.4
1302,0.4736511408320859,hamilton_23,0.3 - 0.4,0.4,0.4
1303,0.47366561615520364,hamilton_23,0.3 - 0.4,0.4,0.4
1304,0.4736682930834163,hamilton_23,0.3 - 0.4,0.4,0.4
1305,0.4736568141228525,hamilton_23,0.3 - 0.4,0.4,0.4
1306,0.47366662677717164,hamilton_23,0.3 - 0.4,0.4,0.4
1310,0.4736644040774312,hamilton_23,0.3 - 0.4,0.4,0.4
1311,0.47366443687969156,hamilton_23,0.3 - 0.4,0.4,0.4
1312,0.4736656174772328,hamilton_23,0.3 - 0.4,0.4,0.4
1314,0.4736702483350353,hamilton_23,0.3 - 0.4,0.4,0.4
1315,0.4736700165012677,hamilton_23,0.3 - 0.4,0.4,0.4
1316,0.4736673646846869,hamilton_23,0.3 - 0.4,0.4,0.4
1317,0.47365757776432843,hamilton_23,0.3 - 0.4,0.4,0.4
1318,0.47367039125694105,hamilton_23,0.3 - 0.4,0.4,0.4
1319,0.4736682971456105,hamilton_23,0.3 - 0.4,0.4,0.4
1320,0.47367348173717067,hamilton_23,0.3 - 0.4,0.4,0.4
1321,0.473667240389704,hamilton_23,0.3 - 0.4,0.4,0.4
1322,0.4736626841084147,hamilton_23,0.3 - 0.4,0.4,0.4
1323,0.473674218307953,hamilton_23,0.3 - 0.4,0.4,0.4
1325,0.47366874544833826,hamilton_23,0.3 - 0.4,0.4,0.4
1326,0.47365313873708914,hamilton_23,0.3 - 0.4,0.4,0.4
1327,0.47366781501323524,hamilton_23,0.3 - 0.4,0.4,0.4
1328,0.47364854906703624,hamilton_23,0.3 - 0.4,0.4,0.4
1329,0.47366538911778777,hamilton_23,0.3 - 0.4,0.4,0.4
1330,0.4736654193888036,hamilton_23,0.3 - 0.4,0.4,0.4
1331,0.47367029490912954,hamilton_23,0.3 - 0.4,0.4,0.4
1332,0.4736696851778568,hamilton_23,0.3 - 0.4,0.4,0.4
1333,0.4736634288113365,hamilton_23,0.3 - 0.4,0.4,0.4
1334,0.4736674780799756,hamilton_23,0.3 - 0.4,0.4,0.4
1335,0.4736677870027224,hamilton_23,0.3 - 0.4,0.4,0.4
1336,0.4736632656920583,hamilton_23,0.3 - 0.4,0.4,0.4
1337,0.4736709507786623,hamilton_23,0.3 - 0.4,0.4,0.4
1338,0.4736663940234628,hamilton_23,0.3 - 0.4,0.4,0.4
1339,0.4736508586816144,hamilton_23,0.3 - 0.4,0.4,0.4
1340,0.47367107511048046,hamilton_23,0.3 - 0.4,0.4,0.4
1341,0.4736586469889342,hamilton_23,0.3 - 0.4,0.4,0.4
1342,0.47366891017301144,hamilton_23,0.3 - 0.4,0.4,0.4
1343,0.4736679565452511,hamilton_23,0.3 - 0.4,0.4,0.4
1344,0.47367129288243587,hamilton_23,0.3 - 0.4,0.4,0.4
1345,0.4736688593308009,hamilton_23,0.3 - 0.4,0.4,0.4
1346,0.4736685217452877,hamilton_23,0.3 - 0.4,0.4,0.4
1347,0.47365805437099845,hamilton_23,0.3 - 0.4,0.4,0.4
1348,0.4736697015548693,hamilton_23,0.3 - 0.4,0.4,0.4
1349,0.47367269444448235,hamilton_23,0.3 - 0.4,0.4,0.4
1350,0.4736824170806334,hamilton_07,0.3 - 0.4,0.4,0.4
1351,0.47367641595068405,hamilton_07,0.3 - 0.4,0.4,0.4
1352,0.4736822447467547,hamilton_07,0.3 - 0.4,0.4,0.4
1353,0.4736779696384227,hamilton_07,0.3 - 0.4,0.4,0.4
1354,0.47367776299591224,hamilton_07,0.3 - 0.4,0.4,0.4
1355,0.47367726165125407,hamilton_07,0.3 - 0.4,0.4,0.4
1356,0.47366716900616046,hamilton_07,0.3 - 0.4,0.4,0.4
1357,0.4736779428976791,hamilton_07,0.3 - 0.4,0.4,0.4
1358,0.4736798928285209,hamilton_07,0.3 - 0.4,0.4,0.4
1360,0.47368102102319803,hamilton_07,0.3 - 0.4,0.4,0.4
1361,0.47366248913360265,hamilton_07,0.3 - 0.4,0.4,0.4
1362,0.4736795066225826,hamilton_07,0.3 - 0.4,0.4,0.4
1363,0.4736753658027132,hamilton_07,0.3 - 0.4,0.4,0.4
1364,0.4736592302246236,hamilton_07,0.3 - 0.4,0.4,0.4
1365,0.47367776126941097,hamilton_07,0.3 - 0.4,0.4,0.4
1366,0.47367144121346794,hamilton_07,0.3 - 0.4,0.4,0.4
1367,0.4736776476287199,hamilton_07,0.3 - 0.4,0.4,0.4
1368,0.47368039471325857,hamilton_07,0.3 - 0.4,0.4,0.4
1369,0.4736754092923864,hamilton_07,0.3 - 0.4,0.4,0.4
1370,0.4736822447467547,hamilton_07,0.3 - 0.4,0.4,0.4
1371,0.4736733480062812,hamilton_07,0.3 - 0.4,0.4,0.4
1372,0.47368072737544537,hamilton_07,0.3 - 0.4,0.4,0.4
1373,0.4736722163242564,hamilton_07,0.3 - 0.4,0.4,0.4
1375,0.47367938626786027,hamilton_07,0.3 - 0.4,0.4,0.4
1378,0.4736765175236763,hamilton_07,0.3 - 0.4,0.4,0.4
1379,0.47367931860943296,hamilton_07,0.3 - 0.4,0.4,0.4
1380,0.4736815700150022,hamilton_07,0.3 - 0.4,0.4,0.4
1383,0.4736810130273438,hamilton_07,0.3 - 0.4,0.4,0.4
1384,0.4736754011156286,hamilton_07,0.3 - 0.4,0.4,0.4
1385,0.47368000347245276,hamilton_07,0.3 - 0.4,0.4,0.4
1386,0.4736793302756931,hamilton_07,0.3 - 0.4,0.4,0.4
1387,0.4736675349657452,hamilton_07,0.3 - 0.4,0.4,0.4
1389,0.47367479580320665,hamilton_07,0.3 - 0.4,0.4,0.4
1390,0.47366615330501505,hamilton_07,0.3 - 0.4,0.4,0.4
1391,0.4736714806011971,hamilton_07,0.3 - 0.4,0.4,0.4
1392,0.4736829783957245,hamilton_07,0.3 - 0.4,0.4,0.4
1393,0.4736683838982504,hamilton_07,0.3 - 0.4,0.4,0.4
1394,0.4736825280608873,hamilton_07,0.3 - 0.4,0.4,0.4
1395,0.47367875187419217,hamilton_07,0.3 - 0.4,0.4,0.4
1396,0.4736764517387665,hamilton_07,0.3 - 0.4,0.4,0.4
1397,0.47368308815940435,hamilton_07,0.3 - 0.4,0.4,0.4
1398,0.47366689623645497,hamilton_07,0.3 - 0.4,0.4,0.4
1399,0.4736813522363713,hamilton_07,0.3 - 0.4,0.4,0.4
1401,0.473665462751595,hamilton_07,0.3 - 0.4,0.4,0.4
1402,0.4736680945697529,hamilton_07,0.3 - 0.4,0.4,0.4
1403,0.4736788789189436,hamilton_07,0.3 - 0.4,0.4,0.4
1404,0.47365720706020314,hamilton_07,0.3 - 0.4,0.4,0.4
1405,0.47368011497332435,hamilton_07,0.3 - 0.4,0.4,0.4
1406,0.4736512368066263,hamilton_07,0.3 - 0.4,0.4,0.4
1407,0.47367809369310443,hamilton_07,0.3 - 0.4,0.4,0.4
1408,0.47366831121993336,hamilton_07,0.3 - 0.4,0.4,0.4
1409,0.47367977140876405,hamilton_07,0.3 - 0.4,0.4,0.4
1410,0.47367989748950484,hamilton_07,0.3 - 0.4,0.4,0.4
1411,0.47367837180096306,hamilton_07,0.3 - 0.4,0.4,0.4
1412,0.473675017624286,hamilton_07,0.3 - 0.4,0.4,0.4
1413,0.47366227229902397,hamilton_07,0.3 - 0.4,0.4,0.4
1414,0.47368157929306787,hamilton_08,0.3 - 0.4,0.4,0.4
1416,0.47367965924042393,hamilton_08,0.3 - 0.4,0.4,0.4
1417,0.4736748851693651,hamilton_08,0.3 - 0.4,0.4,0.4
1419,0.4736650516367307,hamilton_08,0.3 - 0.4,0.4,0.4
1421,0.4736793071018247,hamilton_08,0.3 - 0.4,0.4,0.4
1422,0.4736795508020094,hamilton_08,0.3 - 0.4,0.4,0.4
1423,0.4736667034168688,hamilton_08,0.3 - 0.4,0.4,0.4
1424,0.4736785903247581,hamilton_08,0.3 - 0.4,0.4,0.4
1426,0.47367348303431,hamilton_08,0.3 - 0.4,0.4,0.4
1429,0.4736766788197668,hamilton_08,0.3 - 0.4,0.4,0.4
1430,0.47366133628854123,hamilton_08,0.3 - 0.4,0.4,0.4
1434,0.47366229928205356,hamilton_08,0.3 - 0.4,0.4,0.4
1435,0.4736775013803943,hamilton_08,0.3 - 0.4,0.4,0.4
1437,0.47367040852553516,hamilton_08,0.3 - 0.4,0.4,0.4
1438,0.47366473632310513,hamilton_08,0.3 - 0.4,0.4,0.4
1439,0.4736810659390122,hamilton_08,0.3 - 0.4,0.4,0.4
1440,0.47367111092313524,hamilton_08,0.3 - 0.4,0.4,0.4
1441,0.4736760281691776,hamilton_08,0.3 - 0.4,0.4,0.4
1442,0.4736778482631081,hamilton_08,0.3 - 0.4,0.4,0.4
1443,0.4736386518232504,hamilton_08,0.3 - 0.4,0.4,0.4
1445,0.47367222738400905,hamilton_08,0.3 - 0.4,0.4,0.4
1446,0.4736766836876705,hamilton_08,0.3 - 0.4,0.4,0.4
1447,0.4736765496704006,hamilton_08,0.3 - 0.4,0.4,0.4
1448,0.47368191487977473,hamilton_08,0.3 - 0.4,0.4,0.4
1449,0.4736682440312149,hamilton_08,0.3 - 0.4,0.4,0.4
1452,0.4736632582772806,hamilton_08,0.3 - 0.4,0.4,0.4
1455,0.47368168751110346,hamilton_08,0.3 - 0.4,0.4,0.4
1456,0.4736762967771576,hamilton_08,0.3 - 0.4,0.4,0.4
1458,0.47367948884494543,hamilton_08,0.3 - 0.4,0.4,0.4
1459,0.47368180558652045,hamilton_08,0.3 - 0.4,0.4,0.4
1460,0.47366648916140075,hamilton_08,0.3 - 0.4,0.4,0.4
1461,0.47366980992256275,hamilton_08,0.3 - 0.4,0.4,0.4
1463,0.473666360140703,hamilton_08,0.3 - 0.4,0.4,0.4
1465,0.4736734085556845,hamilton_08,0.3 - 0.4,0.4,0.4
1466,0.4736752446812663,hamilton_08,0.3 - 0.4,0.4,0.4
1467,0.4736676746480203,hamilton_08,0.3 - 0.4,0.4,0.4
1468,0.4736701133872751,hamilton_08,0.3 - 0.4,0.4,0.4
1469,0.47366002397592394,hamilton_08,0.3 - 0.4,0.4,0.4
1470,0.47367510767561993,hamilton_08,0.3 - 0.4,0.4,0.4
1471,0.47368050771501496,hamilton_08,0.3 - 0.4,0.4,0.4
1472,0.4736819175104715,hamilton_08,0.3 - 0.4,0.4,0.4
1473,0.47367813624614674,hamilton_08,0.3 - 0.4,0.4,0.4
1474,0.47476417415048544,hamilton_08,0.3 - 0.4,0.4,0.4
1475,0.47366372506279764,hamilton_08,0.3 - 0.4,0.4,0.4
1476,0.4736602856909259,hamilton_08,0.3 - 0.4,0.4,0.4
1477,0.47367104146531364,hamilton_08,0.3 - 0.4,0.4,0.4
1478,0.4736820878950935,hamilton_08,0.3 - 0.4,0.4,0.4
1479,0.47365751854039556,hamilton_08,0.3 - 0.4,0.4,0.4
1480,0.4736801656540842,hamilton_08,0.3 - 0.4,0.4,0.4
1481,0.47367795719045497,hamilton_08,0.3 - 0.4,0.4,0.4
1482,0.47367533794181726,hamilton_08,0.3 - 0.4,0.4,0.4
1483,0.4736708295979087,hamilton_08,0.3 - 0.4,0.4,0.4
1484,0.4736789042477506,hamilton_08,0.3 - 0.4,0.4,0.4
1485,0.47367261729853327,hamilton_08,0.3 - 0.4,0.4,0.4
1486,0.4736820881497151,hamilton_08,0.3 - 0.4,0.4,0.4
1487,0.47366723514912856,hamilton_08,0.3 - 0.4,0.4,0.4
1488,0.47367285291049577,hamilton_08,0.3 - 0.4,0.4,0.4
1489,0.4736777528232342,hamilton_08,0.3 - 0.4,0.4,0.4
1490,0.47367561356261145,hamilton_08,0.3 - 0.4,0.4,0.4
1491,0.4736797657144393,hamilton_08,0.3 - 0.4,0.4,0.4
1492,0.47367706862387243,hamilton_08,0.3 - 0.4,0.4,0.4
1493,0.47367200128887504,hamilton_19,0.3 - 0.4,0.4,0.4
1494,0.4736830185462349,hamilton_19,0.3 - 0.4,0.4,0.4
1495,0.4736767582498378,hamilton_19,0.3 - 0.4,0.4,0.4
1496,0.47367874456961595,hamilton_19,0.3 - 0.4,0.4,0.4
1497,0.4736799433222954,hamilton_19,0.3 - 0.4,0.4,0.4
1498,0.47366903413243316,hamilton_19,0.3 - 0.4,0.4,0.4
1499,0.4736801167747477,hamilton_19,0.3 - 0.4,0.4,0.4
1500,0.47367543205705787,hamilton_19,0.3 - 0.4,0.4,0.4
1501,0.4736791951762722,hamilton_19,0.3 - 0.4,0.4,0.4
1502,0.4736808792690887,hamilton_19,0.3 - 0.4,0.4,0.4
1503,0.4736768575631317,hamilton_19,0.3 - 0.4,0.4,0.4
1504,0.47368296072881433,hamilton_19,0.3 - 0.4,0.4,0.4
1505,0.47367683366275964,hamilton_19,0.3 - 0.4,0.4,0.4
1507,0.47367814152865806,hamilton_19,0.3 - 0.4,0.4,0.4
1509,0.47365023213129553,hamilton_19,0.3 - 0.4,0.4,0.4
1510,0.4736768261834106,hamilton_19,0.3 - 0.4,0.4,0.4
1511,0.4736799586364683,hamilton_19,0.3 - 0.4,0.4,0.4
1512,0.47367649251346944,hamilton_19,0.3 - 0.4,0.4,0.4
1513,0.47366191112682354,hamilton_19,0.3 - 0.4,0.4,0.4
1514,0.4736769916867468,hamilton_19,0.3 - 0.4,0.4,0.4
1515,0.4736730915183348,hamilton_19,0.3 - 0.4,0.4,0.4
1516,0.4736758522829182,hamilton_19,0.3 - 0.4,0.4,0.4
1517,0.4736785132997431,hamilton_19,0.3 - 0.4,0.4,0.4
1519,0.4736830190939768,hamilton_19,0.3 - 0.4,0.4,0.4
1521,0.4736701340152452,hamilton_19,0.3 - 0.4,0.4,0.4
1522,0.4736605089489455,hamilton_19,0.3 - 0.4,0.4,0.4
1523,0.47367523117857857,hamilton_19,0.3 - 0.4,0.4,0.4
1524,0.473675951779071,hamilton_19,0.3 - 0.4,0.4,0.4
1525,0.47366058982102377,hamilton_19,0.3 - 0.4,0.4,0.4
1526,0.4736778358055652,hamilton_19,0.3 - 0.4,0.4,0.4
1527,0.4736762065956158,hamilton_19,0.3 - 0.4,0.4,0.4
1528,0.47367624936285163,hamilton_19,0.3 - 0.4,0.4,0.4
1529,0.47368134844819465,hamilton_19,0.3 - 0.4,0.4,0.4
1530,0.473664540305564,hamilton_19,0.3 - 0.4,0.4,0.4
1531,0.4736762867475881,hamilton_19,0.3 - 0.4,0.4,0.4
1532,0.4736690376875517,hamilton_19,0.3 - 0.4,0.4,0.4
1533,0.47367037820414304,hamilton_19,0.3 - 0.4,0.4,0.4
1534,0.473673558821374,hamilton_19,0.3 - 0.4,0.4,0.4
1535,0.4736824382764556,hamilton_19,0.3 - 0.4,0.4,0.4
1536,0.473672030335894,hamilton_19,0.3 - 0.4,0.4,0.4
1537,0.473678905867736,hamilton_19,0.3 - 0.4,0.4,0.4
1538,0.47367491533239037,hamilton_19,0.3 - 0.4,0.4,0.4
1540,0.4736752420242297,hamilton_19,0.3 - 0.4,0.4,0.4
1541,0.47367858102092414,hamilton_19,0.3 - 0.4,0.4,0.4
1542,0.47368007606648044,hamilton_19,0.3 - 0.4,0.4,0.4
1543,0.4736785051692209,hamilton_19,0.3 - 0.4,0.4,0.4
1544,0.4736734195394242,hamilton_19,0.3 - 0.4,0.4,0.4
1545,0.47366712734203736,hamilton_19,0.3 - 0.4,0.4,0.4
1547,0.4736823848192337,hamilton_19,0.3 - 0.4,0.4,0.4
1548,0.47368006515718664,hamilton_19,0.3 - 0.4,0.4,0.4
1549,0.4736794349920729,hamilton_19,0.3 - 0.4,0.4,0.4
1550,0.4736557802078455,hamilton_19,0.3 - 0.4,0.4,0.4
1551,0.4736584702173722,hamilton_19,0.3 - 0.4,0.4,0.4
1552,0.47366062827900884,hamilton_19,0.3 - 0.4,0.4,0.4
1553,0.47368221100276786,hamilton_19,0.3 - 0.4,0.4,0.4
1554,0.47366080257061405,hamilton_20,0.3 - 0.4,0.4,0.4
1556,0.4736698021496878,hamilton_20,0.3 - 0.4,0.4,0.4
1557,0.4736699413585047,hamilton_20,0.3 - 0.4,0.4,0.4
1558,0.473652065873451,hamilton_20,0.3 - 0.4,0.4,0.4
1559,0.47366237423412666,hamilton_20,0.3 - 0.4,0.4,0.4
1560,0.47366259817221296,hamilton_20,0.3 - 0.4,0.4,0.4
1562,0.4736607424682103,hamilton_20,0.3 - 0.4,0.4,0.4
1563,0.4736545550432882,hamilton_20,0.3 - 0.4,0.4,0.4
1564,0.4736618500241748,hamilton_20,0.3 - 0.4,0.4,0.4
1565,0.47367006239981063,hamilton_20,0.3 - 0.4,0.4,0.4
1567,0.47366614622843617,hamilton_20,0.3 - 0.4,0.4,0.4
1568,0.47366176186028863,hamilton_20,0.3 - 0.4,0.4,0.4
1569,0.47366520547194557,hamilton_20,0.3 - 0.4,0.4,0.4
1570,0.4736658804891344,hamilton_20,0.3 - 0.4,0.4,0.4
1571,0.47366248277337225,hamilton_20,0.3 - 0.4,0.4,0.4
1572,0.4736613132811449,hamilton_20,0.3 - 0.4,0.4,0.4
1573,0.4736578582983616,hamilton_20,0.3 - 0.4,0.4,0.4
1574,0.47367056897373283,hamilton_20,0.3 - 0.4,0.4,0.4
1575,0.4736592453774183,hamilton_20,0.3 - 0.4,0.4,0.4
1576,0.4736574536680892,hamilton_20,0.3 - 0.4,0.4,0.4
1577,0.4736638437676407,hamilton_20,0.3 - 0.4,0.4,0.4
1578,0.47366446442946125,hamilton_20,0.3 - 0.4,0.4,0.4
1579,0.47365020853125495,hamilton_20,0.3 - 0.4,0.4,0.4
1580,0.4736634670581874,hamilton_20,0.3 - 0.4,0.4,0.4
1581,0.47366830840438273,hamilton_20,0.3 - 0.4,0.4,0.4
1582,0.4736681698853701,hamilton_20,0.3 - 0.4,0.4,0.4
1584,0.47366388169982915,hamilton_20,0.3 - 0.4,0.4,0.4
1585,0.473661198102457,hamilton_20,0.3 - 0.4,0.4,0.4
1586,0.4736661478035794,hamilton_20,0.3 - 0.4,0.4,0.4
1587,0.4736711366469419,hamilton_20,0.3 - 0.4,0.4,0.4
1588,0.4736695167030516,hamilton_20,0.3 - 0.4,0.4,0.4
1589,0.4736613467493801,hamilton_20,0.3 - 0.4,0.4,0.4
1590,0.47366819638543955,hamilton_20,0.3 - 0.4,0.4,0.4
1592,0.473655666662071,hamilton_20,0.3 - 0.4,0.4,0.4
1593,0.4736686809672748,hamilton_20,0.3 - 0.4,0.4,0.4
1594,0.4736653520911728,hamilton_20,0.3 - 0.4,0.4,0.4
1595,0.4736528573118595,hamilton_20,0.3 - 0.4,0.4,0.4
1596,0.4736600181427927,hamilton_20,0.3 - 0.4,0.4,0.4
1597,0.4736512202046154,hamilton_20,0.3 - 0.4,0.4,0.4
1598,0.47365193074953166,hamilton_20,0.3 - 0.4,0.4,0.4
1599,0.4736644256952441,hamilton_20,0.3 - 0.4,0.4,0.4
1600,0.4736622806291943,hamilton_20,0.3 - 0.4,0.4,0.4
1601,0.47366146409965726,hamilton_20,0.3 - 0.4,0.4,0.4
1602,0.47366303507782775,hamilton_20,0.3 - 0.4,0.4,0.4
1603,0.47364396833428923,hamilton_20,0.3 - 0.4,0.4,0.4
1604,0.47366951394642137,hamilton_20,0.3 - 0.4,0.4,0.4
1605,0.47366998368846447,hamilton_20,0.3 - 0.4,0.4,0.4
1606,0.47366895961413624,hamilton_20,0.3 - 0.4,0.4,0.4
1608,0.47366813456017953,hamilton_20,0.3 - 0.4,0.4,0.4
1609,0.47365317485832614,hamilton_20,0.3 - 0.4,0.4,0.4
1610,0.4736696438282976,hamilton_20,0.3 - 0.4,0.4,0.4
1611,0.4736614444479278,hamilton_20,0.3 - 0.4,0.4,0.4
1069,0.47363604574871704,hamilton_01,0.4 - 0.5,0.5,0.5
1070,0.4735208567874464,hamilton_01,0.4 - 0.5,0.5,0.5
1071,0.4736278476555764,hamilton_01,0.4 - 0.5,0.5,0.5
1072,0.4736335610821388,hamilton_01,0.4 - 0.5,0.5,0.5
1074,0.47363303408338187,hamilton_01,0.4 - 0.5,0.5,0.5
1075,0.4736386485190944,hamilton_01,0.4 - 0.5,0.5,0.5
1076,0.4736271842861829,hamilton_01,0.4 - 0.5,0.5,0.5
1077,0.47362519086386223,hamilton_01,0.4 - 0.5,0.5,0.5
1078,0.47363642533684347,hamilton_01,0.4 - 0.5,0.5,0.5
1079,0.47363172910843626,hamilton_01,0.4 - 0.5,0.5,0.5
1080,0.4736234259160862,hamilton_01,0.4 - 0.5,0.5,0.5
1081,0.47363799652030786,hamilton_01,0.4 - 0.5,0.5,0.5
1082,0.473588785894737,hamilton_01,0.4 - 0.5,0.5,0.5
1084,0.47363618985395173,hamilton_01,0.4 - 0.5,0.5,0.5
1085,0.47363073061070243,hamilton_01,0.4 - 0.5,0.5,0.5
1086,0.4736086525005384,hamilton_01,0.4 - 0.5,0.5,0.5
1087,0.4736341541702297,hamilton_01,0.4 - 0.5,0.5,0.5
1088,0.47350399675005284,hamilton_02,0.4 - 0.5,0.5,0.5
1089,0.4734677071166473,hamilton_02,0.4 - 0.5,0.5,0.5
1093,0.4734871689482748,hamilton_02,0.4 - 0.5,0.5,0.5
1094,0.4734961419499439,hamilton_02,0.4 - 0.5,0.5,0.5
1095,0.47350171612288,hamilton_02,0.4 - 0.5,0.5,0.5
1096,0.4735069320054164,hamilton_02,0.4 - 0.5,0.5,0.5
1098,0.473502539118931,hamilton_02,0.4 - 0.5,0.5,0.5
1099,0.47350439559341034,hamilton_02,0.4 - 0.5,0.5,0.5
1100,0.4735042044457464,hamilton_02,0.4 - 0.5,0.5,0.5
1102,0.4734996112754515,hamilton_02,0.4 - 0.5,0.5,0.5
1103,0.4734965048400606,hamilton_02,0.4 - 0.5,0.5,0.5
1104,0.47348561492326297,hamilton_02,0.4 - 0.5,0.5,0.5
1105,0.47349771642670335,hamilton_02,0.4 - 0.5,0.5,0.5
1106,0.47348924004622006,hamilton_02,0.4 - 0.5,0.5,0.5
1107,0.47350227257519634,hamilton_02,0.4 - 0.5,0.5,0.5
1108,0.4735035643345212,hamilton_02,0.4 - 0.5,0.5,0.5
1109,0.47350497328901175,hamilton_02,0.4 - 0.5,0.5,0.5
1110,0.4734998773190197,hamilton_02,0.4 - 0.5,0.5,0.5
1111,0.47348141587161735,hamilton_02,0.4 - 0.5,0.5,0.5
1143,0.4736729744767397,hamilton_13,0.4 - 0.5,0.5,0.5
1144,0.47368353428929194,hamilton_13,0.4 - 0.5,0.5,0.5
1145,0.47367217988896204,hamilton_13,0.4 - 0.5,0.5,0.5
1146,0.4736812810526262,hamilton_13,0.4 - 0.5,0.5,0.5
1147,0.4736659430880247,hamilton_13,0.4 - 0.5,0.5,0.5
1148,0.47368347532855826,hamilton_13,0.4 - 0.5,0.5,0.5
1149,0.4736785420846957,hamilton_13,0.4 - 0.5,0.5,0.5
1150,0.4736794937898893,hamilton_13,0.4 - 0.5,0.5,0.5
1151,0.4736723775416073,hamilton_13,0.4 - 0.5,0.5,0.5
1152,0.47366597679155864,hamilton_13,0.4 - 0.5,0.5,0.5
1153,0.47367859430260617,hamilton_13,0.4 - 0.5,0.5,0.5
1154,0.47366128117029255,hamilton_13,0.4 - 0.5,0.5,0.5
1155,0.47366955590233256,hamilton_13,0.4 - 0.5,0.5,0.5
1156,0.4736590309780023,hamilton_13,0.4 - 0.5,0.5,0.5
1157,0.47367694412514105,hamilton_13,0.4 - 0.5,0.5,0.5
1158,0.47366923781979986,hamilton_13,0.4 - 0.5,0.5,0.5
1159,0.47367091594615385,hamilton_13,0.4 - 0.5,0.5,0.5
1161,0.47368329863633357,hamilton_13,0.4 - 0.5,0.5,0.5
1162,0.47365956134086196,hamilton_13,0.4 - 0.5,0.5,0.5
1164,0.4736665851844215,hamilton_13,0.4 - 0.5,0.5,0.5
1165,0.47371790039177464,hamilton_14,0.4 - 0.5,0.5,0.5
1166,0.47371960522789935,hamilton_14,0.4 - 0.5,0.5,0.5
1167,0.47371705109973117,hamilton_14,0.4 - 0.5,0.5,0.5
1168,0.4737086221728388,hamilton_14,0.4 - 0.5,0.5,0.5
1170,0.47371381669773066,hamilton_14,0.4 - 0.5,0.5,0.5
1171,0.4737141258529827,hamilton_14,0.4 - 0.5,0.5,0.5
1172,0.4737162256825778,hamilton_14,0.4 - 0.5,0.5,0.5
1173,0.4737005726242697,hamilton_14,0.4 - 0.5,0.5,0.5
1174,0.47372071148594497,hamilton_14,0.4 - 0.5,0.5,0.5
1175,0.4737127515251548,hamilton_14,0.4 - 0.5,0.5,0.5
1247,0.47367238274282875,hamilton_23,0.4 - 0.5,0.5,0.5
1249,0.4736684759810988,hamilton_23,0.4 - 0.5,0.5,0.5
1250,0.47366522899861485,hamilton_23,0.4 - 0.5,0.5,0.5
1251,0.47366986409341394,hamilton_23,0.4 - 0.5,0.5,0.5
1254,0.47366293085657774,hamilton_23,0.4 - 0.5,0.5,0.5
1255,0.4736627510670977,hamilton_23,0.4 - 0.5,0.5,0.5
1258,0.4736722181991847,hamilton_23,0.4 - 0.5,0.5,0.5
1260,0.4736713445307565,hamilton_23,0.4 - 0.5,0.5,0.5
1261,0.47366824333361623,hamilton_23,0.4 - 0.5,0.5,0.5
1263,0.48321357719470814,hamilton_23,0.4 - 0.5,0.5,0.5
1264,0.47366495733457203,hamilton_23,0.4 - 0.5,0.5,0.5
1265,0.4736724984193675,hamilton_23,0.4 - 0.5,0.5,0.5
1266,0.49480755393325715,hamilton_23,0.4 - 0.5,0.5,0.5
1267,0.47367265360818234,hamilton_23,0.4 - 0.5,0.5,0.5
1269,0.4736715397091814,hamilton_23,0.4 - 0.5,0.5,0.5
1270,0.47365954793850096,hamilton_23,0.4 - 0.5,0.5,0.5
1271,0.47366588189831366,hamilton_23,0.4 - 0.5,0.5,0.5
1272,0.5275979593821349,hamilton_23,0.4 - 0.5,0.5,0.5
1273,0.4736623982741309,hamilton_23,0.4 - 0.5,0.5,0.5
1274,0.4736706216404807,hamilton_23,0.4 - 0.5,0.5,0.5
1276,0.47366192413545516,hamilton_23,0.4 - 0.5,0.5,0.5
1277,0.473665477839026,hamilton_23,0.4 - 0.5,0.5,0.5
1278,0.47366734068861926,hamilton_23,0.4 - 0.5,0.5,0.5
1279,0.4736598161742133,hamilton_23,0.4 - 0.5,0.5,0.5
