ensemble_orig,size,average_degree,average_weight,average_weight_out,volume,normalized_cut_size,internal_density,cut_size,conductance,edge_expantion,modularity,average_degree_p,average_weight_p,normalized_cut_size_p,conductance_p,edge_expantion_p,ensemble,session_name,shuffle,bin_width
3,2,0.16052244704017185,0.16052244704017185,0.01212868976755793,1.327726144787652,0.7721453280088634,0.16052244704017185,1.0066812507073077,0.7581994635409622,0.5033406253536539,0.2858478110965907,0.9705882352941176,0.5514705882352942,0.19117647058823528,0.8088235294117647,0.16176470588235295,-1,hamilton_23,False,0.05
4,2,0.9265608846554033,0.9265608846554033,0.00974472619728143,2.5937209603041955,0.29597831285618265,0.9265608846554033,0.7405991909933889,0.2855354150766204,0.37029959549669444,0.2858478110965907,0.19607843137254902,0.5514705882352942,0.0,0.0,0.009191176470588236,-1,hamilton_23,False,0.05
0,3,1.2714852814780577,0.6357426407390289,0.021262670756502827,5.047690748311338,0.2752874183940154,0.6357426407390289,1.2332349038771642,0.24431665198382696,0.41107830129238804,0.39499072801906115,0.0,0.41935483870967744,0.0,0.0,0.3548387096774194,-1,hamilton_07,False,0.05
1,26,0.44360591258359333,0.02443591891350302,0.013950023048297452,15.830360826049045,0.4193874662762462,0.01774423650334373,4.296607098875616,0.2714156137114385,0.1652541191875237,0.39499072801906115,0.6451612903225806,0.9870967741935484,0.14516129032258066,0.0,0.0,-1,hamilton_07,False,0.05
2,4,1.109507975111633,0.36983599170387765,0.0226390731078213,7.1094425271694455,0.44650694551709696,0.36983599170387765,2.6714106267229134,0.37575528833855126,0.6678526566807284,0.39499072801906115,0.0,0.7526881720430108,0.14516129032258066,0.06451612903225806,0.9354838709677419,-1,hamilton_07,False,0.05
3,2,0.1923805716547085,0.1923805716547085,0.008717179465756368,0.7072967835424027,0.46331558789456,0.1923805716547085,0.32253564023298564,0.456011744628059,0.16126782011649282,0.39499072801906115,1.0,0.7526881720430108,0.14516129032258066,0.21935483870967742,0.0,-1,hamilton_07,False,0.05
4,20,0.5335631360813731,0.03314056745847038,0.017574947642746776,16.1722213338072,0.5318544371258411,0.02808227032007227,5.500958612179744,0.34014861030131166,0.2750479306089872,0.39499072801906115,0.6021505376344086,0.9870967741935484,0.2709677419354839,0.03225806451612904,0.010752688172043012,-1,hamilton_07,False,0.05
0,32,1.0861893346038967,0.039860159068032905,0.018544575964472926,42.34279027679412,0.5981997846945623,0.035038365632383765,7.584731569469427,0.41907291280236614,0.2708832703381938,0.20325539163024783,0.04666666666666667,1.0,0.41222222222222227,0.16333333333333333,0.0,-1,hamilton_08,False,0.05
1,8,0.07204777493988986,0.013099595443616337,0.007673923310099698,1.489579073420983,0.6285475006265002,0.010292539277127121,0.9131968739018641,0.6130569972392311,0.11414960923773301,0.20325539163024783,1.0,1.0,0.41222222222222227,0.8,0.0,-1,hamilton_08,False,0.05
2,2,0.30475440378927027,0.30475440378927027,0.010094391159329207,1.174794712500976,0.4907164361785145,0.30475440378927027,0.5652859049224354,0.4811784551864552,0.2826429524612177,0.20325539163024783,1.0,0.6183333333333333,0.14,0.3111111111111111,0.0,-1,hamilton_08,False,0.05
3,2,0.5507149176976736,0.5507149176976736,0.030987361621833534,2.7127726397306913,0.6218959884352215,0.5507149176976736,1.6113428043353442,0.5939837274734934,0.8056714021676721,0.20325539163024783,0.6766666666666666,0.4977777777777778,0.41222222222222227,0.8,0.98,-1,hamilton_08,False,0.05
4,2,0.6591190363472679,0.6591190363472679,0.029429048054985252,3.437129532653474,0.6536418294193763,0.6591190363472679,2.118891459958939,0.616471226885403,1.0594457299794695,0.20325539163024783,0.4822222222222223,0.39666666666666667,0.48,0.8,1.0,-1,hamilton_08,False,0.05
5,2,0.897819469615252,0.897819469615252,0.011105854957641416,2.4286726718160647,0.27156202043508865,0.897819469615252,0.6330337325855608,0.2606500826281392,0.3165168662927804,0.20325539163024783,0.28,0.37333333333333335,0.0,0.0,0.0,-1,hamilton_08,False,0.05
6,12,0.25344749305471564,0.02376070247387959,0.014286579081439965,6.855886531401059,0.6275709053920013,0.02304068118679233,3.8145166147444716,0.556385610711813,0.3178763845620393,0.20325539163024783,1.0,1.0,0.41222222222222227,0.8,0.0,-1,hamilton_08,False,0.05
0,20,0.543920591850261,0.03578424946383296,0.017419636256458235,16.48753471158477,0.4497505420167694,0.02862739957106637,5.609122874579552,0.3402038553792016,0.2804561437289776,0.31214472771344026,0.5294117647058824,1.0,0.0,0.0,0.0,-1,hamilton_19,False,0.05
1,7,0.5939832074404963,0.10941795926535457,0.017603007158927365,7.467247797961816,0.49813563733123917,0.09899720124008271,3.309365345878344,0.44318408005445253,0.47276647798262056,0.31214472771344026,0.5294117647058824,1.0,0.0,0.0,0.0,3,hamilton_19,False,0.05
2,27,1.451514431551229,0.06104499945776197,0.014852607701827298,43.73578760864235,0.29364534776044093,0.05582747813658573,4.544897956759154,0.18972820792457196,0.16832955395404275,0.31214472771344026,0.0,1.0,0.0,0.0,0.0,-1,hamilton_19,False,0.05
0,17,0.29984608740693747,0.02296118687350422,0.0067674218252307605,6.6538905057210105,0.3907200873813553,0.01874038046293359,1.5565070198030746,0.2339243512445525,0.09155923645900439,0.3958713811590803,0.21256038647342992,0.8502415458937197,0.14492753623188404,0.10144927536231885,0.0,-1,hamilton_20,False,0.05
1,23,0.12765990001629438,0.008535400291787123,0.006871366208510216,4.873902971174651,0.5630906490455062,0.00580272272801338,1.9377252707998807,0.3975715729796059,0.08424892481738612,0.3958713811590803,0.6014492753623188,1.0,0.15217391304347827,0.11594202898550725,0.0,-1,hamilton_20,False,0.05
2,9,0.22419484301722348,0.028024355377152935,0.007022637535668221,3.120307680254922,0.4352578747646442,0.028024355377152935,1.102554093099911,0.3533478765817846,0.12250601034443455,0.3958713811590803,0.21256038647342992,0.8502415458937197,0.14492753623188404,0.11594202898550725,0.06763285024154589,-1,hamilton_20,False,0.05
3,2,0.7139722702192424,0.7139722702192424,0.008012979123387456,1.9327622252118948,0.2956527631407613,0.7139722702192424,0.5048176847734096,0.26118975122150107,0.2524088423867048,0.3958713811590803,0.21256038647342992,0.2608695652173913,0.14492753623188404,0.10144927536231885,0.9130434782608695,-1,hamilton_20,False,0.05
0,15,0.6904609374857774,0.05027628185576049,0.03106341625468709,12.593480032624134,0.941788768803528,0.049318638391841245,2.2365659703374714,0.7641916340525682,0.2795707462921839,0.021011578517953114,0.0,1.0,1.0,1.0,0.12640449438202248,-1,hamilton_25,False,0.05
1,1,0.0,,0.01112791889834174,0.01112791889834174,1.000717510837383,,0.01112791889834174,1.0,0.01112791889834174,0.021011578517953114,1.0,0.0,1.0,1.0,0.0,-1,hamilton_25,False,0.05
2,1,0.0,,0.006479455542664957,0.03239727771332478,1.0020917946061292,,0.03239727771332478,1.0,0.03239727771332478,0.021011578517953114,1.0,0.0,1.0,1.0,0.0,-1,hamilton_25,False,0.05
3,2,0.030540457802221834,0.030540457802221834,0.00969564240865237,0.18712426691692446,0.6818013654967396,0.030540457802221834,0.12604335131248082,0.6735810025561192,0.06302167565624041,0.021011578517953114,1.0,1.0,1.0,1.0,0.0,-1,hamilton_25,False,0.05
4,4,0.14936364684865025,0.04978788228288342,0.033311177978619606,2.696058800047636,0.9420420127700906,0.04978788228288342,2.0986042126530347,0.7783970485420997,0.5246510531632587,0.021011578517953114,1.0,1.0,1.0,1.0,0.9662921348314607,-1,hamilton_25,False,0.05
0,8,0.11361572785753304,0.021641091020482485,0.01078023408966679,1.5449596341506049,0.6413479631439081,0.016230818265361862,0.6360338112903408,0.41168312571481674,0.0795042264112926,0.293989378359092,0.5263157894736842,0.9868421052631579,0.7192982456140351,0.7368421052631579,0.42105263157894735,-1,hamilton_26,False,0.05
1,4,0.04162195561778725,0.013873985205929083,0.006800469310138192,0.3841028403955712,0.6219232045315403,0.013873985205929083,0.2176150179244222,0.5665540450060451,0.05440375448110555,0.293989378359092,0.9473684210526315,0.9868421052631579,0.7192982456140351,0.7368421052631579,0.05263157894736842,-1,hamilton_26,False,0.05
2,2,0.507422862844735,0.507422862844735,0.012549001141156195,1.3787667587830001,0.3879152642687215,0.507422862844735,0.36392103309352963,0.26394677038395736,0.18196051654676482,0.293989378359092,0.5263157894736842,0.631578947368421,0.7192982456140351,0.7368421052631579,0.9868421052631579,-1,hamilton_26,False,0.05
3,8,0.055125090919131085,0.01050001731792973,0.00856863210983443,1.0065304466021212,0.7328275429274639,0.007875012988447299,0.5655297192490725,0.5618605191310471,0.07069121490613406,0.293989378359092,0.9473684210526315,0.9868421052631579,0.75,0.7368421052631579,0.42105263157894735,-1,hamilton_26,False,0.05
0,4,0.34349399558610894,0.17174699779305447,0.030131956369038124,2.4888583679988456,0.5244022468551085,0.11449799852870297,1.1148823856544101,0.4479493088033072,0.27872059641360253,0.22677915230263368,0.672463768115942,0.8782608695652174,0.8869565217391304,0.8579710144927535,0.7652173913043478,-1,hamilton_28,False,0.05
1,7,0.3598787487214847,0.08996968718037117,0.021705789342471835,4.711435964640048,0.6426804057004221,0.05997979145358078,2.192284723589655,0.4653113700457871,0.3131835319413793,0.22677915230263368,0.672463768115942,0.8782608695652174,0.8869565217391304,0.8579710144927535,0.7652173913043478,-1,hamilton_28,False,0.05
